country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,29439512.850550998,29982631.733696,-543118.8831450008,16843190993000.0,210407309.0,0.027115399837493902,1.0
2.0,37021010.626909,36816332.606825,204678.02008400112,20283708747070.43,395473848.0,0.019524547809847796,1.0171751602370507
3.0,9441996.238728,9525744.851208,-83748.61247999966,5212328181166.18,78399486.0,0.0327895998954773,1.03798339790707
4.0,25956222.054311,25669937.594208002,286284.4601029977,9570406235659.64,986335930.0,0.0199785995483398,0.591311015631462
5.0,4174428.389384,4246198.801617,-71770.41223300016,2472806919901.67,139643831.0,0.0119567000865936,0.789052596047331
6.0,3699579.1649130005,3721906.0612530005,-22326.896339999977,1856722121394.42,840060464.0,0.00706420004367828,0.286641001531709
7.0,3226198.737021,3257616.8102530004,-31418.073232000228,1846597421834.98,24036987.0,0.0170539999008179,1.18819105402396
8.0,3219918.791487,3120281.634135,99637.15735200001,1370795199976.18,36917181.0,0.0395124006271362,0.793788299779815
9.0,3752013.711842,3680399.2107869997,71614.50105500035,2292473246621.08,101767192.0,0.0102732002735138,0.612668616174212
10.0,2142777.485023,2164716.025417,-21938.540394000243,1274443084716.57,76021956.0,0.00425029993057251,0.617315925461948
11.0,701956.144482,721412.213686,-19456.06920399994,400886013595.573,35741766.0,0.00663299977779388,0.548769789249429
12.0,13886306.029165998,13754742.680732,131563.34843399748,14181870707477.281,1796041413.0,0.011824221113280266,0.6429719349880078
