,beta,alpha,UUPCOSTS
0,0.6164398022137222,0.6283718270380306,0.0
1,0.3540944886330088,0.41271883786487334,0.0017535004490149334
2,0.02946570915326897,0.4014120587258059,0.0006415730940959
