delt,USA,EUR,JAP,CHN,BRA,IND,ROW
0.09999999999999958,1.006402707145175,1.0423972990058215,1.043372179432567,1.0411212052446854,1.041931982689263,1.0428810926641068,1.047091983428817
0.10427538888537646,1.0063224013772856,1.041959206290134,1.0429226179273483,1.040701623464001,1.0415027878331462,1.042441287167177,1.0466137208138186
0.10873356727196473,1.006239737531264,1.0415068833901722,1.042458536217846,1.0402683167941056,1.0410597503397354,1.0419871058223293,1.0461196452482606
0.11338235012178385,1.0061543898923424,1.041040186446145,1.0419797030568718,1.0398209571616988,1.0406022923071894,1.0415182982604498,1.0456094636179185
0.11822988651686966,1.0060667227361115,1.040558839602647,1.0414858690628757,1.0393591678495298,1.0401301729916468,1.0410346425352144,1.0450829041317324
0.12328467394420653,1.0059763586201327,1.040062292486374,1.0409766230229116,1.038882824627243,1.0396432464055632,1.040535749695048,1.0445395376073014
0.12855557319138983,1.0058836587054978,1.0395505716487097,1.0404519069101685,1.038391582946716,1.0391412316743898,1.040021372377333,1.0439791620450842
0.13405182387914621,1.0057878370157205,1.0390235126072507,1.0399114002242058,1.037885460317231,1.03862367496869,1.0394913091435878,1.0434015746921026
0.13978306065792073,1.005689149606925,1.0384807468433035,1.0393549731986462,1.0373639476515102,1.0380907071375132,1.0389455424663514,1.042806387897826
0.1457593300969286,1.0055882207401423,1.0379221623678871,1.0387822796526267,1.036827056206127,1.0375420924426544,1.0383834892899388,1.0421934848972811
0.1519911082952926,1.0054836842502415,1.0373476335147904,1.0381933177973577,1.0362742922777648,1.0369774928769402,1.0378052463643361,1.0415625379456346
0.1584893192461104,1.0053769308832963,1.0367568936765406,1.0375879843081925,1.0357059442835648,1.0363966857915614,1.037210578206478,1.0409135847195645
0.1652653539856678,1.0052670922709435,1.036149936204176,1.0369659312693698,1.0351214935071327,1.0357998239539323,1.0365994687513476,1.0402462456891184
0.17233109056135032,1.0051545278028788,1.0355266445463687,1.0363273234915265,1.0345209790843068,1.0351866079739052,1.0359714577543806,1.0395604494598287
0.17969891485325878,1.0050391028919559,1.0348868847953283,1.0356719234980092,1.0339045063825076,1.0345571580345045,1.0353270610159426,1.0388562215167203
0.18738174228603785,1.0049204137504517,1.0342307495507908,1.0349998526029087,1.0332720207172932,1.0339110883233287,1.0346656936155496,1.0381334246445266
0.19539304046896075,1.0047989216817093,1.0335583639935562,1.034311128796352,1.0326232869300784,1.033248827273822,1.0339877978008696,1.0373921295422655
0.20374685280397017,1.0046743050496638,1.0328695088208282,1.0336057869772164,1.0319584241945718,1.0325701978680826,1.033293178133306,1.036632244864723
0.21245782310305666,1.0045472656811048,1.0321644623722548,1.0328838899236226,1.031277701578124,1.0318751980083039,1.0325819135288088,1.0358539568491691
0.22154122125811823,1.0044169302053296,1.0314432071057622,1.032145638516796,1.0305811104704978,1.0311640926302175,1.0318542188753959,1.0350573919034143
0.2310129700083159,1.0042834021015754,1.0307061159302415,1.0313911491093675,1.029868738201823,1.0304371167755755,1.0311101850671471,1.0342426800282782
0.24088967285182902,1.0041472682698669,1.0299533625422266,1.0306206823393032,1.0291407102247554,1.0296943120053625,1.0303500834773553,1.0334099812929043
0.25118864315095707,1.0040081095311175,1.0291850282854482,1.0298345658131869,1.028397534415974,1.028936001868188,1.0295741258539317,1.0325597119588128
0.26192793448156243,1.003865715000841,1.0284016931456597,1.0290330423242495,1.0276391358182912,1.0281623275206127,1.0287826953086385,1.0316920915509897
0.27312637228008346,1.0037212734162317,1.0276034042379922,1.0282164507549845,1.026866317438612,1.0273737427587644,1.027975977542366,1.0308074188536784
0.2848035868435791,1.0035739351631414,1.0267905818181684,1.0273850044194084,1.0260787459939207,1.0265705928728477,1.0271543358605464,1.0299059829598893
0.2969800477406448,1.0034241202670382,1.0259636666333616,1.0265393569681465,1.025277387619534,1.0257531520966574,1.0263181360807139,1.0289883914280749
0.30967709969353463,1.0032748740340547,1.0251222008322873,1.025678930429024,1.0244615829368047,1.0249210422659512,1.0254671395260768,1.0280540644718612
0.32291699999438944,1.0031314354572627,1.024264514566268,1.0248019383824454,1.0236296737797685,1.0240727341490876,1.0245996132125663,1.0271013457587068
0.3367229575211416,1.002994561142403,1.0233901541149082,1.0239079279264174,1.02278129664019,1.0232077644082256,1.023715093671884,1.0261298038909403
0.3511191734215125,1.0028646784149424,1.0224978926178656,1.0229956321077454,1.0219152027646472,1.0223245937169887,1.0228124049792267,1.0251380295444918
0.36613088353640255,1.0027423851124981,1.0215883450653145,1.0220658674138738,1.0210320259991348,1.0214241954064067,1.0218919223300178,1.0241269147740069
0.3817844026370497,1.0026191233965434,1.0206709763171007,1.021128209991338,1.0201409823878087,1.0205158250506645,1.0209634118827708,1.023106499637041
0.3981071705534972,1.002495129690668,1.0197469774797288,1.0201838269830867,1.0192432010689079,1.0196005543952358,1.020027917892133,1.0220780527017392
0.41512780027522866,1.0023707728656914,1.018817196567076,1.0192337305516102,1.0183395505472244,1.0186794252268936,1.0190864131740593,1.021042740218949
0.432876128108305,1.0022457935999618,1.0178828666193533,1.0182790213252513,1.01743118880437,1.0177533919132649,1.0181400080505907,1.020001745673613
0.45138326597689743,1.0021208415870722,1.0169451328390797,1.0173208222496053,1.0165189733305746,1.0168237123687058,1.0171898980680263,1.0189563120282439
0.470681655960924,1.0019959999966008,1.0160048249400127,1.0163602796868467,1.0156041519765404,1.0158914182581205,1.0162371572619828,1.0179076704189833
0.49080512716538455,1.001871172428913,1.015063428665252,1.0153985471298568,1.0146878238445853,1.0149576649964471,1.0152829879330132,1.0168571902015153
