target,moment
0.1200626194103338,0.2162022304927621
0.1211887588058545,0.23136485283643587
0.0035804162844133,0.03094370096472598
0.0004965786572176,0.03326589005080661
0.002462693476303,0.007810863332531772
0.0600304680464258,0.08658081997906604
0.1343304183885601,0.04294759684490446
0.0637303998720678,0.041347061314940384
0.0018651157701598,0.007835879883330968
0.0004460791327548,0.008203058174996225
0.0016008349254711,0.002521699011394115
0.0392297139201939,0.019095163972394223
0.0400814725661333,0.014461216118042367
0.0389368166783096,0.02242923165355422
0.0006682770403912,0.006038868260423517
9.931573144352892e-05,0.0028311069185689344
0.0002592308922424,0.0006186648210696205
0.0194675666804137,0.010987156487898803
0.0304225968538796,0.008473558427786352
0.03434640990464,0.02315961035186141
0.0521424423253347,0.048016072909270124
0.0001026823664077,0.0025886783784035854
0.0003332968614545,0.0007061037146824894
0.01717320495232,0.013092753181703522
0.0103574524673225,0.0049609749025402786
0.0083223216314713,0.006703602794751573
0.0012540715241598,0.0026486371645640812
0.0003282469090082,0.0006085356403725443
0.0001245654936749,0.00025968505689144935
0.0041611608157356,0.0018914262394377301
0.0135473390958901,0.0035877201632590144
0.0109735466657688,0.006063798285306574
0.0026175586846557,0.003252739463775948
0.0003770631159889,0.0006370032866708582
9.258246151515408e-05,0.0010209508578704351
0.0054859316741434,0.002278682640221373
0.0671694174879853,0.03021930851597791
0.0583101175797261,0.02171859664618339
0.0318651999360339,0.026110087298611265
0.0009325578850799,0.002580420011519668
0.0002238812251184,0.0030841033820070904
0.0007995758039945,0.0008518895684851875
