delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW
0.0999999999999997,1.002510198051782,1.0024092904347786,1.0025279187328915,1.0022702439739644,1.0023246329908195,1.0023454082123366,1.0024249653097144,1.0025860602571348,1.0024158606653149,0.9510727203300899,1.002431760165414
0.10427538888537675,1.0024376983167071,1.0023398241761161,1.0024550891648474,1.002204747700258,1.0022574966977196,1.0022777047489257,1.0023548729617895,1.0025116380212729,1.0023462047071392,0.95239858101354,1.0023615520072213
0.10873356727196534,1.0023654002391464,1.0022705380015815,1.0023824343896262,1.002139426095418,1.0021905373410624,1.0022101729724697,1.0022849729117,1.0024373992883675,1.0022767317966876,0.953725078606317,1.0022915433615442
0.11338235012178481,1.0022933693331255,1.00220149308153,1.0023100449150661,1.0020743298618542,1.002123818003739,1.0021428847654745,1.0022153301746888,1.0023634035871687,1.0022074982935543,0.9550526201427112,1.0022217695401143
0.1182298865168705,1.002221669359334,1.0021327609569304,1.002237971183592,1.002009521963652,1.0020574000724627,1.0020759014295193,1.0021460086120884,1.0022897510087543,1.0021385713635322,0.9563797295902754,1.0021523305779858
0.12328467394420645,1.0021503647148373,1.0020643977468615,1.0021662854306008,1.0019450693047927,1.00199134639911,1.0020092777363687,1.0020770738269382,1.0022164873704082,1.0020700163577467,0.9576999514463926,1.0020832585513746
0.1285555731913901,1.00207953089507,1.0019964730635897,1.002095068158629,1.0018810314506017,1.0019257197625864,1.001943085492958,1.0020085901610525,1.002143700000699,1.0020018996012454,0.9590157252966052,1.0020146317662812
0.13405182387914708,1.002009218951595,1.0019290485470196,1.0020243636133472,1.0018174653974112,1.0018605812355479,1.0018773877601046,1.0019406226301244,1.0020714374426034,1.0019342785737662,0.9603296678201869,1.0019465171672537
0.1397830606579211,1.0019395003557758,1.0018621919374489,1.0019542544005366,1.0017544314024014,1.0017959935083076,1.001812241233,1.0018732356280402,1.0019997661187214,1.0018672321427353,0.9616330243330146,1.001878978089236
0.14575933009692943,1.0018704393246471,1.0017959615607812,1.0018847977154093,1.001691984168957,1.001732016649969,1.001747710072253,1.001806490627973,1.001928784999794,1.001800804335995,0.9629290904953793,1.0018120711855736
0.1519911082952934,1.0018020988847967,1.00173041643391,1.0018160757882821,1.001630195993615,1.0016687054181526,1.001683849905626,1.0017404454845995,1.001858515439519,1.0017350652371457,0.9642171108978682,1.0017458667644061
0.15848931924611132,1.0017345534601354,1.001665618096072,1.0017481231092606,1.0015691043571413,1.0016061207624316,1.0016207180454177,1.0016751629576153,1.0017890634024649,1.0016700801154517,0.9654926853710327,1.001680421719118
0.1652653539856688,1.001667849775118,1.0016016267688648,1.0016810186365335,1.0015087756503223,1.0015443158281363,1.0015583718671028,1.0016106990834441,1.001720445783442,1.0016058953262852,0.9667576476784585,1.0016157882714554
0.17233109056135054,1.001602049522729,1.0015384916872236,1.0016148090437413,1.0014492559905175,1.001483347869474,1.0014968700096345,1.0015471109886607,1.001652749537149,1.001542570532656,0.9680072278232745,1.001552022686076
0.17969891485325912,1.001537209192459,1.0014762720625847,1.0015495604921543,1.0013906014679503,1.001423266917022,1.001436262842448,1.001484452821428,1.0015860373879755,1.0014801694947975,0.9692441565765374,1.0014891889293662
0.18738174228603824,1.0014733941132594,1.0014150243539977,1.0014853230995755,1.0013328618962134,1.0013641254108023,1.0013765997381456,1.0014227769045998,1.001520360220199,1.0014187304468922,0.9704662971731409,1.0014273377715763
0.19539304046896097,1.0014106406991368,1.0013547911164227,1.001422145897378,1.0012760799197828,1.0013059691667892,1.001317931744584,1.0013621327400284,1.0014557595379845,1.0013583165972308,0.9716706848115304,1.0013665137505425
0.20374685280397065,1.0013490089882306,1.001295624204926,1.001360101238228,1.0012203047141106,1.0012488481907447,1.0012603044809971,1.0013025711590755,1.0013923005814631,1.0012989683702702,0.9728590186240461,1.0013067701685865
0.21245782310305658,1.001288534553465,1.001237566177111,1.0012991993765632,1.0011655747730475,1.0011928016192564,1.0012037603232178,1.0012441318442686,1.0013300232420788,1.0012407390354052,0.9740270120133735,1.001248157870057
0.22154122125811831,1.0012292683274155,1.0011806631990345,1.0012395107358785,1.0011119394290473,1.0011378738894032,1.001148344514749,1.0011868596375584,1.0012689743448133,1.0011836605964533,0.975177046029312,1.0011907062851324
0.2310129700083158,1.0011712471473087,1.001124949755677,1.001181068760534,1.0010594272010953,1.0010841008126357,1.0010940925097291,1.0011307938521612,1.0012092033203794,1.0011277790136075,0.9763027925809882,1.0011344587084574
0.24088967285183036,1.0011145150804206,1.0010704670634905,1.0011239184081249,1.0010080731678122,1.0010315173189768,1.0010410394975053,1.0010759725737504,1.0011507488046583,1.0010731277577383,0.9774082814875784,1.0010794591506929
0.25118864315095785,1.0010590922809632,1.0010172460591304,1.0010680948058328,1.0009579108512974,1.0009801558320828,1.0009892186899731,1.001022424751121,1.0010936482344932,1.0010197478106122,0.9784935586070453,1.0010257369040105
0.2619279344815629,1.0010050246137,1.000965313340582,1.001013621282076,1.0009089661633996,1.0009300448957175,1.0009386589226599,1.0009701824854331,1.0010379077039488,1.0009676628049289,0.9795541915240059,1.000973318660892
0.27312637228008446,1.000952331334646,1.0009147037851422,1.000960522262543,1.0008612691604364,1.0008812151730229,1.0008893874089366,1.000919272642781,1.0009835964955667,1.0009169020486215,0.9805893027665474,1.0009222392177703
0.2848035868435801,1.000901038672208,1.0008654344983903,1.0009088378605433,1.0008148392505816,1.000833680624879,1.0008414255588933,1.0008697199069314,1.000930711083145,1.0008674830501736,0.9816020646422999,1.0008725141942425
