,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0003144439442027,-0.0003858143431119,-0.0003544707867065,-0.00028255991974,-0.0002685010342706,-0.0002788461392452,-0.0003068077090849,-0.0004196745328855,0.0287628636915294,-0.0002842558905502,-0.0002822497975509,-0.0002904804214939,4.200537503046377e-06,0.0005068511932692
1,0.52,-0.0003194687547315,-0.0003924106477651,-0.0003600448464905,-0.0002883949951842,-0.0002761187689641,-0.0002854357162888,-0.0003137361082398,-0.0004251465394462,0.0288468414314315,-0.0002934221564917,-0.0002896816971588,-0.0002980626155511,-1.337084418564795e-06,0.0005031833108853
2,0.54,-0.0003261355775128,-0.000395954627284,-0.0003637820751015,-0.0002960560446584,-0.0002826859195854,-0.000292221350854,-0.0003181955660611,-0.0004312291422985,0.0289242595206044,-0.0002989772679256,-0.0002956615482877,-0.0003037731924284,-6.854948975000413e-06,0.0005009506773535
3,0.56,-0.000332953195469,-0.0004019837762683,-0.0003703699802054,-0.000302787062915,-0.0002903352546999,-0.000297327392895,-0.00032473058171,-0.0004350202619744,0.0289965899294752,-0.0003055129249939,-0.0003027659633576,-0.0003113148498498,-1.338880609458152e-05,0.0004983421833893
4,0.58,-0.0003378578108496,-0.0004058071662192,-0.0003751016646253,-0.0003075943642079,-0.0002968095883569,-0.0003055383967839,-0.0003311782437697,-0.0004409885420271,0.0290645570063272,-0.0003133520893719,-0.0003093189229456,-0.0003180432650094,-1.814585617653905e-05,0.0004956947244676
5,0.6,-0.0003445051330766,-0.0004125008778222,-0.0003828999123573,-0.0003148982661943,-0.0003038292199547,-0.0003114675627291,-0.0003381664717167,-0.0004464346658158,0.0291311992115205,-0.0003197949092334,-0.0003150563315638,-0.000324654461363,-2.5514638449674473e-05,0.0004917625974986
6,0.62,-0.000350871041546,-0.0004174835100602,-0.0003894647319668,-0.0003224734499332,-0.0003102340239331,-0.0003192191287574,-0.0003444605056484,-0.0004532342412628,0.0291947277892564,-0.0003270604991508,-0.0003231134083375,-0.0003312559407102,-3.175474638085567e-05,0.0004886408691093
7,0.64,-0.000357171232279,-0.0004234578978669,-0.0003942555260661,-0.0003275116563806,-0.0003174496796496,-0.0003254630620552,-0.0003513803314747,-0.000458671486499,0.0292554432560252,-0.0003338281695343,-0.0003300867727017,-0.0003385216354872,-3.774422989911928e-05,0.0004858730801067
8,0.66,-0.0003644379568892,-0.000428372679924,-0.0004008759705706,-0.0003351451009859,-0.0003251408294818,-0.0003334989656479,-0.0003572145015007,-0.0004656419382612,0.0293160025354895,-0.0003410472978791,-0.0003366913747401,-0.0003453959834866,-4.451199488889176e-05,0.0004814773481653
9,0.6799999999999999,-0.0003703361495097,-0.0004344242292742,-0.0004079008592067,-0.0003417518006917,-0.0003322839235237,-0.000340134843275,-0.0003630287925477,-0.0004705612420182,0.0293749874840181,-0.0003483516344727,-0.0003434015234011,-0.0003510065696083,-5.029415550887036e-05,0.00047809311975
