,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0508699682762832,0.1227473678795102,-0.0566422867774155,-0.0510495032426741,-0.0514079495460649,-0.0516476703505479,-0.0563737810560607,-0.0658626489251863,-0.0526535751387322,-0.0524092994960935,-0.0530776949377248,-0.0539449278908762,-0.0486522071144793,-0.0189773976929833
1,0.52,-0.0521047199894993,0.1240772369019002,-0.0580341677698821,-0.0524257054629561,-0.0528426360631973,-0.0530781502090562,-0.0576955655744364,-0.0672716298066985,-0.0541407950194575,-0.0538602085889753,-0.0544712422789565,-0.0553748336173481,-0.0499957251633811,-0.019880071768776
2,0.54,-0.0533205982016182,0.1252699219227232,-0.0594007239868955,-0.0537876276962861,-0.0542537492104487,-0.0544925014823519,-0.0590055797672506,-0.0686482176514182,-0.0556087246046603,-0.0552879438256677,-0.0558546032220347,-0.056787662720722,-0.0513269100357006,-0.02079254224756
3,0.56,-0.0545271542593213,0.1263359291291444,-0.060758914482902,-0.0551344826260396,-0.0556538227606457,-0.0558883527975308,-0.0602968745111224,-0.0700105824925179,-0.057057045650376,-0.0567018111610137,-0.057224886205059,-0.0581806133578739,-0.052649473225392,-0.0217125614973143
4,0.58,-0.0557158583235982,0.127282975088113,-0.0620961529371603,-0.0564737763333089,-0.057043560791414,-0.0572699942324305,-0.0615752187538466,-0.0713466261931662,-0.0584894597318087,-0.0581016282746641,-0.058584999123252,-0.0595669529327011,-0.053963071632057,-0.0226481056595074
5,0.6,-0.0568992599748425,0.1281245001260028,-0.0634166877507607,-0.057804006426628,-0.0584145388395226,-0.0586429124188504,-0.0628416048449924,-0.0726709656419115,-0.0599073538009784,-0.0594870305070516,-0.0599291045891339,-0.0609409888048088,-0.0552668692531972,-0.0235918054047008
6,0.62,-0.0580742366897275,0.1288648807039121,-0.0647348104002531,-0.0591234399380508,-0.0597809531539967,-0.0600075981467567,-0.0640997217022348,-0.0739752456509479,-0.0613123371936672,-0.0608606838500793,-0.0612723453137619,-0.0623052111271972,-0.0565668180195415,-0.0245470577639314
7,0.64,-0.0592416770669292,0.1295123707487739,-0.0660387031323686,-0.0604398025284472,-0.0611364558132061,-0.0613646319586503,-0.0653485578413935,-0.0752716605791509,-0.0627016171672181,-0.0622280879501678,-0.0626032778206713,-0.0636609944726381,-0.0578635590440207,-0.0255093186504534
8,0.66,-0.0604050695612428,0.1300776614226785,-0.0673347060183511,-0.0617491482627748,-0.062484181734487,-0.062712224928835,-0.0665925611131796,-0.0765548858591219,-0.0640899027721255,-0.0635820996687448,-0.0639278853418893,-0.0650105664974099,-0.0591543752828313,-0.0264861298872086
9,0.6799999999999999,-0.0615614097392557,0.1305608617838731,-0.0686204441477447,-0.0630504647652772,-0.0638249853930059,-0.0640561959410598,-0.0678307300108226,-0.0778290789807275,-0.0654664381922823,-0.0649322180937675,-0.065250193363983,-0.066355052655823,-0.0604390159124018,-0.0274677050632485
10,0.7,-0.0627146168000276,0.1309712018362512,-0.0699046027978546,-0.0643491635289269,-0.0651621151128646,-0.065391067392625,-0.069063860116829,-0.0790956614883899,-0.0668301437946827,-0.0662780968493935,-0.0665637503562651,-0.0676953161832331,-0.0617238419701299,-0.0284578673070518
11,0.72,-0.0638674570740806,0.1313127398956542,-0.0711812939247724,-0.0656468462498837,-0.0664932263106672,-0.0667236204027353,-0.0702916981968036,-0.0803532622294412,-0.0681912956499193,-0.0676133285266491,-0.067876458970908,-0.069030900715082,-0.0630053796132594,-0.0294573379127989
12,0.74,-0.0650162578357393,0.1315892098551813,-0.0724549657235939,-0.0669369806252492,-0.0678187372350092,-0.0680517860727496,-0.0715153449968765,-0.0816078747918469,-0.0695466084392646,-0.0689479432230827,-0.0691857618149902,-0.0703638610887571,-0.0642834496838017,-0.030465536516407
13,0.76,-0.0661628643963963,0.131807087668103,-0.0737214807315382,-0.0682240119557708,-0.0691371234372259,-0.0693755052686944,-0.0727387029367406,-0.0828553125440685,-0.0708945325418588,-0.0702746236208903,-0.0704901686869659,-0.0716936206463895,-0.0655598546675965,-0.0314808567223948
14,0.78,-0.0673077587819779,0.1319703989872103,-0.0749854681138509,-0.0695108211711838,-0.0704569943871776,-0.0706949404812482,-0.0739580882478091,-0.084096297329403,-0.0722393055172752,-0.0715999298813173,-0.0717907949786339,-0.0730180151978911,-0.0668370147349654,-0.0325034348701294
15,0.8,-0.0684522967609101,0.1320789930632613,-0.0762440264598364,-0.0707941592755595,-0.0717685646644561,-0.0720105862389377,-0.0751749986883312,-0.0853355016794216,-0.0735792448135818,-0.0729190377099056,-0.0730909633671141,-0.0743406953710491,-0.0681109910221181,-0.0335326352075596
16,0.8200000000000001,-0.0695939799775913,0.1321400481952155,-0.0775018984397001,-0.0720738906879991,-0.0730770783634517,-0.0733245142156365,-0.0763893893841574,-0.0865693413694915,-0.0749142411118359,-0.0742343013156314,-0.0743875105327419,-0.0756606093977506,-0.0693840829675938,-0.0345691724416526
17,0.8400000000000001,-0.0707341268823595,0.1321543955903662,-0.0787544653069018,-0.0733514922815917,-0.0743833994396094,-0.0746350239996547,-0.0776002201663906,-0.0877987927248178,-0.0762451980147584,-0.0755465668498897,-0.0756842732477003,-0.0769788349318466,-0.0706550042292126,-0.0356096781095388
18,0.86,-0.0718739474073083,0.1321256911064547,-0.0800036589902201,-0.0746251903141304,-0.0756879570746899,-0.0759432867428697,-0.078811238964354,-0.0890250267663524,-0.0775715500336963,-0.076857992666707,-0.0769744599906377,-0.0782945153352069,-0.0719258725785074,-0.0366568535996875
19,0.88,-0.0730121671778612,0.1320534237852352,-0.0812522640410063,-0.0758969363569184,-0.0769886445242831,-0.0772481122993452,-0.0800197317482228,-0.0902472960800513,-0.0788948202093532,-0.07816233675831,-0.078264924074022,-0.0796078592695906,-0.0731953992851942,-0.037708223174621
