,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-2.641369003155128e-05,-2.742564704782039e-05,-3.0732146025014187e-05,-2.267394924808628e-05,-2.1696269607488523e-05,-2.215084119318587e-05,-2.5132518455161536e-05,-3.4500965298504756e-05,-2.3328022418034345e-05,-2.341247746949476e-05,-2.2018850278586124e-05,0.0001230668521355,4.537414347586894e-05,5.997201965034133e-06
1,0.52,-2.675695379386987e-05,-2.8024430759307565e-05,-3.1219285120226e-05,-2.3456937293479745e-05,-2.247794559912797e-05,-2.2812678526211943e-05,-2.583164246095231e-05,-3.501534449722621e-05,-2.381319893780763e-05,-2.3686617631656376e-05,-2.2541809539159415e-05,0.0001228847102372,4.467322818398163e-05,5.408166965409013e-06
2,0.54,-2.7350947063103248e-05,-2.865336545768369e-05,-3.1632962167906e-05,-2.3901974850062382e-05,-2.304770997473269e-05,-2.3321436516329182e-05,-2.6306138235425797e-05,-3.5106381688049174e-05,-2.457609469042765e-05,-2.4350040602396346e-05,-2.316208911852936e-05,0.0001224313243822,4.435983158880706e-05,5.074882247780459e-06
3,0.56,-2.8039605765133364e-05,-2.8865725100748645e-05,-3.2157861240164184e-05,-2.4655530033857245e-05,-2.355788854954183e-05,-2.4204538032610286e-05,-2.695338627874946e-05,-3.568204681589514e-05,-2.518400417733549e-05,-2.497877559625883e-05,-2.388748753091053e-05,0.0001222158526179,4.388307118443498e-05,4.529629281375942e-06
4,0.58,-2.8450681018526345e-05,-2.943650438408168e-05,-3.284495435713421e-05,-2.5081356792409503e-05,-2.4164389418536593e-05,-2.4730969374226623e-05,-2.7488181560927515e-05,-3.6228678325184074e-05,-2.5762635746346973e-05,-2.558527742955149e-05,-2.4362542131823423e-05,0.0001216050190952,4.341637914086961e-05,3.877925826085001e-06
5,0.6,-2.885548959233845e-05,-3.0041380142381423e-05,-3.334883820868266e-05,-2.5578051249850963e-05,-2.4809318159432535e-05,-2.5259482184469717e-05,-2.793138813711824e-05,-3.6692610508648146e-05,-2.6376532803923112e-05,-2.6229303097562916e-05,-2.52208517625857e-05,0.0001212112805189,4.284645845415662e-05,3.493564952053992e-06
6,0.62,-2.958000258955233e-05,-3.063298659252614e-05,-3.375397443036951e-05,-2.6394550473004044e-05,-2.5518453118688836e-05,-2.5927301547403226e-05,-2.851065983394755e-05,-3.723534152779313e-05,-2.6951220165317967e-05,-2.684195349184817e-05,-2.570544824136585e-05,0.000120937527143,4.2418632500558e-05,2.8919134107173864e-06
7,0.64,-3.0117252918847293e-05,-3.109047615156355e-05,-3.4432380590694605e-05,-2.6934851097861143e-05,-2.6160155627080955e-05,-2.661097840985517e-05,-2.901068470758611e-05,-3.765354505303378e-05,-2.7678458813770053e-05,-2.7768816727861383e-05,-2.634028433221379e-05,0.0001206299210144,4.210484153915992e-05,2.3358262096617553e-06
8,0.66,-3.062430965825607e-05,-3.174412109420458e-05,-3.500820566552616e-05,-2.7580682413684497e-05,-2.6699027304728323e-05,-2.724342369005348e-05,-2.961134668958256e-05,-3.8310476488893105e-05,-2.842736693534267e-05,-2.8258825391820463e-05,-2.696024068999441e-05,0.0001200408787905,4.147906832305507e-05,1.932541511073658e-06
9,0.6799999999999999,-3.136938402384166e-05,-3.2352054079945604e-05,-3.5572264077064806e-05,-2.8208513504733948e-05,-2.7416091701398905e-05,-2.7907683165506756e-05,-3.0232651175343435e-05,-3.876960409760634e-05,-2.9070897950149313e-05,-2.8722456698532545e-05,-2.772334902287621e-05,0.0001199553751283,4.098283638872864e-05,1.3430925114875282e-06
10,0.7,-3.1948203733696085e-05,-3.283286795004766e-05,-3.616421387258938e-05,-2.8777553692618104e-05,-2.8079324531563396e-05,-2.859591559253788e-05,-3.0882811856752405e-05,-3.938833948826379e-05,-2.970786895702056e-05,-2.9550027555413243e-05,-2.8317005483404817e-05,0.0001193214016019,4.042003147751106e-05,7.209816039460943e-07
11,0.72,-3.2545592730548875e-05,-3.344477423042384e-05,-3.663655046551051e-05,-2.938473884953193e-05,-2.893860841936478e-05,-2.9357557220414423e-05,-3.136904833751641e-05,-4.000299429428894e-05,-3.040376472267091e-05,-3.0322465154284192e-05,-2.910706672500868e-05,0.0001191177554811,4.005818653255202e-05,2.376973765219896e-07
12,0.74,-3.311458510664632e-05,-3.413181050914652e-05,-3.7421839736698166e-05,-3.0188466239491716e-05,-2.9482897411939733e-05,-2.9945871668196297e-05,-3.218431192357176e-05,-4.0573569873643296e-05,-3.098476197525813e-05,-3.0865526548211916e-05,-2.967460087717993e-05,0.0001186121217529,3.932682076814206e-05,-3.89740771038563e-07
13,0.76,-3.375305603937578e-05,-3.4695842347164425e-05,-3.799288885745662e-05,-3.080312348787793e-05,-3.025347587608181e-05,-3.062993780664351e-05,-3.2869328733280004e-05,-4.1034536461678533e-05,-3.173520822311302e-05,-3.1563802454002385e-05,-3.042854966050242e-05,0.0001184140432827,3.879235511776312e-05,-9.543522706537174e-07
14,0.78,-3.443499257334219e-05,-3.532793501049572e-05,-3.8580050779553766e-05,-3.151928248786414e-05,-3.101954887961494e-05,-3.130759582197816e-05,-3.3497684054605794e-05,-4.16437835404265e-05,-3.2394320292200865e-05,-3.219959403760084e-05,-3.118168268732455e-05,0.0001182237606234,3.844333718438769e-05,-1.4538251153626289e-06
15,0.8,-3.504523863309501e-05,-3.601081480169508e-05,-3.923114525701058e-05,-3.220643943028923e-05,-3.1667297606957273e-05,-3.201427039886279e-05,-3.4113261179952994e-05,-4.22932499747742e-05,-3.313181728395351e-05,-3.300124222740516e-05,-3.1840057692943684e-05,0.0001177971563088,3.8000274328104e-05,-2.0829843133548564e-06
16,0.8200000000000001,-3.569437622605171e-05,-3.667005277489112e-05,-3.998271064371153e-05,-3.279098397915546e-05,-3.248911307555264e-05,-3.26771097322527e-05,-3.468565639734286e-05,-4.302869494850635e-05,-3.388607364668879e-05,-3.37462162506809e-05,-3.259499777450418e-05,0.0001175654691956,3.7439658878973555e-05,-2.639063120276336e-06
17,0.8400000000000001,-3.6346624398997256e-05,-3.731886291757509e-05,-4.059968189088704e-05,-3.3559407774975504e-05,-3.306539203433855e-05,-3.356548154755252e-05,-3.544348028290073e-05,-4.3610514265050674e-05,-3.467206224726188e-05,-3.435623176419555e-05,-3.336466349116644e-05,0.0001170817229904,3.690434943631851e-05,-3.296636580932965e-06
