,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,SRDUS_target,SINNOVPATEU_target,DOMPATINUS_target,DOMPATINEU_target,TE_target
0,-50,0.0133833948698946,0.013868211496955,0.0139284484269358,0.0116793953452857,0.0039241031230877,0.0129081361998392,0.0136815273431329,0.0136844163046069,0.0133356154535301,
1,-40,0.0135180496177501,0.0137960613947008,0.013839529490079,0.0138436719967989,0.0058682162634265,0.0130939734509232,0.0136452103026484,0.0136810391261928,0.0134021557606451,
2,-30,0.0136139989682309,0.0137791563954813,0.0138275333135758,0.0140056177731014,0.0078175366636367,0.0132718186997203,0.0136486016577624,0.0136944709119052,0.0133987864614352,
3,-20,0.0136879530222949,0.013753104614808,0.0137337161657316,0.0136990032105587,0.0097839908749147,0.0133780251690498,0.0136749614635421,0.0137060489198802,0.0135464626327019,
4,-10,0.0136704437910814,0.0137383697884802,0.0137267200377112,0.0136816571329198,0.0117512695799497,0.0135460230432772,0.0137007703560543,0.0137161259762355,0.0136416346602221,
5,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
6,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
7,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
8,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
9,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
10,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
11,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
12,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
13,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
14,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
15,0,0.0137160165456019,0.0137152646546353,0.0137147976849926,0.0137155084472001,0.0137147976849926,0.0137154438005163,0.0137178802013605,0.0137147976849926,0.0137147222736446,0.0137147976849926
16,10,0.0137631513804707,0.013693043210764,0.0137021969472994,0.0137224853597342,0.0156716228978761,0.0138306908267778,0.0137277367408917,0.0137070958714433,0.0137698983926542,
17,20,0.0137180657454732,0.0136707582564248,0.0136814542215259,0.0137210015193415,0.017641632321594,0.0139570693573577,0.0137322423137979,0.0136983425037451,0.0138194747061223,
18,30,0.0136581292708324,0.0136554846597395,0.013663667476897,0.0137182049036314,0.0196037992013402,0.0141658213123024,0.0138217073004833,0.0136907349491642,0.0139662613888521,
19,40,0.0136454889310545,0.0137153288245516,0.0136465806522846,0.0137766358272516,0.0215881638044749,0.0144736554129456,0.0138387675422583,0.0136903365962061,0.0139939696255409,
20,50,0.0135796826977264,0.0136855417699421,0.0136320392274217,0.0137654343781667,0.0235123778137833,0.0149822913597935,0.0138543981701205,0.013688721146611,0.0140237989712325,
