,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,SRDUS_target,SINNOVPATEU_target,DOMPATINUS_target,DOMPATINEU_target,TE_target
0,-50,0.15981629705516012,0.14965123665567528,0.16911317978529597,0.16606131956539125,0.14902928828424925,0.13315901342212869,0.14377214564554341,0.17429835873619326,0.17108238391969863,
1,-40,0.15769818309020572,0.1503647718285527,0.1642733585351778,0.16379259437014237,0.14965320183288755,0.13726936881346596,0.14525777815522742,0.16668400097476044,0.16385437651877835,
2,-30,0.156130054665741,0.15088392200896528,0.16053820281117234,0.15808010927065924,0.15028907242767608,0.1413740377406786,0.14704684623419764,0.16105542870074752,0.1587756098031324,
3,-20,0.15491548540091138,0.15136638298605673,0.15659590645422874,0.15558659924778098,0.15094415121429025,0.1448219058894249,0.14877459544744887,0.15707510269507985,0.15576632474304836,
4,-10,0.1531825118950787,0.15183544914735536,0.15423176020704446,0.1537815998433075,0.15161615952119994,0.14861984021334343,0.15053745186477194,0.15426035376898134,0.15387097632994587,
5,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
6,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
7,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
8,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
9,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
10,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
11,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
12,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
13,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
14,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
15,0,0.1522971327582502,0.15229636218211612,0.15229614851583273,0.15229736394931623,0.15229614851583273,0.15229728824982797,0.15229587866301544,0.15229614851583273,0.15229590950320993,0.15229614851583273
16,10,0.15156815311529165,0.1527464703319366,0.15069227935565882,0.15111377170325235,0.15298408950945894,0.1558476433128149,0.15403353417224167,0.15096859982897634,0.15129247814173064,
17,20,0.15100221507907433,0.1531905491259883,0.1493508608669907,0.15014350771318846,0.15367592044283612,0.15923425132372993,0.15574370468645965,0.15014263026711033,0.1507119679036169,
18,30,0.15057959296571996,0.1536321259568324,0.14822388597336358,0.14934090468353084,0.15438095915976094,0.16268288770291506,0.15842176189091334,0.1497127941869786,0.1505673599728254,
19,40,0.14999368543289082,0.15474579529008417,0.14727449951443283,0.14917004377287307,0.15507898971188855,0.16633409514164058,0.16004397051490843,0.14958671907649965,0.15043831528403176,
20,50,0.15132455164472355,0.15512358450000827,0.1464728273609541,0.14858304640959583,0.1558233307914452,0.1707883069591577,0.1616462123553947,0.14969761923027256,0.15053978431789383,
