,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,SRDUS_target,SINNOVPATEU_target,DOMPATINUS_target,DOMPATINEU_target,TE_target
0,-50,4.331877466408547,2.168662110694269,2.0890601513478275,1.6214211744337874,2.1985765807679676,1.9858745737747818,2.090618599853598,2.095552103565026,2.108917126685603,
1,-40,3.6108145511987426,2.163410395201057,2.1050311765729766,1.7180390405003456,2.1882742213759183,2.0402184205949405,2.101478010569298,2.115104002077663,2.106764909767709,
2,-30,3.1208591876789966,2.1562096721072153,2.1168404652832087,1.9229684364604949,2.1765872719222794,2.083193532367902,2.113949235460543,2.1232831185889687,2.1209675089429365,
3,-20,2.7301909800139637,2.1492136480367323,2.119620212012971,2.05028165659959,2.1646658613938334,2.110307746138782,2.122724466289232,2.1290340525600966,2.125531984386458,
4,-10,2.4047678999666555,2.1425203046412387,2.1283111533047125,2.1020969712611866,2.15103531101114,2.129491901887804,2.1300077945652385,2.133161237105746,2.13247402948984,
5,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
6,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
7,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
8,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
9,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
10,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
11,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
12,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
13,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
14,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
15,0,2.1362210047553596,2.136219939429476,2.1362205262909417,2.1362251064092503,2.1362205262909417,2.136225330190978,2.136205042291135,2.1362205262909417,2.136220444499631,2.1362205262909417
16,10,1.9081082569397692,2.130253013702726,2.1435287165625456,2.1616043054771255,2.1206213913169583,2.1316785039177204,2.141671732783047,2.1386656694871533,2.139298366836839,
17,20,1.7163575629907741,2.124599218296061,2.1503398181930367,2.1802898068625063,2.1038303036142425,2.115132866584377,2.1465816032313803,2.14071603401939,2.1417482536607158,
18,30,1.5524717815129603,2.119200450919936,2.156653989327019,2.194452659709152,2.086279252241206,2.0700131337374885,2.153848959168096,2.142477047534921,2.1399604036626005,
19,40,1.4071755890188224,2.116553127298752,2.162537967828723,2.211951355848552,2.06683885889602,1.9603596420906666,2.156299277405095,2.143816072724211,2.1393094073393044,
20,50,1.2933132786052386,2.109963990469038,2.168063078485452,2.2204220019738186,2.0489741914328854,1.6798698763206894,2.1585985295654577,2.144867436383902,2.138445293074574,
