,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,SRDUS_target,SINNOVPATEU_target,DOMPATINUS_target,DOMPATINEU_target,TE_target
0,-50,1.000000000000012e-06,0.0198922850513155,1.0000000000000002e-06,0.0378563775941752,0.0159160351629113,0.0025378874682845,0.0204702680765594,0.0236259796475668,0.029055305281634,
1,-40,1.0000000000000002e-06,0.0193400709606656,1.0000002878992744e-06,0.0320162701244728,0.0153389313714089,0.0027668254448524,0.0205568944066602,0.0184748075543216,0.0271020271189107,
2,-30,1.0000000000003409e-06,0.0177335571273493,1.0000000000000002e-06,0.0220864411627821,0.0148224666104644,0.0027339056133414,0.0185009726451458,0.0168536265613059,0.023855115381125,
3,-20,1.0000000000108644e-06,0.016221536064608,0.0132203651775982,0.0140464047545937,0.0141748327103036,0.0113062945344703,0.016353544937391,0.0154390115620884,0.0220337169359548,
4,-10,0.0096145885421612,0.0146421041769279,0.0131786899406654,0.0135660157526627,0.0136075443042173,0.0122437503364538,0.0145642988748646,0.0141779065320041,0.0169825699127335,
5,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
6,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
7,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
8,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
9,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
10,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
11,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
12,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
13,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
14,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
15,0,0.0131216404750226,0.0131273450756646,0.0131308661193766,0.0131252844907553,0.0131308661193766,0.013125823231157,0.0131147346587109,0.0131308661193766,0.0131327951727155,0.0131308661193766
16,10,0.0166668808856401,0.0116414520265393,0.0130741278008399,0.0128521125769719,0.0127549670603291,0.0145027262959124,0.0119288913685191,0.0122570845653993,0.0097682396680419,
17,20,0.0212374893402612,0.0101722942964998,0.0130405719801791,0.0125763128382052,0.0123396318989927,0.0159799900735004,0.0109250140114283,0.0114579742087693,0.0068060522695372,
18,30,0.0251931953838058,0.0086445277378652,0.0129709995319003,0.0122532056210177,0.0119879092127498,0.0169857225548332,1.0000000000000002e-06,0.0107069243678019,1.0000000000000002e-06,
19,40,0.0278807757088008,1.000000525019282e-06,0.0128742095709116,0.0021967427436955,0.0116464442004053,0.0181862131471537,1.0000000005625008e-06,0.0099791343770745,1.0000000000000002e-06,
20,50,0.0272448044504428,1.0000000000000002e-06,0.0127544876227298,0.0022127836142048,0.0114754619617487,0.0221837899982634,1.0000000000000002e-06,0.0093331701839665,1.0000000000000002e-06,
