,Change,KM_target,UUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,SRDUS_target,SINNOVPATEU_target,DOMPATINUS_target,DOMPATINEU_target,TE_target
0,-50,0.0413901675531766,0.0583471785928954,0.13822912977835,0.1083388918731809,0.0676021086621029,0.0643336601014884,0.0814262236649696,0.0537394424015975,0.0559307207975875,
1,-40,0.0493070666290251,0.0593445260158533,0.1193655408769742,0.0968755306135895,0.0673502348461749,0.0668303694173348,0.0748989489013629,0.0592290090815809,0.0578534032279482,
2,-30,0.0572956793685931,0.0613365652780249,0.1067021656567234,0.0863802531549122,0.0669545901966572,0.0697232493951434,0.0710329189151621,0.0614746073602505,0.0585472901913566,
3,-20,0.0654096024207142,0.0630037124284217,0.0792582874118594,0.0798100845595979,0.067051019928848,0.0620397290399457,0.069339414582462,0.0634462806615569,0.058611294360751,
4,-10,0.061815544155851,0.0648952874722073,0.0723363916317656,0.0721920625297947,0.066904758879192,0.0641567473599651,0.0679582617658466,0.0652052755430644,0.0629402155735758,
5,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
6,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
7,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
8,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
9,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
10,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
11,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
12,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
13,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
14,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
15,0,0.0665780740016917,0.0665533276804863,0.0665424544826739,0.0665602107275431,0.0665424544826739,0.0665582120276257,0.0666119594650264,0.0665424544826739,0.0665386633074552,0.0665424544826739
16,10,0.0716696681304213,0.0682020208867223,0.0616772660617657,0.0613933602360178,0.0660244065631855,0.067845885460099,0.0653025874130574,0.0675827345105746,0.069593003324198,
17,20,0.0744494410720744,0.0698141407218695,0.0573808095499234,0.0568859350614345,0.0657355127961332,0.069379171428837,0.0640505290593496,0.0685050621604248,0.0723214588621829,
18,30,0.0784895672364547,0.0715737129565117,0.0537139085207288,0.0530506756116643,0.0653164728838196,0.073115387913921,0.0766044633260593,0.0693691327192383,0.0828873379350419,
19,40,0.0844710182076928,0.0830722450855032,0.0505302641514627,0.061288389810223,0.0650729778701353,0.0790550848276558,0.0752269816225724,0.0703163920082044,0.0828452044680993,
20,50,0.0919271165023694,0.0831366609261033,0.0477686431511764,0.0578832831865784,0.0642871287791685,0.0873969100326308,0.073946269498492,0.0711537807499618,0.0828447474374083,
