,Change,GPDIFF_weight,GROWTH_weight,KM_weight,RD_weight,RP_weight,SRDUS_weight,SRGDP_weight,SINNOVPATUS_weight,TO_weight,SPFLOW_weight,UUPCOST_weight,SINNOVPATEU_weight,DOMPATINUS_weight,DOMPATINEU_weight
0,-90,0.0011369011647159298,0.0008247783142555178,0.0008752461830859718,0.0006381127316906703,0.0012697904318715238,0.001097981326507301,0.001129525785477879,0.001545268885321357,0.000981940480263185,5.573417791983292e-05,0.0006703998488592402,0.001566415007937011,0.00121438567080209,0.0018398677642949555
1,-80,0.0011323616082311587,0.0009197092996037714,0.0011124200630593282,0.0007488877625316282,0.0012555529680722155,0.0010775207836984935,0.0011248659020505621,0.0014820407431384752,0.0010895702951753984,3.995862726626168e-05,0.000716370625618747,0.0015285441076994444,0.0012060204036011463,0.001783574302453475
2,-70,0.0011331414963793329,0.0010136350279244515,0.0011633742909636683,0.000806770183188782,0.001230611293913323,0.0010508354125682935,0.001113546922779157,0.0013956037196699753,0.001119622732815564,1.6343538614330835e-06,0.0008271445494529181,0.0014297670837197323,0.0012001363931592732,0.0017016168255784934
3,-60,0.001125194697337379,0.0010618997276887695,0.0011827755267483251,0.0008881696288735623,0.0012180778897872585,0.0010434111895630223,0.001111469916390461,0.0013159828055314962,0.0011535859049508108,5.376688687280836e-05,0.0009291911520078626,0.0013453334019036902,0.0011877004325096766,0.0016562987591680943
4,-50,0.0011233971254714192,0.0010843948458919043,0.0011647445790688494,0.0009823154001284353,0.0011943415644348168,0.0010563622366681021,0.0011152518140587612,0.0012247520603687319,0.0011581009509226627,0.0001373060207517292,0.0009882604087470396,0.0012109072539486273,0.0011849701774266793,0.0015821837659479349
5,-40,0.001120355551341878,0.0010962631268147133,0.0011605072415112115,0.0009885418630963194,0.001171425587226154,0.0010957605458146238,0.001110364812741662,0.0011787771780658732,0.001131122936486995,0.000366644778618267,0.001033726343453157,0.001183598870577139,0.0011931731105923342,0.0015200246471540292
6,-30,0.0011153579683625583,0.0011050663657767971,0.0011410114866809169,0.0010244632735499025,0.0011481512956747191,0.0011280951114484071,0.0011035657924213591,0.0011536428438656096,0.0011244506521243757,0.0005343725723428637,0.0010666142747897112,0.0011560900688236733,0.001156032207778691,0.0013359956188017475
7,-20,0.0011351620355376068,0.0011118278101204086,0.0011295596094071673,0.0010834021649458307,0.001143465840079165,0.001127302787147632,0.001100011784498655,0.0011369940969253177,0.0011231995204344027,0.0007835722630576202,0.0010872789587692145,0.001143932629773581,0.0011534274167012213,0.001289300687784047
8,-10,0.0011103088006662219,0.001110801709636546,0.00111960902367624,0.0011023155528423357,0.0011090874121894045,0.0011246164703980102,0.0011109434356054591,0.001123665485286375,0.0011185692947176396,0.000989509131744295,0.0011201589515930836,0.001136434085325006,0.0011421525101993771,0.0011916433839450054
9,0,0.0011096121589226763,0.0011073999727364778,0.0011017911971777888,0.0011017911971777888,0.0011017911971777888,0.0011140228879024288,0.0011073364712586434,0.0011110771913589532,0.0011017911971777888,0.0010994780641657674,0.0011088547155715736,0.0011105685398512468,0.0011084561903645272,0.0011080857965439592
10,10,0.0011027242228533348,0.0011086218782414277,0.0010944663012722228,0.0011027179062640686,0.0010988650392260246,0.0010877312027931208,0.0010956076390989918,0.0010950476631488239,0.0011054747094184324,0.0012073221969905086,0.0011115770665115201,0.0010978688809284345,0.0011086175912887123,0.0010154791481460346
11,20,0.001105629993320792,0.0011279402229884795,0.0011011524461919694,0.0010855927888733011,0.0010802660191487536,0.0010547081874678185,0.001106457759368927,0.0010916650852407959,0.0011138632432195989,0.0012515608412968723,0.001121858944593937,0.0010877819375382327,0.0010882516710586565,0.0009318708336048668
12,30,0.0010960815115478076,0.001123965663877361,0.0010705206382316324,0.0010569897579590193,0.0010538613078913594,0.0011110708929191458,0.001097503580619376,0.0010764207715191771,0.0010935873405787011,0.0013182616721276938,0.0011195365474511293,0.0010813051162325404,0.001044136317678027,0.000848024938386372
13,40,0.0011031296572753535,0.001095365265252249,0.0010751581712534362,0.0010251187725488103,0.0010469630437938827,0.001041774942865878,0.0010946785739463969,0.0010484314874125982,0.0010802951146523306,0.0013268065271788167,0.0011134603389927427,0.0010522923829521056,0.0010255171324956526,0.0007765911339718718
14,50,0.0011022367346166294,0.0011015686674522459,0.0010543097967344601,0.000981148207315276,0.0010180366280995768,0.0010266349100596576,0.001094916324350174,0.0010758858809033901,0.0010683532225367932,0.0013821004830218138,0.0011287814025252195,0.0010849869488174422,0.0010122179861194566,0.0006877618704901759
15,60,0.00109358765969782,0.0011044436854912713,0.0010278813699219264,0.0009399048610487829,0.0010089333894573401,0.000994663239242551,0.0010812697076670614,0.0011006326496029732,0.0010611520521966904,0.0013935739473708644,0.0011272172272916911,0.0011063157154164757,0.0009994535383952702,0.0006058139304293044
16,70,0.0010894987063927257,0.0011169082992111264,0.0010101187753606587,0.0009099150949405521,0.0009942860719976828,0.0009193757225744618,0.0011039125017517507,0.0011296077846552983,0.0010491371096039254,0.0014217718243932193,0.0011140635827553672,0.0011286100325264951,0.000977033769549294,0.0005528771498776823
17,80,0.0010893967490317655,0.0011082461977233603,0.001004154854622991,0.0008783147944519567,0.0009801141045952724,0.0009086253612932112,0.0010798487178489014,0.001144852784373304,0.0010412966550030441,0.0014363830538067608,0.0011169653912588584,0.0011648748406073574,0.0009551909176463735,0.0005142046574225249
18,90,0.0010874116501399052,0.00111409441234528,0.0009955539400168798,0.0008254988514126288,0.0009727243604425986,0.0009158130819586269,0.0010704944336073713,0.0011633932099927241,0.001040721952751443,0.0014287831523805401,0.0011193892430906402,0.0011620190072271397,0.0009443892027127379,0.0004793472533467383
