,Change,GPDIFF_weight,GROWTH_weight,KM_weight,RD_weight,RP_weight,SRDUS_weight,SRGDP_weight,SINNOVPATUS_weight,TO_weight,SPFLOW_weight,UUPCOST_weight,SINNOVPATEU_weight,DOMPATINUS_weight,DOMPATINEU_weight
0,-90,0.0020524802825908533,0.002188301721684413,0.0022622502625494916,0.008996129393332003,0.002280504223942572,0.001132445921609045,0.0020492490066093554,0.002007827904840586,0.0022390978583865344,0.0012136472477438183,0.002012893756222935,0.0019383422554208793,0.0021923180705487794,0.002106727860873242
1,-80,0.002047861953795375,0.002135740907317941,0.0022329369628710707,0.007987731640984432,0.002253529462438143,0.0011194657220684001,0.002042525707505196,0.0020237210097377835,0.0021758481812739457,0.0012589650356425257,0.001973205873950193,0.0019486070106264693,0.002177297871645895,0.002079528168264766
2,-70,0.002045891348008848,0.0020893603360604496,0.002202755738312527,0.006667727535682755,0.0022136059173789003,0.0011216950345658918,0.002025736636921896,0.001991780229943943,0.002137141502301089,0.0011002478997765538,0.0020514662449414114,0.0019559089602942913,0.0021690475169927306,0.002039182875933268
3,-60,0.002034857312778942,0.002065621730868624,0.00218216381986471,0.0053030994418050105,0.002189381281135139,0.0011301342082163269,0.0020217293738373225,0.0019963505183413477,0.002131111013783609,0.0012571032235359654,0.0020444083212595885,0.0019927433382067043,0.00214897911887296,0.002030299660992819
4,-50,0.0020309458219113334,0.002048147412262891,0.002137447094527692,0.004576284497664731,0.0021520541034375203,0.001173937727693009,0.0020250823741145754,0.002018753108136025,0.00211243567566902,0.0012387976040038413,0.0020286367879281514,0.001973550530831055,0.0021401553992423444,0.0020125213185705577
5,-40,0.002026729519418177,0.0020353701406556303,0.002114997888937865,0.0037027413478460365,0.0021161182630111764,0.0012633309408556076,0.0020177043357600486,0.002005163799221289,0.002068128203654396,0.0014025360402736536,0.002025255272555421,0.0020067921498775282,0.002136878675009488,0.0020269092433942734
6,-30,0.0020173008716159882,0.0020291398758132797,0.0020790555607832053,0.003222147698199481,0.0020796698920773566,0.0014078003523953567,0.002008134466929563,0.002006623991785139,0.002048590279794142,0.0015434419334973113,0.0020210556281073638,0.0020086970794046264,0.002091526791445204,0.0020167421385288526
7,-20,0.0020359287433218466,0.0020219573410151215,0.002051422002019279,0.0027410595223835337,0.0020628599995224707,0.0015978399825761125,0.0019971213047867476,0.0020054229614765834,0.0020360936361038286,0.0017006514658850478,0.0020127417340871897,0.0020155100116538453,0.002077580913127039,0.0020334224027232606
8,-10,0.002008101561800793,0.002013863347338322,0.002028976576447929,0.0023360980979450162,0.0020146584624298846,0.00180879925454484,0.0020108589383041786,0.0020103204747818834,0.0020237251692111105,0.0018948321171890971,0.0020308966621100165,0.002022128145649699,0.0020515249803062983,0.002011365585861808
9,0,0.0020078016566256805,0.002003518523144281,0.001997261604284499,0.001997261604284499,0.001997261604284499,0.0020106989055482315,0.0020038074859542706,0.002008629736717222,0.001997261604284499,0.001995951882737517,0.002005403592940153,0.002007160406126566,0.0020027808083244976,0.002004236536039298
10,10,0.0019983736860522353,0.0019990375076178995,0.001978092697513355,0.0017261751946800231,0.0019847299847335718,0.0021804938496431665,0.0019899177043744836,0.001996765776002544,0.0019916496718125915,0.002116817029877966,0.001997920968094643,0.0020003586945816815,0.0019889613577080078,0.0019924257331982074
11,20,0.0019988793487908047,0.002013792182621497,0.001973700753522499,0.0014854571942549233,0.001954925342914585,0.002320719840992859,0.0020001881467407796,0.002001476848069598,0.0019941440523608663,0.0021905530232088,0.0019969569643112643,0.001998714335109626,0.0019510632675915594,0.00199244849486971
12,30,0.0019824394410762176,0.002005978880725992,0.0019317259663401349,0.0012747037007763422,0.0019182274723617632,0.0025283223629455234,0.0019877188302620864,0.0019904039029063256,0.0019659538507323824,0.0022848555550243487,0.0019836142647681955,0.001996507537720674,0.001888167100171317,0.0019901894446785703
13,40,0.0019912001334350363,0.001969795073069441,0.0019232576261423188,0.0010932150478829927,0.001900131762667823,0.0025920364416029272,0.0019840812745525226,0.0019867588478639977,0.0019460344199919895,0.0023571765028813636,0.001972200941401651,0.001991393556050548,0.0018516798073910585,0.0020035883649264013
14,50,0.001988348217538502,0.0019748298421901392,0.001894312233768194,0.0009282511734725976,0.0018620490466019146,0.0026902068011030187,0.001982183515567675,0.001982091436171338,0.0019257096172248917,0.0024530824658689537,0.001984097122972307,0.0019932441481114106,0.0018156159334213754,0.0019903085492325233
15,60,0.0019761983594650716,0.001977429881811052,0.0018576745439050932,0.0008081199340690623,0.0018429781736054025,0.002758661129176334,0.0019653927721054324,0.0019809118293413635,0.0019076333267054725,0.0024771527109927224,0.001977039987305161,0.0019865384467581716,0.001777128434264997,0.0019542800215867962
16,70,0.001969763450975465,0.0019851434039717627,0.0018292279085609293,0.0007048043273866472,0.0018198812693618557,0.002767753219448801,0.001985367072657081,0.0019868182253903167,0.001894457789103752,0.0025223719970550425,0.00195781835361566,0.001984939243538855,0.001730133745006417,0.0019775617219383148
17,80,0.0019687433118333116,0.0019734410962245937,0.0018130386542587666,0.0005905310159913313,0.0017880093503882743,0.002846557709155605,0.001960667502065782,0.0019807479336445477,0.001881232554299872,0.0025618710269115874,0.001955170199092235,0.0020012154430537896,0.0016830789673639615,0.001948942058900114
18,90,0.0019638956080779684,0.001976445160388711,0.0017962582687580503,0.0005027455696230082,0.0017776971331315554,0.0028903481789648716,0.0019473044046422374,0.0019808523490889647,0.00187321126675395,0.0025824294880584797,0.0019557856739899483,0.001979686558528352,0.0016423442214997456,0.001993608797710374
