origin_code,destination_code,patent flows
1.0,1.0,192594.79507782575
1.0,2.0,13988.65347062253
1.0,3.0,16556.920790286058
1.0,4.0,20359.296561868458
1.0,5.0,6646.538452791738
1.0,6.0,9832.133888686785
1.0,7.0,14015.516787611034
1.0,8.0,9931.947886145312
1.0,9.0,3369.9567710622027
1.0,10.0,5338.647250238505
1.0,11.0,1591.4835677483677
1.0,12.0,1469.2968129460048
2.0,1.0,45146.80856276194
2.0,2.0,37590.13050449764
2.0,3.0,17726.7239264513
2.0,4.0,24267.37493959477
2.0,5.0,8806.243436935265
2.0,6.0,12514.335812131256
2.0,7.0,10238.662943819743
2.0,8.0,9337.874959829123
2.0,9.0,7233.2838948032495
2.0,10.0,4422.369183383694
2.0,11.0,2541.6172780054458
2.0,12.0,1204.2709393213722
3.0,1.0,47883.5281298265
3.0,2.0,8309.757917098268
3.0,3.0,313960.9652441011
3.0,4.0,25832.794796493232
3.0,5.0,1912.8765123816704
3.0,6.0,2784.841086688824
3.0,7.0,1835.891859249286
3.0,8.0,12705.535029703764
3.0,9.0,1629.751527992811
3.0,10.0,659.9239343310674
3.0,11.0,258.78948664639887
3.0,12.0,565.4939893432869
4.0,1.0,6098.573198227437
4.0,2.0,1057.0465330778718
4.0,3.0,1037.2118698336449
4.0,4.0,171627.36988816067
4.0,5.0,282.12690202367537
4.0,6.0,372.2484619170735
4.0,7.0,298.10071154748454
4.0,8.0,655.624337921111
4.0,9.0,288.63856029799103
4.0,10.0,97.85795960988008
4.0,11.0,62.91395885669088
4.0,12.0,62.36911197158282
5.0,1.0,334.5097004302886
5.0,2.0,108.7328237520588
5.0,3.0,78.054602750191
5.0,4.0,118.79343058901884
5.0,5.0,3937.8811290017175
5.0,6.0,51.328725816868264
5.0,7.0,72.80196233505059
5.0,8.0,43.40241327300151
5.0,9.0,29.186255411255416
5.0,10.0,68.14184328743153
5.0,11.0,31.46276680835504
5.0,12.0,10.962151919083068
6.0,1.0,1831.5641678712543
6.0,2.0,236.7322980802045
6.0,3.0,204.5835147008966
6.0,4.0,242.8695897369716
6.0,5.0,119.9142722766542
6.0,6.0,6071.137366763592
6.0,7.0,151.2995897369716
6.0,8.0,138.23734245209278
6.0,9.0,60.66442069454455
6.0,10.0,71.15907747145941
6.0,11.0,96.55267188873805
6.0,12.0,23.30276453923554
7.0,1.0,5026.862143166161
7.0,2.0,849.3294263920509
7.0,3.0,628.2964726430521
7.0,4.0,843.3427490369097
7.0,5.0,330.21323708066
7.0,6.0,440.7366068322399
7.0,7.0,3665.502839016082
7.0,8.0,411.40401832317787
7.0,9.0,169.70999743626638
7.0,10.0,240.72892498292157
7.0,11.0,88.64063738275188
7.0,12.0,62.39954534535304
8.0,1.0,13619.40475949058
8.0,2.0,1724.6691829129177
8.0,3.0,3920.1330339938686
8.0,4.0,5474.888373099212
8.0,5.0,257.177274402584
8.0,6.0,667.844644307379
8.0,7.0,332.0506361285772
8.0,8.0,105405.06819050408
8.0,9.0,376.16162061193023
8.0,10.0,157.71717237011353
8.0,11.0,53.60359428153546
8.0,12.0,87.1248568465209
9.0,1.0,365.85123433211663
9.0,2.0,92.80300224063669
9.0,3.0,43.60678988767225
9.0,4.0,101.28218671306908
9.0,5.0,24.936422346716466
9.0,6.0,60.797604597865
9.0,7.0,42.59925020513256
9.0,8.0,38.54088079676315
9.0,9.0,26507.787252072558
9.0,10.0,12.675708061002178
9.0,11.0,3.574074074074073
9.0,12.0,8.965054438379921
10.0,1.0,168.0091132194674
10.0,2.0,40.15073861069892
10.0,3.0,26.60101605347549
10.0,4.0,42.56958330493748
10.0,5.0,59.305541790895965
10.0,6.0,19.179457643858765
10.0,7.0,57.54903192649137
10.0,8.0,24.452603355062788
10.0,9.0,20.01014303760247
10.0,10.0,653.7853036956578
10.0,11.0,7.361706751666183
10.0,12.0,4.216806760065106
11.0,1.0,156.51835666870116
11.0,2.0,62.02780049364102
11.0,3.0,47.908571315165766
11.0,4.0,71.83992052151495
11.0,5.0,40.73083863118307
11.0,6.0,73.28070529590087
11.0,7.0,45.40688480722925
11.0,8.0,23.878161958440597
11.0,9.0,29.43241881269745
11.0,10.0,19.80453780782341
11.0,11.0,1510.7802975056418
11.0,12.0,12.465020889922066
12.0,1.0,19976.3041886573
12.0,2.0,2120.5407411358888
12.0,3.0,2136.8830568724275
12.0,4.0,4561.466869770471
12.0,5.0,636.8679461492392
12.0,6.0,1065.3301353964816
12.0,7.0,1292.4230591724731
12.0,8.0,1089.9230646270082
12.0,9.0,783.4171377669084
12.0,10.0,381.0010705724148
12.0,11.0,337.136626717
12.0,12.0,1783.542568869264
