target,moment
0.0251696991920471,0.04780153336571757
0.0169424664104217,0.01580986491988765
0.0313091993331909,0.025630298019363958
0.0130791997909546,0.0016606884435208444
0.0100246000289917,0.0008334050345139435
0.0082410997152328,0.00287694537150736
0.0197126996517181,0.008590235310321727
0.0252290010452271,0.017180269645638267
0.0106797003746033,0.0011264533506185543
0.0184949994087218,0.006395915831225795
0.0039844000339508,0.000452920154530034
0.0127844897880634,0.005945720728120966
