USA_delta,USA_welfare,USA_world_negishi,USA_world_equal,EUR_delta,EUR_welfare,EUR_world_negishi,EUR_world_equal,JAP_delta,JAP_welfare,JAP_world_negishi,JAP_world_equal,CHN_delta,CHN_welfare,CHN_world_negishi,CHN_world_equal,BRA_delta,BRA_welfare,BRA_world_negishi,BRA_world_equal,IND_delta,IND_welfare,IND_world_negishi,IND_world_equal,ROW_delta,ROW_welfare,ROW_world_negishi,ROW_world_equal
0.01,1.0093906051410273,1.0069532439046818,1.0121904132743567,0.01,0.9489574633671948,1.0040327404726326,1.0292311105026715,0.01,0.946656543106004,1.0069532363975224,1.0121904418678056,0.01,0.9177179210443464,0.995508748624873,0.9919121479851855,0.01,0.9339331279940605,1.0044728583477145,1.011397373308171,0.01,0.9267884037140977,1.0020407229618058,0.9863315500729937,0.01,0.926214825813528,0.9960961679647947,0.979207699328247
0.012665996826226,1.0090236666475807,1.0033581142060017,1.0078107512351588,0.012665996826226,0.9531036642208756,1.0041524924090484,1.0279396737400421,0.012665996826226,0.9501872437181068,1.006394780297178,1.0112542531495394,0.012665996826226,0.9247524351001273,0.9964213908248633,0.9935205381164318,0.012665996826226,0.939628623717193,1.0046669591831323,1.0114591290123673,0.012665996826226,0.9331586931431358,1.0024346703037106,0.988379388979031,0.012665996826226,0.9318019955249648,0.9968546844985481,0.9814576196974347
0.0160427475601967,1.008651827870057,0.9992050985165442,1.00273547036182,0.0160427475601967,0.9577835386208818,1.004305394785898,1.0265187476748603,0.0160427475601967,0.9541469915398387,1.0057866009794447,1.0102267580676962,0.0160427475601967,0.9323451433267391,0.9973918972871367,0.995233371095719,0.0160427475601967,0.9458428487496954,1.0048761596775997,1.0115257948752197,0.0160427475601967,0.9400538675442545,1.002855771481776,0.9905743227442277,0.0160427475601967,0.9379930481580732,0.9976770979508287,0.9839247509058315
0.0203197389681397,1.0083026898139085,0.9945151337371343,0.9969848186098575,0.0203197389681397,0.9629391235937171,1.0044876541375138,1.0249817642957089,0.0203197389681397,0.9584889104026584,1.0051443383260996,1.0091308548677407,0.0203197389681397,0.9404541721390948,0.9984149040791608,0.9970414953888875,0.0203197389681397,0.952480945220407,1.0050970509761519,1.0115961744546376,0.0203197389681397,0.9473640395902201,1.0032960292636968,0.9928767614462474,0.0203197389681397,0.9447107955769173,0.9985523449542317,0.9865725578537271
0.0257369749280199,1.0080196715716179,0.989353283342801,0.9906301237268429,0.0257369749280199,0.9684607501893383,1.0046954336478964,1.0233630640951903,0.0257369749280199,0.9631251026856086,1.0044831258490063,1.007992708512334,0.0257369749280199,0.9490699251125019,0.9994918277639345,0.9989439871416288,0.0257369749280199,0.9594079576151071,1.0053247006035912,1.011668736859864,0.0257369749280199,0.9549413467920147,1.0037460917353027,0.9952373608635025,0.0257369749280199,0.951833638200916,0.9994586405372988,0.9893467229166437
0.0325984442754959,1.0080271883379373,0.9838352724086741,0.9837653715297063,0.0325984442754959,0.9741752444258339,1.0049335256388452,1.0217427753780048,0.0325984442754959,0.9679297140808251,1.003821800871125,1.006843708414489,0.0325984442754959,0.9577474423509956,1.0005588968384451,1.000833294825605,0.0325984442754959,0.9664589648339276,1.0055530854733437,1.0117416720141044,0.0325984442754959,0.962628457317287,1.0041963398885032,0.9976065450628974,0.0325984442754959,0.9592603275082244,1.0003850453650533,0.992204700692476
0.0412891791733337,1.0081911004162623,0.9782749135344138,0.976818793650526,0.0412891791733337,0.9799100560119458,1.0051915921947923,1.0201687884508097,0.0412891791733337,0.9727542988172163,1.0031789430345432,1.0057178952382544,0.0412891791733337,0.9662560572962898,1.001588653323284,1.0026579952900552,0.0412891791733337,0.9734347221860028,1.0057760573991392,1.011812881782547,0.0412891791733337,0.9702773287926177,1.0046399034868354,0.9999390311959848,0.0412891791733337,0.9671916687894319,1.0013895033589535,0.9952439667663778
0.0522968612366922,1.0085042658408878,0.9729072813661792,0.9700860383140079,0.0522968612366922,0.9854562918866668,1.0054555156960612,1.0186862996230186,0.0522968612366922,0.977425040969141,1.0025727648584914,1.0046488096679933,0.0522968612366922,0.974440978081045,1.002568599906727,1.0043959355534282,0.0522968612366922,0.9801252721440046,1.0059874389635093,1.0118804217141097,0.0522968612366922,0.977612362201749,1.005060233526411,1.002152905400792,0.0522968612366922,0.9751254545811578,1.0023910170094963,0.9982582800655744
0.0662391878445526,1.0089797340679114,0.9679551869673458,0.9638416795015674,0.0662391878445526,0.9906361143909034,1.0057124180450343,1.0173339096558915,0.0662391878445526,0.9817844321433122,1.0020182639166373,1.0036661656246755,0.0662391878445526,0.9820060642086234,1.0034629737144571,1.0059839100369774,0.0662391878445526,0.9863348908925945,1.0061810704753071,1.0119423512432146,0.0662391878445526,0.9843775991832496,1.0054431681755616,1.0041744141570252,0.0662391878445526,0.982436012722293,1.0032897039646735,1.001000866667645
0.0838985343010892,1.0096215927013537,0.9635978832824005,0.9583070329431926,0.0838985343010892,0.9952888805815239,1.0059474986130443,1.0161404583469233,0.0838985343010892,0.9856949655738728,1.0015272230702037,1.0027930265290421,0.0838985343010892,0.9887179108704361,1.0042483004180411,1.0073786955077175,0.0838985343010892,0.9918904504181715,1.006352626758696,1.011997235856067,0.0838985343010892,0.9904062719642752,1.0057807440455822,1.005960914867449,0.0838985343010892,0.9889698729585831,1.004075825914457,1.0034203379622413
