country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,25739631.254352335,26213480.265722666,-473849.01137033355,15042252500333.334,207416034.0,0.027711166540781634,1.0
2.0,35440177.062018,35426885.67540767,13291.386610334119,19464201255673.586,402736411.6666667,0.018800476609963496,1.0750724621197254
3.0,10193563.127908334,10180801.936714666,12761.19119366693,5760570686449.45,80906775.0,0.03168739954630537,1.2834676648532166
4.0,16082673.191465333,15826483.411983334,256189.77948199958,6246789023933.87,975458302.0,0.017196199893951398,0.4995128076461577
5.0,3662353.8680196665,3690522.379393333,-28168.511373666424,2164031002676.72,134182369.33333333,0.011394133170445667,0.7726672871931991
6.0,3129615.0565086664,3177562.823077,-47947.76656833322,1613517288723.7666,793490510.3333334,0.007922166784604367,0.30886623668140567
7.0,2757129.222452,2782812.982755333,-25683.760303333092,1595098379939.3567,23570738.666666668,0.018432799975077296,1.16373688953864
8.0,2598019.268622333,2545606.524728667,52412.74389366666,1113743962087.4075,35998029.0,0.03351486603418987,0.7157687856817626
9.0,2794676.662033333,2713218.721742667,81457.94029066649,1597829119639.4133,102779314.66666667,0.011325233379999767,0.5301030505882707
10.0,2283210.9458683333,2282497.9465706665,712.9992976665962,1158547571731.6272,14830796.333333334,0.0233653664588928,1.29209751184625
11.0,1764639.339878,1784226.1129353333,-19586.77305733327,1046112082730.3369,71979119.0,0.0048189333081245,0.5918376187775056
12.0,1398405.4655733332,1385508.3596039999,12897.105969333323,729214451299.5221,161550761.66666666,0.0008331999927759,0.34984369477417393
13.0,7751999.574848667,7586486.898913,165512.675935667,9557083956970.742,1542653187.6666667,0.012703933682131999,0.5076678402594121
