origin_code,destination_code,sector,tariff
1,1,0,0.0
1,1,1,0.0
1,2,0,0.001545597
1,2,1,0.0240895
1,3,0,0.003864288
1,3,1,0.02133676
1,4,0,0.2295573
1,4,1,0.1504794
1,5,0,0.001166648
1,5,1,0.10534110000000001
1,6,0,0.007902685
1,6,1,0.2780761
1,7,0,0.001352898
1,7,1,0.01178159
1,8,0,0.2316847
1,8,1,0.06197643
1,9,0,0.007084102
1,9,1,0.07924020999999999
1,10,0,0.006683767
1,10,1,0.05249615999999999
1,11,0,0.001294428
1,11,1,0.05456928
1,12,0,0.005772272
1,12,1,0.061669419999999996
2,1,0,0.001255452
2,1,1,0.02539745
2,2,0,0.0
2,2,1,0.0
2,3,0,0.000697491
2,3,1,0.02600142
2,4,0,0.009089194
2,4,1,0.22378489999999998
2,5,0,0.001236841
2,5,1,0.1177525
2,6,0,0.01002269
2,6,1,0.3520111
2,7,0,0.000335416
2,7,1,0.04998115
2,8,0,0.003660987
2,8,1,0.07161471
2,9,0,0.005882918
2,9,1,0.1163643
2,10,0,0.001683664
2,10,1,0.1200182
2,11,0,0.000387249
2,11,1,0.07890095
2,12,0,0.003987252
2,12,1,0.09791178
3,1,0,0.000211598
3,1,1,0.027211080000000002
3,2,0,6.6654e-05
3,2,1,0.048197710000000005
3,3,0,0.0
3,3,1,0.0
3,4,0,0.000517248
3,4,1,0.1847473
3,5,0,0.000140934
3,5,1,0.16183029999999998
3,6,0,0.00042068
3,6,1,0.33638399999999996
3,7,0,6.176100000000001e-05
3,7,1,0.053288209999999996
3,8,0,0.000585762
3,8,1,0.07734019
3,9,0,6.0156000000000005e-05
3,9,1,0.2301307
3,10,0,8.013700000000001e-05
3,10,1,0.11967420000000001
3,11,0,0.000314572
3,11,1,0.1552517
3,12,0,0.00029228
3,12,1,0.0976098
4,1,0,0.001471989
4,1,1,0.04809787
4,2,0,0.002534494
4,2,1,0.04074449
4,3,0,0.00364765
4,3,1,0.01629102
4,4,0,0.0
4,4,1,0.0
4,5,0,0.005064667
4,5,1,0.1590592
4,6,0,0.01721007
4,6,1,0.3553035
4,7,0,0.0017439270000000002
4,7,1,0.05177976
4,8,0,0.03883976
4,8,1,0.05683283
4,9,0,0.006568083999999999
4,9,1,0.1072243
4,10,0,0.004586754
4,10,1,0.1261708
4,11,0,0.004432891
4,11,1,0.17468779999999998
4,12,0,0.008665633
4,12,1,0.08872228
5,1,0,0.01259042
5,1,1,0.009031463
5,2,0,0.01070144
5,2,1,0.04472651
5,3,0,0.000870592
5,3,1,0.04262362
5,4,0,0.2750487
5,4,1,0.2729318
5,5,0,0.0
5,5,1,0.0
5,6,0,0.17289069999999998
5,6,1,0.3454728
5,7,0,0.001583448
5,7,1,0.02112298
5,8,0,0.24762019999999998
5,8,1,0.05094793
5,9,0,0.005687055
5,9,1,0.03489806
5,10,0,0.00888657
5,10,1,0.1339203
5,11,0,0.015154099999999998
5,11,1,0.07997512999999999
5,12,0,0.025155479999999997
5,12,1,0.08229385
6,1,0,0.004453199
6,1,1,0.0364798
6,2,0,0.004451827
6,2,1,0.055575089999999994
6,3,0,0.0037895010000000002
6,3,1,0.032872370000000005
6,4,0,0.008596047
6,4,1,0.11322710000000001
6,5,0,0.03323637
6,5,1,0.1053918
6,6,0,0.0
6,6,1,0.0
6,7,0,0.0008711629999999999
6,7,1,0.05889423
6,8,0,0.060559919999999996
6,8,1,0.0615472
6,9,0,0.001041321
6,9,1,0.1030093
6,10,0,0.01285022
6,10,1,0.1293342
6,11,0,0.0035167939999999997
6,11,1,0.1551356
6,12,0,0.01021307
6,12,1,0.08783792
7,1,0,0.00039665400000000003
7,1,1,0.00285949
7,2,0,0.0018233289999999998
7,2,1,0.021473100000000002
7,3,0,0.005318832
7,3,1,0.02923204
7,4,0,0.07438274
7,4,1,0.158191
7,5,0,0.003503137
7,5,1,0.07835382
7,6,0,0.05251542
7,6,1,0.19795549999999998
7,7,0,0.0
7,7,1,0.0
7,8,0,0.009463434
7,8,1,0.09130908
7,9,0,0.005444008
7,9,1,0.09769709
7,10,0,0.001092401
7,10,1,0.06107928
7,11,0,0.001983397
7,11,1,0.044147860000000004
7,12,0,0.01822439
7,12,1,0.06608978
8,1,0,0.001165669
8,1,1,0.02725594
8,2,0,0.00025605800000000003
8,2,1,0.03515557
8,3,0,0.000837011
8,3,1,0.006370069000000001
8,4,0,0.001798062
8,4,1,0.13349740000000002
8,5,0,0.0005302740000000001
8,5,1,0.23990480000000003
8,6,0,0.001008479
8,6,1,0.33887949999999994
8,7,0,0.00032412999999999995
8,7,1,0.037491159999999996
8,8,0,0.0
8,8,1,0.0
8,9,0,0.000144652
8,9,1,0.1414602
8,10,0,0.00018273999999999997
8,10,1,0.1061515
8,11,0,6.467e-05
8,11,1,0.18390059999999997
8,12,0,0.0015291940000000002
8,12,1,0.1100288
9,1,0,0.0013619419999999999
9,1,1,0.007755449
9,2,0,0.001925228
9,2,1,0.02132694
9,3,0,0.011310830000000001
9,3,1,0.02428915
9,4,0,0.012822579999999998
9,4,1,0.09647349
9,5,0,0.005914569
9,5,1,0.043578320000000004
9,6,0,0.05592634999999999
9,6,1,0.2951419
9,7,0,0.000195041
9,7,1,0.011118639999999999
9,8,0,0.030046629999999998
9,8,1,0.06685193
9,9,0,0.0
9,9,1,0.0
9,10,0,0.005703385
9,10,1,0.08507584
9,11,0,0.00030281700000000004
9,11,1,0.02249473
9,12,0,0.003520689
9,12,1,0.056424880000000004
10,1,0,0.003048034
10,1,1,0.011025700000000001
10,2,0,0.00336889
10,2,1,0.03135781
10,3,0,0.008023441
10,3,1,0.01781233
10,4,0,0.014048769999999999
10,4,1,0.2424117
10,5,0,0.00046399099999999997
10,5,1,0.057775480000000004
10,6,0,0.08391505
10,6,1,0.3631049
10,7,0,0.005402547
10,7,1,0.03717289
10,8,0,0.008247250000000001
10,8,1,0.04993725
10,9,0,0.008248166
10,9,1,0.33559069999999996
10,10,0,0.0
10,10,1,0.0
10,11,0,0.000614614
10,11,1,0.1363274
10,12,0,0.007333993
10,12,1,0.08625458999999999
11,1,0,0.001362004
11,1,1,0.025301320000000002
11,2,0,0.007442569
11,2,1,0.03793128
11,3,0,0.004048468
11,3,1,0.0133871
11,4,0,0.01257168
11,4,1,0.05205752
11,5,0,0.001729466
11,5,1,0.09197799
11,6,0,0.11677989999999999
11,6,1,0.4558596
11,7,0,0.002026195
11,7,1,0.04969558
11,8,0,0.05337383
11,8,1,0.04174283
11,9,0,0.04866491
11,9,1,0.08313796999999999
11,10,0,0.060712169999999996
11,10,1,0.1033057
11,11,0,0.0
11,11,1,0.0
11,12,0,0.02890324
11,12,1,0.1742284
12,1,0,0.002978151
12,1,1,0.05987178
12,2,0,0.010059199999999999
12,2,1,0.0316451
12,3,0,0.005763417
12,3,1,0.01832719
12,4,0,0.04189792
12,4,1,0.1355363
12,5,0,0.02546687
12,5,1,0.06580756
12,6,0,0.1729559
12,6,1,0.3072557
12,7,0,0.000896682
12,7,1,0.059425689999999996
12,8,0,0.03665851
12,8,1,0.060812920000000006
12,9,0,0.009139192
12,9,1,0.04015757
12,10,0,0.02036705
12,10,1,0.09191139
12,11,0,0.00305905
12,11,1,0.07385556
12,12,0,0.0
12,12,1,0.0
