origin_code,destination_code,sector,value
11,6,1,68.63065599999999
11,7,0,1882.646945
11,7,1,5359.625773
11,8,0,75.986423
11,8,1,352.47344999999996
11,9,0,41.312089
11,9,1,58.455646999999985
11,10,0,91.567565
11,10,1,371.30729099999996
11,11,0,700601.696487
11,11,1,387614.760812
11,12,0,22.288756
11,12,1,23.084566999999993
11,13,0,4101.604319
11,13,1,8708.929659
12,1,0,3294.39987
12,1,1,7857.679982
12,2,0,3242.802563
12,2,1,6622.0426370000005
12,3,0,8903.621501
12,3,1,6419.0768100000005
12,4,0,1190.856895
12,4,1,2463.00686
12,5,0,86.63279399999999
12,5,1,178.704457
12,6,0,946.288526
12,6,1,864.642859
12,7,0,302.214989
12,7,1,407.672595
12,8,0,3612.2295069999996
12,8,1,1389.2598130000001
12,9,0,79.85282500000001
12,9,1,98.722774
12,10,0,1646.59309
12,10,1,1172.6389570000001
12,11,0,79.48283599999999
12,11,1,416.60296800000003
12,12,0,182160.70139499998
12,12,1,84446.743254
12,13,0,4805.0779139999995
12,13,1,8475.992619
13,1,0,119144.627192
13,1,1,142809.512492
13,2,0,170010.700552
13,2,1,156854.436352
13,3,0,67469.584752
13,3,1,51677.377263
13,4,0,32662.016497
13,4,1,47967.436468
13,5,0,10800.230447999998
13,5,1,10739.049288999999
13,6,0,17682.491382
13,6,1,10434.190604
13,7,0,12485.113591000001
13,7,1,11863.963392
13,8,0,28186.739381
13,8,1,17827.382311
13,9,0,7030.031684
13,9,1,9092.493084
13,10,0,10187.160886
13,10,1,13297.217765000001
13,11,0,3122.158046
13,11,1,11598.349862
13,12,0,9159.012764
13,12,1,9117.345951
13,13,0,3758645.025863
13,13,1,1858520.233876
