,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ZAF,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ZAF,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ZAF,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ZAF,T Patent ROW
SRGDP_MEX,-2.4974649829867523e-05,-0.0012659834373479617,-0.00034181541800404336,0.009096111076775104,0.0037943221025449336,0.0073695822484554085,5.642340339395702e-07,-0.0008325958676047573,-6.628686141318951e-05,-0.00020241797352493762,-1.0083997775134357e-05,-3.533324749671607e-05,-4.492287139667983e-05,-3.188594307534931e-05,-7.756653499502164e-06,-2.096877272872444e-05,-2.4025047191122972e-05,-1.3880462846893593e-05,-1.3640429400441079e-05,-0.0009454434368721953,0.0030073944208386383,0.009887369611332186,0.0009696259509117677,0.00232861950255403,0.0019993010311114556,0.0035147343296049183,0.0018123859210317228,0.002296690268958068,0.004158843037158633,0.001296397811442196,-0.0002515125776852978,1.1102230246251565e-15,-7.888134589961737e-13,-3.3084646133829665e-13,0.0,2.220446049250313e-15,1.0835776720341528e-12,0.0,-2.081113059659856e-12,-3.3825164891254644e-11,1.6653345369377348e-14,3.3306690738754696e-15,5.218048215738236e-13,-1.0650077553187032e-06,-9.749325385888241e-07,-1.0141966294563431e-06,-7.775533333864715e-07,-7.398723844698196e-07,-4.998848529558231e-07,-8.622423336435148e-07,-1.0133323374850178e-06,-8.243156823795061e-07,-8.017292113526864e-07,-7.333975154955041e-07,-4.858566382548446e-07
SRGDP_ZAF,-4.5619174924294015e-05,-0.0006184678491333306,0.0033915484527857753,0.00862336033190192,0.0060634192185238245,0.008227886640086446,2.9510018062506305e-06,-0.0010492275201123835,-0.00014027155950224746,-0.0004158328385933663,-2.1753571499694146e-05,-7.323249776758356e-05,-9.261631934709413e-05,-6.881446616924247e-05,-1.846356121937287e-05,-4.3228996094990535e-05,-5.233822086725404e-05,-2.673849739287526e-05,-2.8012062894267054e-05,-0.0005683062605965628,0.003653865436242798,0.008516260639354067,0.0027254306852986243,0.0032159359121186615,0.0030037589264908515,0.0039043057417109672,0.0023431174866572757,0.0032083883073685815,0.004570280763749324,0.0028480518255769027,0.0011194334837882902,1.1102230246251565e-15,-2.3658852654762086e-12,-6.045164369083977e-13,-5.7553961596568115e-12,5.551115123125783e-15,2.3148150063434514e-12,0.0,-3.987921104453562e-12,-6.926792472938814e-11,-1.2528866832894892e-12,1.787459069646502e-13,8.526512829121202e-13,-5.570094515072732e-06,-5.098991627261462e-06,-5.3043466363700276e-06,-4.066682680048395e-06,-3.8696053195064195e-06,-2.61444851212822e-06,-4.50961195497257e-06,-5.299824542559506e-06,-4.311135679557765e-06,-4.193123051554615e-06,-3.835741063662468e-06,-2.5410804344039306e-06
SRGDP_ROW,-1.4526628531186248e-05,3.558011247739579e-05,-0.00048222207075843126,0.00680919631751542,0.005722134590964156,0.008362385442095555,4.830051522075607e-06,-0.0010684563517221468,-8.32549486795564e-05,-0.00018239437637346256,-1.1042379346459796e-05,-4.476516015650134e-05,-5.643844979363877e-05,-4.292916735371133e-05,-1.2291042216783232e-05,-2.6440503484992384e-05,-3.1894876176274956e-05,-1.7813634215491092e-05,-1.7134251157346903e-05,-0.000468625342093798,0.0035243923420313905,0.009874208096936066,0.002103276592869685,0.003099106522327366,0.002799497526363437,0.004037688924016791,0.0020722055030264475,0.003073758348607347,0.004858309683073436,0.0019595965423313544,0.0019680523607523703,1.1102230246251565e-15,0.0,-1.1302070390684094e-12,1.3322676295501878e-14,-3.8878344987836044e-11,6.661338147750939e-13,0.0,-5.362377208939506e-12,-4.886313575980239e-11,-2.93259860839612e-11,-5.4350413059012226e-11,1.1765033391952784e-11,-9.116844248424627e-06,-8.345765528106064e-06,-8.681882038286126e-06,-6.656133847426915e-06,-6.3335878852655014e-06,-4.279196896272985e-06,-7.381101432835102e-06,-8.674479963777237e-06,-7.056176055120211e-06,-6.863100161513813e-06,-6.2781665821631805e-06,-4.1590986238349e-06
RD_USA,-0.12031259764834212,-0.005086154771308804,-0.09251406524250827,0.5345083874218426,-0.06727519747052213,-0.5979377385582224,-0.01915714680272851,-0.4284832277324241,-0.4624054645370246,-0.39780601301487417,-0.4903070108302787,-0.22474890008526316,-0.2995872656274229,-0.2847582945900595,-0.30845360903641594,-0.2005650126010705,-0.17719787458260472,-0.09916884724739672,-0.17143554165488462,-0.1823189450459839,-0.9056288651023753,-0.8004210915610543,-0.8765782414471313,-0.9353350536534971,-0.9212783786605611,-0.8523016527602773,-0.8638593025638913,-0.9399871579230912,-0.8795668880723834,-0.9876937936308161,-0.8881301512299089,0.0025204859106098265,8.988959553368758e-05,7.018383291201857e-06,0.0154179541478483,0.018827247726016516,0.07730088817570091,0.00013296581437449717,-0.011487605846972615,-0.180473276816549,0.0024759006693819696,0.023281352627362306,0.14922902246652048,0.038760008424222336,0.033399468513515274,0.03469675936710104,0.03324940850096603,0.03370533941161491,0.035006127278019994,0.0339949382133109,0.02704072597299878,-0.13762570137318908,0.02850243415002951,0.03493343502681601,-0.0909588187622512
RD_EUR,-0.0015487136213798713,-0.003281875184642513,0.18476279573651166,0.29754119750346697,0.4685578071298846,-0.08530201424125416,-0.017338372775962396,-0.2188612018133368,-0.4175272091627963,-0.2065475701212649,-0.28454272553726345,-0.30364120322035504,-0.2807728881929106,-0.38236716094357526,-0.4135383507088175,-0.27033391552449326,-0.2786785108204698,-0.2925446618918498,-0.23497375346087812,-0.12275408083652628,0.5396692715048679,-0.09122212117941675,-0.04970949535925917,0.008423991383916807,0.0008644590922257667,-0.09738542247670567,-0.1002079739282552,0.005892399993395747,-0.08992652468879703,-0.0019234112145272153,-0.03030830326691991,0.0007606478001909167,-4.421004267118889e-06,-1.096589319349306e-06,0.0028494711118220994,0.0028773718482544286,0.04175839650066182,3.48002968120209e-05,-0.03350960254587587,-0.1916355507743439,0.00017570964010560353,0.003722256838274429,0.03678162675348373,0.033649140908115216,0.030150566713235127,0.031370208478852524,0.025259274168673018,0.024143918958411392,0.031823895552826054,0.027841343191559176,0.01345531597956695,-0.1304608659826123,0.02486109633603073,0.024231743415570328,0.057245349493189046
RD_JAP,-0.04262707365718876,0.0019926426654715,0.35380171271499616,1.5004216258462366,0.11299801542570931,-0.45715688266749877,0.25715045919388113,-0.8522114472813325,-0.2459746262432655,0.14039874051327783,-0.3931842596464086,-0.21400246893541475,-0.22290412171047436,-0.2654862504275146,-0.10600695371241142,-0.16799266857402517,-0.1563988128409649,-0.14698510068214377,-0.13703593509812317,-0.6166098270366671,-0.5909798508514402,0.9168892320184152,-0.5204856766807742,-0.8477344583263696,-0.7789748644586092,-0.8554676754798762,-0.7513219507143137,-0.8507719334185876,-0.8824440539595219,-0.9378044876637309,-0.6085141311943609,0.3356165327205185,0.16349120223372648,0.13080014911903137,0.5957592941237944,0.31992690780831445,1.1718153788662444,0.0519106827156246,0.17886443659181905,0.0995802673167201,0.43959014070768965,0.2581452236468962,1.3258561374634181,-0.18993167826174218,-0.3116280047133885,-0.3277205405446415,-0.5331984177216487,-0.20973834215829323,-1.1976856690341897,0.2958037319261908,-0.32710509231601737,-0.42097169059739536,-0.40191520053105223,-0.10866649561356911,-1.3262656757458862
RD_CHN,-2.5677036871174508e-05,6.11755882262699e-05,-0.0002849877798444256,0.004137793297037673,0.0029066177418501926,0.005063100451707658,4.2818556367230087e-07,-0.0007342399925652776,-6.138421633661295e-05,-0.00019755453417258373,-8.994941650963817e-06,-3.423682225722757e-05,-4.36103986622971e-05,-3.014962208058858e-05,-6.8200007541374674e-06,-2.0413740025038152e-05,-2.42974753228431e-05,-1.351160522300443e-05,-1.3268118960740871e-05,-0.0002606585392145311,0.002050899601938605,0.005888116424437317,-3.936287820860418e-05,0.0013785743877869905,0.0011843930751853637,0.0023367701154219933,0.0011874692216462535,0.0013722266463223054,0.0027912698917686996,0.0003222613801656671,-0.0006817120637048202,1.1102230246251565e-15,0.0,0.0,5.551115123125783e-15,5.551115123125783e-15,2.171596236166806e-12,0.0,-1.4871437414853972e-12,-3.088584943355954e-11,1.1102230246251565e-15,5.551115123125783e-15,1.5121237595394632e-12,-8.0821244863305e-07,-7.398559120908033e-07,-7.696527432043965e-07,-5.900692023885767e-07,-5.61473906812715e-07,-3.7935178553993865e-07,-6.543379432732976e-07,-7.689970032975779e-07,-6.255618256734152e-07,-6.084157860852812e-07,-5.565602617663146e-07,-3.6870530406574176e-07
RD_BRA,-2.5677036871174508e-05,6.11755882262699e-05,-0.0002849877798444256,0.004137793297037673,0.0029066177418501926,0.005063100451707658,4.2818556367230087e-07,-0.0007342399925652776,-6.138421633661295e-05,-0.00019755453417258373,-8.994941650963817e-06,-3.423682225722757e-05,-4.36103986622971e-05,-3.014962208058858e-05,-6.8200007541374674e-06,-2.0413740025038152e-05,-2.42974753228431e-05,-1.351160522300443e-05,-1.3268118960740871e-05,-0.0002606585392145311,0.002050899601938605,0.005888116424437317,-3.936287820860418e-05,0.0013785743877869905,0.0011843930751853637,0.0023367701154219933,0.0011874692216462535,0.0013722266463223054,0.0027912698917686996,0.0003222613801656671,-0.0006817120637048202,1.1102230246251565e-15,0.0,0.0,5.551115123125783e-15,5.551115123125783e-15,2.171596236166806e-12,0.0,-1.4871437414853972e-12,-3.088584943355954e-11,1.1102230246251565e-15,5.551115123125783e-15,1.5121237595394632e-12,-8.0821244863305e-07,-7.398559120908033e-07,-7.696527432043965e-07,-5.900692023885767e-07,-5.61473906812715e-07,-3.7935178553993865e-07,-6.543379432732976e-07,-7.689970032975779e-07,-6.255618256734152e-07,-6.084157860852812e-07,-5.565602617663146e-07,-3.6870530406574176e-07
RD_IND,-2.5677036871174508e-05,6.11755882262699e-05,-0.0002849877798444256,0.004137793297037673,0.0029066177418501926,0.005063100451707658,4.2818556367230087e-07,-0.0007342399925652776,-6.138421633661295e-05,-0.00019755453417258373,-8.994941650963817e-06,-3.423682225722757e-05,-4.36103986622971e-05,-3.014962208058858e-05,-6.8200007541374674e-06,-2.0413740025038152e-05,-2.42974753228431e-05,-1.351160522300443e-05,-1.3268118960740871e-05,-0.0002606585392145311,0.002050899601938605,0.005888116424437317,-3.936287820860418e-05,0.0013785743877869905,0.0011843930751853637,0.0023367701154219933,0.0011874692216462535,0.0013722266463223054,0.0027912698917686996,0.0003222613801656671,-0.0006817120637048202,1.1102230246251565e-15,0.0,0.0,5.551115123125783e-15,5.551115123125783e-15,2.171596236166806e-12,0.0,-1.4871437414853972e-12,-3.088584943355954e-11,1.1102230246251565e-15,5.551115123125783e-15,1.5121237595394632e-12,-8.0821244863305e-07,-7.398559120908033e-07,-7.696527432043965e-07,-5.900692023885767e-07,-5.61473906812715e-07,-3.7935178553993865e-07,-6.543379432732976e-07,-7.689970032975779e-07,-6.255618256734152e-07,-6.084157860852812e-07,-5.565602617663146e-07,-3.6870530406574176e-07
RD_CAN,0.0031383763478221027,-4.117382813029202e-05,0.005534979192691747,0.03995165945596013,0.13302328302334465,0.006947143551548907,0.0022692840026861116,-0.01468740830300963,-0.01879898316341444,-0.023889443053933812,-0.011597280323077386,-0.007330229755825868,-0.01264575532275658,-0.02986918128721372,-0.012035720913884385,-0.00602148596671237,0.007015944743395952,-0.0026266540963393314,-0.0027811259997106985,-0.002964966620164766,0.004868790464180872,0.013353045300658062,0.022814103665529384,0.018127548787809644,0.01763596593011174,0.8665064383799548,-0.0018060384375628846,0.017163325748247305,0.005416707882157645,0.0016420414648277148,0.01212492994321468,2.2870594307278225e-13,8.881784197001252e-15,1.1102230246251565e-15,1.7008616737257398e-12,1.2956302697375577e-12,6.489353499006256e-10,1.2212453270876722e-14,-4.3784254000200917e-10,-9.288390612205433e-09,1.021405182655144e-13,1.7419399256368706e-12,4.571687473031716e-10,-0.0042795632645287185,-0.00391775059479238,-0.004075469101621487,-0.003124834606118565,-0.0029734472765169384,-0.0020091649851822213,-0.003465065190247918,-0.004071995425162234,-0.003312564344451485,-0.0032219614509271244,-0.002947433326986326,-0.0019527934998297969
RD_KOR,0.07243341753553789,-0.004424730095177742,0.006446103758250832,0.563691066235299,0.04727861882024231,-0.1766992278957069,-0.00739483929526219,-0.32561682983384355,-0.531036188494749,-0.4499983929930462,-0.388222236809343,-0.46416886932789947,-0.39048681060507684,-0.6061820914486565,-0.6657527890320553,-0.42978982635869023,-0.41991818386783397,-0.49273259083487453,-0.37244542637779876,0.09315875716111699,0.09154051491625959,0.14109462873087564,0.07799089177000673,0.14213075134192676,0.11847295774860322,0.12122476081495304,1.3193527585137932,0.1331856080708116,0.11518608074977066,0.13949756767747234,0.08924987483395652,0.00035394521123222056,9.154288238555353e-06,3.0117015992203733e-07,0.0017604700298490261,0.0016359268312682307,0.03796181450206326,1.7905020900377266e-05,-0.04679205675065856,-0.1861036262907978,0.00010321803536661456,0.0022216702629296314,0.03499017577867636,0.014322314539746417,0.012818788783947044,0.013329888815410973,0.010967599596329869,0.010439755783252513,0.020756968749673366,0.011934864195988215,-0.011127568713837355,-0.14168444862977303,0.010578612405480747,0.010560506332475406,0.04539496472695914
RD_RUS,-2.5677036871174508e-05,6.11755882262699e-05,-0.0002849877798444256,0.004137793297037673,0.0029066177418501926,0.005063100451707658,4.2818556367230087e-07,-0.0007342399925652776,-6.138421633661295e-05,-0.00019755453417258373,-8.994941650963817e-06,-3.423682225722757e-05,-4.36103986622971e-05,-3.014962208058858e-05,-6.8200007541374674e-06,-2.0413740025038152e-05,-2.42974753228431e-05,-1.351160522300443e-05,-1.3268118960740871e-05,-0.0002606585392145311,0.002050899601938605,0.005888116424437317,-3.936287820860418e-05,0.0013785743877869905,0.0011843930751853637,0.0023367701154219933,0.0011874692216462535,0.0013722266463223054,0.0027912698917686996,0.0003222613801656671,-0.0006817120637048202,1.1102230246251565e-15,0.0,0.0,5.551115123125783e-15,5.551115123125783e-15,2.171596236166806e-12,0.0,-1.4871437414853972e-12,-3.088584943355954e-11,1.1102230246251565e-15,5.551115123125783e-15,1.5121237595394632e-12,-8.0821244863305e-07,-7.398559120908033e-07,-7.696527432043965e-07,-5.900692023885767e-07,-5.61473906812715e-07,-3.7935178553993865e-07,-6.543379432732976e-07,-7.689970032975779e-07,-6.255618256734152e-07,-6.084157860852812e-07,-5.565602617663146e-07,-3.6870530406574176e-07
RD_MEX,-0.0016637381594419853,-0.0005693859441435745,0.0019105419499554355,0.0019529291296649376,0.025847840866954908,0.008592346286951935,9.7868544387536e-05,-0.014764312015770331,-0.0029537240307642154,-0.007165224966265704,-0.002329043590768576,-0.00013653051616380196,-0.0010573494071530742,6.761971941826594e-05,0.00276233889949018,0.001538883810520142,-0.001424618395524102,0.014638913761069183,-0.00023408096214927454,-0.007307806058016175,-0.0026463525236558594,0.0024889272897254955,0.017957482912748235,0.0016431107022563118,0.0027209228372870875,-0.006602834232167232,-0.004538882418204104,0.0015861090599511574,0.5250613362604584,-0.006264653725078229,0.010222995641128163,2.3314683517128287e-14,1.1102230246251565e-15,0.0,1.787459069646502e-13,1.3988810110276972e-13,7.009948177483238e-11,1.1102230246251565e-15,-4.8704928978793305e-11,-1.0064060695924582e-09,7.771561172376096e-15,1.887379141862766e-13,4.889311178146727e-11,-0.00018472266831048856,-0.0001690995617731339,-0.0001759097292547418,-0.0001348651572269377,-0.00012832955122998868,-8.670454512915704e-05,-0.00014955408612904453,-0.0001757597476170769,-0.00014297063464174808,-0.00013905836086347545,-0.00012720651115016857,-8.42713885867985e-05
RD_ZAF,-2.5677036871174508e-05,6.11755882262699e-05,-0.0002849877798444256,0.004137793297037673,0.0029066177418501926,0.005063100451707658,4.2818556367230087e-07,-0.0007342399925652776,-6.138421633661295e-05,-0.00019755453417258373,-8.994941650963817e-06,-3.423682225722757e-05,-4.36103986622971e-05,-3.014962208058858e-05,-6.8200007541374674e-06,-2.0413740025038152e-05,-2.42974753228431e-05,-1.351160522300443e-05,-1.3268118960740871e-05,-0.0002606585392145311,0.002050899601938605,0.005888116424437317,-3.936287820860418e-05,0.0013785743877869905,0.0011843930751853637,0.0023367701154219933,0.0011874692216462535,0.0013722266463223054,0.0027912698917686996,0.0003222613801656671,-0.0006817120637048202,1.1102230246251565e-15,0.0,0.0,5.551115123125783e-15,5.551115123125783e-15,2.171596236166806e-12,0.0,-1.4871437414853972e-12,-3.088584943355954e-11,1.1102230246251565e-15,5.551115123125783e-15,1.5121237595394632e-12,-8.0821244863305e-07,-7.398559120908033e-07,-7.696527432043965e-07,-5.900692023885767e-07,-5.61473906812715e-07,-3.7935178553993865e-07,-6.543379432732976e-07,-7.689970032975779e-07,-6.255618256734152e-07,-6.084157860852812e-07,-5.565602617663146e-07,-3.6870530406574176e-07
RD_ROW,-2.5677036871174508e-05,6.11755882262699e-05,-0.0002849877798444256,0.004137793297037673,0.0029066177418501926,0.005063100451707658,4.2818556367230087e-07,-0.0007342399925652776,-6.138421633661295e-05,-0.00019755453417258373,-8.994941650963817e-06,-3.423682225722757e-05,-4.36103986622971e-05,-3.014962208058858e-05,-6.8200007541374674e-06,-2.0413740025038152e-05,-2.42974753228431e-05,-1.351160522300443e-05,-1.3268118960740871e-05,-0.0002606585392145311,0.002050899601938605,0.005888116424437317,-3.936287820860418e-05,0.0013785743877869905,0.0011843930751853637,0.0023367701154219933,0.0011874692216462535,0.0013722266463223054,0.0027912698917686996,0.0003222613801656671,-0.0006817120637048202,1.1102230246251565e-15,0.0,0.0,5.551115123125783e-15,5.551115123125783e-15,2.171596236166806e-12,0.0,-1.4871437414853972e-12,-3.088584943355954e-11,1.1102230246251565e-15,5.551115123125783e-15,1.5121237595394632e-12,-8.0821244863305e-07,-7.398559120908033e-07,-7.696527432043965e-07,-5.900692023885767e-07,-5.61473906812715e-07,-3.7935178553993865e-07,-6.543379432732976e-07,-7.689970032975779e-07,-6.255618256734152e-07,-6.084157860852812e-07,-5.565602617663146e-07,-3.6870530406574176e-07
RP_USA,-0.006580761954109726,0.001120794163769201,0.17624570685128904,0.5825735727368286,-0.08492356465686468,-0.0023119853081293718,-0.004611863844787845,-0.24019956755852223,-0.35625449986048663,-0.30161146183862897,-0.2892659461431002,-0.2511326556007515,-0.24642083072569265,-0.3366600259780139,-0.34534177190654436,-0.2237935629241672,-0.2403715230093717,-0.22782386087868867,-0.20538010358311654,-0.07058457374200022,-0.07159938790672893,-0.009053021827126195,-0.08292916542571915,-0.08089335506416273,-0.08257653484632421,-0.06062794369510127,-0.05194575963600456,-0.08492718253922338,-0.06040308391527138,-0.08616466986864468,-0.06525898817856424,0.000122631470597101,6.789336486789921e-05,1.2603300653113436e-05,0.008796769154385542,0.01828556473553511,0.32489955839755336,2.6401164169298497e-05,4.5799306572780196e-05,0.00011939322526299811,0.004620827319595788,0.022319931354474187,0.23849837809154617,0.008832771804838657,0.008027544970790057,0.008322158343326835,0.010130427463573843,0.014153944728777512,0.13911319463408955,0.00795082757996557,0.008313790423549738,0.007100902648966567,0.008606981660258528,0.015368400846309527,0.26746182332844093
RP_EUR,-2.330761369295775e-05,-0.000913256842835497,-0.00034240890091130627,0.005798154159395441,0.003207104551903317,0.006858739785698953,4.471967407493338e-07,-0.0007823425009467755,-6.54620902590386e-05,-0.000183998408638808,-8.503630940515094e-06,-3.240102823265367e-05,-4.1268920742409954e-05,-2.8680614705955954e-05,-6.4144329381399245e-06,-1.9287246388888235e-05,-2.299441123398971e-05,-1.2761123983628941e-05,-1.2552466474025081e-05,-0.0002755985718300158,0.0027565775724192054,0.007986321923405537,0.001165875359026014,0.0023055367993274345,0.002053935358721226,0.0032419180584608576,0.001737921566424827,0.00229450351934557,0.0038202817758481444,0.001284610070079184,-1.2896899977965504e-05,1.1102230246251565e-15,-1.2828627049543684e-11,0.0,4.440892098500626e-15,4.440892098500626e-15,2.0594637106796654e-12,0.0,-1.4077627952246985e-12,-2.9258817590971375e-11,1.1102230246251565e-15,5.551115123125783e-15,1.4344081478157023e-12,-8.440965809652923e-07,-7.727116257960631e-07,-8.038248489050659e-07,-6.162679111465508e-07,-5.864030017121991e-07,-3.9619485137087906e-07,-6.833901433633827e-07,-8.031399389984983e-07,-6.533331398106412e-07,-6.354290715826494e-07,-5.812711945107907e-07,-3.85075759612441e-07
RP_JAP,-1.818837409461871e-05,-0.0003569018256333045,-0.0002250900902234232,0.003328011605600034,-0.0001470570088768497,0.005866320265859315,1.1697457447112924e-08,-0.0005386541215512963,-3.783800173573493e-05,-0.00013130411658845986,-5.7293526811719175e-06,-2.1989158785484797e-05,-2.813079921559769e-05,-1.8785545467525644e-05,-3.780265016017914e-06,-1.3164425096134913e-05,-1.5543843694398873e-05,-8.663499697081356e-06,-8.569623948240235e-06,-0.00014664549128740045,0.002075397291416703,0.006053349319211643,-0.00043928406385118635,0.0016417636430243743,0.0013756219781879686,0.0027581612367744146,0.001061187427617849,0.0016461173144544095,0.0034223203418837223,0.0006113131071461275,-0.001071578952493435,1.1102230246251565e-15,0.0,-4.310996004619483e-12,3.3306690738754696e-15,3.3306690738754696e-15,1.3999912340523224e-12,0.0,-9.536815781530095e-13,-1.9845236565174673e-11,1.1102230246251565e-15,3.3306690738754696e-15,9.736655925962623e-13,-2.2079287287368743e-08,-2.021187772704991e-08,-2.102911622614556e-08,-1.6119903190059404e-08,-1.533871807346543e-08,-1.036286001454556e-08,-1.7875640412334803e-08,-2.1008318418225258e-08,-1.7110031169664808e-08,-1.6621108933634332e-08,-1.520448267289254e-08,-1.007146088749522e-08
RP_CHN,-0.0008336650088131003,-0.0008347441976946923,0.0077553546361519565,0.015077818193901527,0.005828924390032242,0.00785656406658064,-2.0213322926565525e-06,-0.005277678396295449,-0.0008816127163557841,-0.00265607058023809,-0.00023382389157888817,-0.00046433525906330875,-0.0005948490872242918,-0.0004509525673107584,-0.00014658915737431055,-0.000272791624640889,-0.0003333931805266088,-0.00017376391065138108,-0.00017764899658156974,-0.003611961962171617,0.00016773320655083523,0.006970073202691163,-0.0007089527297549081,0.000987750930164788,0.000339333806633757,-8.57365522743958e-06,-0.0006713773429367631,0.0009570630611066555,0.0006806328203856626,0.0002340242844811602,-0.0018812078899721474,9.992007221626409e-15,0.0,0.0,-1.9179818844250462e-09,5.995204332975845e-14,2.958855382928505e-11,1.1102230246251565e-15,-2.0385915178167124e-11,-4.228117855831215e-10,5.551115123125783e-15,8.104628079763643e-14,2.063904602778166e-11,3.815325929634739e-06,3.4926353020825474e-06,3.6332971586894303e-06,2.7847496042454623e-06,2.6505477335181382e-06,1.7908199090310717e-06,3.088930784489463e-06,3.630191240944214e-06,2.952473269202116e-06,2.8721461253766734e-06,2.6273519160291414e-06,1.7405775420975544e-06
RP_BRA,-1.8223979169618154e-05,-0.0007847030625268703,-0.0001956508832517967,0.01090920568873277,-0.00017797349793846617,0.00974526159729705,-5.019023952002044e-07,-0.0005405418435922016,-3.798397788024044e-05,-0.00012757919452877076,-5.794114125157179e-06,-2.309207301542937e-05,-2.8228338438962552e-05,-1.8852509793276795e-05,-3.8123802970080334e-06,-1.3210055181400726e-05,-1.5597535236167026e-05,-8.692937792931232e-06,-8.598910022916684e-06,-0.0001501817471016853,0.0033854811969269427,0.012249258176602051,0.00040953847901370466,0.002982464233250992,0.002405636261993971,0.004702043285959023,0.0016802946477889602,0.0029548514427568673,0.005767893882725472,0.001999262792533596,-0.00195718683857371,1.1102230246251565e-15,0.0,0.0,3.3306690738754696e-15,-1.5598522473680987e-10,1.4055423491754482e-12,0.0,-9.564571357145724e-13,-1.991351528118912e-11,1.1102230246251565e-15,3.3306690738754696e-15,9.769962616701378e-13,9.473554141159468e-07,8.672305096268929e-07,9.021572067169359e-07,6.91656296680776e-07,6.580728784122414e-07,4.446630141874408e-07,7.669896362472173e-07,9.013875534868987e-07,7.331987772474235e-07,7.131614510047513e-07,6.52378410181953e-07,4.321852453692543e-07
RP_IND,-1.294713731558872e-05,0.0001156313539452114,-0.00018186357131522168,0.0015187692234064354,-2.802427737313984e-05,0.0029850680889975667,-4.7146619996940586e-07,-0.00039294625961638907,-2.7566896569908295e-05,-9.284256265285062e-05,-4.182351704962173e-06,-1.5967508812941844e-05,-2.0831763181128338e-05,-1.3653045498607241e-05,-2.7254000045662252e-06,-9.552739660412257e-06,-1.1279531199059889e-05,-6.28252111167793e-06,-6.222803375921515e-06,-0.00011260542445601374,0.0007653049648204124,0.003107087075043813,-9.618995052251833e-05,0.0004717692618994018,0.00035584717550496414,0.0012965485132232502,0.0002006445666691281,0.0004735855572768344,0.0017275447001074973,-0.00010450807385986582,-7.718818287649754e-05,0.0,0.0,0.0,2.220446049250313e-15,2.220446049250313e-15,-1.601805355022634e-09,0.0,-6.927791673660977e-13,-1.4420131755343846e-11,1.1102230246251565e-15,2.220446049250313e-15,7.083222897108499e-13,8.89906196510637e-07,8.146401997422004e-07,8.474488844001371e-07,6.497131022076275e-07,6.182274048249781e-07,4.1706740283586896e-07,7.204781016234563e-07,8.467259826616669e-07,6.887410042288877e-07,6.699141485988491e-07,6.128170915165043e-07,4.0597656791874215e-07
RP_CAN,-0.00019939024659076932,-0.0015221586973002132,0.0016616794530888157,0.018767205055510994,0.003606385087828734,0.010276303746320492,-4.841046974402019e-07,-0.00403369082544347,-0.00030645394931028136,-0.0008765255103337921,-4.509097723204292e-05,-0.0001555605071917876,-0.00019680637576569016,-0.00019314021181104923,-4.453264476067531e-05,-9.102713755315683e-05,-0.00011203410558546789,-6.046236195211829e-05,-5.933395188728596e-05,-0.002262739287893223,0.003242108648328079,0.016819778398422525,0.0011080112049632884,0.0033342639960232123,0.0026266130869034843,0.004844366267833244,0.0016614463250819167,0.00329130697935609,0.004938097163387223,0.002464260142486241,-0.002335199310106173,3.3306690738754696e-15,0.0,0.0,2.4424906541753444e-14,1.9984014443252818e-14,9.85656001262214e-12,-8.481548796623883e-12,-6.8439698353017775e-12,-1.4148238136613145e-10,2.220446049250313e-15,2.6645352591003757e-14,6.888933867799096e-12,9.137617351662186e-07,8.3647809678844e-07,8.701662768118013e-07,6.671298402594061e-07,6.348001091449618e-07,4.2889836460169306e-07,7.397607904024994e-07,8.694216657723075e-07,7.070670593467554e-07,6.878724023717808e-07,6.292447662925582e-07,4.168665879156208e-07
RP_KOR,-3.161601134171743e-05,-5.062135338518292e-05,-0.00035535540041431446,0.009350418836849839,0.004710967010498335,0.006762976518321917,5.572222749883338e-07,-0.000914229074873707,-7.969849736055856e-05,-0.0002480349221439804,-1.1515264581873907e-05,-4.346915448150135e-05,-5.52327407876696e-05,-3.9343577955541775e-05,-2.4408025451894133e-05,-2.5775277410766684e-05,-3.091656208875637e-05,-1.707822326224573e-05,-1.6778593234789696e-05,-0.001146475038484862,0.0028956020693282625,0.00958942340372082,0.0004719833489674752,0.0019938023579291198,0.0017437075527759749,0.003139026814621415,0.001777452273324931,0.0019696961790549583,0.003696057188637969,0.0009723991558263645,-0.00048015972987480726,1.1102230246251565e-15,0.0,0.0,6.661338147750939e-15,5.551115123125783e-15,2.7622348852673895e-12,0.0,-1.9166890297128703e-11,-3.928857239543504e-11,1.1102230246251565e-15,7.771561172376096e-15,1.9240165016753963e-12,-1.051772863802647e-06,-9.62816615324158e-07,-1.0015929258200273e-06,-7.678906460695245e-07,-7.306779603588609e-07,-4.936721031967295e-07,-8.51527215406378e-07,-1.0007460959915448e-06,-8.140782331578222e-07,-7.917660987954989e-07,-7.242835559084781e-07,-4.798172559272729e-07
