origin_code,destination_code,patent flows
1.0,1.0,110926.15068354517
1.0,2.0,10512.257108134874
1.0,3.0,16084.494389977172
1.0,4.0,1525.0580768515904
1.0,5.0,2264.6790463938587
1.0,6.0,722.0839568521588
1.0,7.0,14889.310578956703
1.0,8.0,4572.887673222066
1.0,9.0,186.60008251283335
1.0,10.0,1991.7423359659704
1.0,11.0,1420.5525545345247
1.0,12.0,1035.2738235505626
2.0,1.0,23633.746737072506
2.0,2.0,25298.529481242884
2.0,3.0,15058.3098644498
2.0,4.0,1233.9567992552506
2.0,5.0,2207.404564760891
2.0,6.0,712.2123383635719
2.0,7.0,8481.753428663385
2.0,8.0,3469.661136747736
2.0,9.0,210.9164786710808
2.0,10.0,828.7165815609234
2.0,11.0,2120.280456591265
2.0,12.0,786.1154117453738
3.0,1.0,25672.055433977257
3.0,2.0,7250.242324208916
3.0,3.0,326608.05717192014
3.0,4.0,761.3879078508872
3.0,5.0,246.66222242520192
3.0,6.0,101.89271198712504
3.0,7.0,3702.4300415943385
3.0,8.0,6037.959710128419
3.0,9.0,21.8284632034632
3.0,10.0,97.05190496488451
3.0,11.0,84.38549082347038
3.0,12.0,191.2169782214587
4.0,1.0,97.96172829772817
4.0,2.0,16.60070541258673
4.0,3.0,23.658658008658012
4.0,4.0,5289.1103246753255
4.0,5.0,4.404761904761904
4.0,6.0,11.022316369452176
4.0,7.0,26.243658008658013
4.0,8.0,10.644848484848485
4.0,9.0,0.16
4.0,10.0,1.1428571428571428
4.0,11.0,0.8115151515151516
4.0,12.0,1.4315130367900155
5.0,1.0,90.58397933319631
5.0,2.0,32.91446279624311
5.0,3.0,24.199838881542597
5.0,4.0,6.564959297525086
5.0,5.0,2326.80261665932
5.0,6.0,0.5312403603062346
5.0,7.0,26.060553167256884
5.0,8.0,5.205791262494984
5.0,9.0,0.03138529960884208
5.0,10.0,13.33714133089133
5.0,11.0,5.793332313398103
5.0,12.0,2.1401621866076255
6.0,1.0,14.830202381422161
6.0,2.0,6.040365716637174
6.0,3.0,2.0724598930481286
6.0,4.0,0.03739307164363587
6.0,5.0,1.8807932263814615
6.0,6.0,2037.8130115424976
6.0,7.0,5.272459893048128
6.0,8.0,0.7807932263814618
6.0,9.0,0.0303030303030303
6.0,10.0,0.0303030303030303
6.0,11.0,0.7886363636363636
6.0,12.0,0.2825807831801474
7.0,1.0,2279.619520103516
7.0,2.0,326.55326539496747
7.0,3.0,345.9706876943719
7.0,4.0,57.62475949975951
7.0,5.0,64.89414017355195
7.0,6.0,27.88153561225662
7.0,7.0,2650.026071362989
7.0,8.0,64.3215933848287
7.0,9.0,10.475420168067226
7.0,10.0,45.41205553705554
7.0,11.0,66.05097084288262
7.0,12.0,50.06090416292171
8.0,1.0,886.6561492061385
8.0,2.0,190.05436124825164
8.0,3.0,628.8657738095237
8.0,4.0,111.69791666666666
8.0,5.0,15.202083333333333
8.0,6.0,35.71014927415653
8.0,7.0,67.81041666666668
8.0,8.0,8408.899107142854
8.0,9.0,1.0
8.0,10.0,4.333333333333333
8.0,11.0,2.96875
8.0,12.0,6.016114994098789
9.0,1.0,80.4183371714542
9.0,2.0,55.65582539238746
9.0,3.0,40.84824151882977
9.0,4.0,49.429193899782135
9.0,5.0,12.956084656084656
9.0,6.0,2.68796185866296
9.0,7.0,54.99268596327421
9.0,8.0,5.1760192966075325
9.0,9.0,2.0357142857142856
9.0,10.0,0.0357142857142857
9.0,11.0,1.2945378151260505
9.0,12.0,3.2962026867878924
10.0,1.0,39.304153568883095
10.0,2.0,7.151274780527963
10.0,3.0,7.167832167832167
10.0,4.0,6.076923076923075
10.0,5.0,12.076923076923077
10.0,6.0,0.5609653725078698
10.0,7.0,13.313131313131311
10.0,8.0,6.056721056721055
10.0,9.0,0.9999999999999996
10.0,10.0,156.80672105672107
10.0,11.0,3.1678321678321666
10.0,12.0,0.6832896817021341
11.0,1.0,134.45105232822203
11.0,2.0,47.84841501309009
11.0,3.0,35.65984848484849
11.0,4.0,2.3181818181818183
11.0,5.0,16.06818181818182
11.0,6.0,15.227788136533503
11.0,7.0,58.74318181818181
11.0,8.0,16.675
11.0,9.0,0.03159047611479113
11.0,10.0,3.0
11.0,11.0,2475.675
11.0,12.0,6.738559172580501
12.0,1.0,2355.2933087586352
12.0,2.0,599.8813401156868
12.0,3.0,512.6952331942522
12.0,4.0,118.77495710810928
12.0,5.0,178.9685815715073
12.0,6.0,66.77749151647136
12.0,7.0,603.0437925923707
12.0,8.0,133.7316060470317
12.0,9.0,19.953538128538135
12.0,10.0,47.3910517913459
12.0,11.0,129.23092339634908
12.0,12.0,685.1798896787885
