country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,13385213.109266,13477304.45861,-92091.34934400022,5963144000000.0,165147772.0,0.024500100612640397,1.0
2.0,18120154.403669,18009310.05848,110844.34518900141,8052068511528.805,358750869.0,0.01671768153145321,1.1359516418349098
3.0,9520143.136907,9488674.355957,31468.78095000051,3132817652848.04,86096863.0,0.026430299282074,1.29573752784157
4.0,1837753.075379,1822629.970249,15123.10513000004,360857912565.966,747174586.0,0.005632399916648861,0.323903048401459
5.0,1258340.381755,1271461.454313,-13121.072557999985,390725626002.866,90868427.0,0.010475100278854399,0.391757151543585
6.0,622248.49531,627372.526375,-5124.031064999988,320979026420.035,504451116.0,0.00639050006866455,0.306209002419724
7.0,1035402.903975,1016149.8751850001,19253.028789999895,593929550908.468,18847999.0,0.016120899915695198,1.06406924922866
8.0,1119645.682865,1132999.836803,-13354.153937999858,283367525714.932,29656516.0,0.022161600589752202,0.791115888154177
9.0,623966.2609079999,615633.0591829999,8333.20172500005,516814274021.956,99231225.0,0.00965919971466064,0.435079448935947
10.0,605743.9462300001,597922.7290040001,7821.217226000037,261253582805.945,46452201.0,0.00250669986009598,0.478732489511484
11.0,290628.023437,289644.21250100003,983.8109359999653,126048148263.098,22986083.0,0.005269399881362919,0.486432355391741
12.0,6168069.535352,6238206.418393,-70136.883041,2781749127381.785,1058084580.0,0.019297789420200665,0.4897220260838443
