origin_code,destination_code,sector,trade
1.0,1.0,0,8207177.909963001
1.0,1.0,1,4097290.4660440003
1.0,1.0,2,326831.57486500003
1.0,2.0,0,82784.086808
1.0,2.0,1,118814.993638
1.0,2.0,2,14849.122646
1.0,3.0,0,46995.681880000004
1.0,3.0,1,55335.391453000004
1.0,3.0,2,5411.864465000001
1.0,4.0,0,5418.985214
1.0,4.0,1,8007.465491999999
1.0,4.0,2,1721.547747
1.0,5.0,0,6756.537378999999
1.0,5.0,1,9314.972755
1.0,5.0,2,1635.1194079999998
1.0,6.0,0,1946.459163
1.0,6.0,1,3111.750117
1.0,6.0,2,511.63795799999997
1.0,7.0,0,36627.798631
1.0,7.0,1,77531.808759
1.0,7.0,2,8664.595093
1.0,8.0,0,8307.788765
1.0,8.0,1,17012.194056
1.0,8.0,2,1850.654695
1.0,9.0,0,4033.992787
1.0,9.0,1,4733.604961999999
1.0,9.0,2,435.144211
1.0,10.0,0,16352.010622999998
1.0,10.0,1,37560.024251
1.0,10.0,2,3763.022743
1.0,11.0,0,1404.455403
1.0,11.0,1,2793.147828
1.0,11.0,2,294.490449
1.0,12.0,0,62250.544847000005
1.0,12.0,1,94382.297962
1.0,12.0,2,13299.966206
2.0,1.0,0,78211.45694999999
2.0,1.0,1,134587.381265
2.0,1.0,2,26776.897895
2.0,2.0,0,11001544.197222
2.0,2.0,1,5807367.804907
2.0,2.0,2,475261.53024500003
2.0,3.0,0,37511.246286
2.0,3.0,1,47761.847028000004
2.0,3.0,2,6335.331873
2.0,4.0,0,4746.4535639999995
2.0,4.0,1,15190.502933
2.0,4.0,2,1096.1930929999999
2.0,5.0,0,8413.712797
2.0,5.0,1,14169.395663
2.0,5.0,2,1956.706704
2.0,6.0,0,3694.314798
2.0,6.0,1,10937.93752
2.0,6.0,2,886.68274
2.0,7.0,0,13448.484556
2.0,7.0,1,16117.853981
2.0,7.0,2,2489.018242
2.0,8.0,0,6275.637538999999
2.0,8.0,1,12822.550624
2.0,8.0,2,1865.917557
2.0,9.0,0,14631.698035999998
2.0,9.0,1,19952.598192999998
2.0,9.0,2,1530.729582
2.0,10.0,0,2695.5860629999997
2.0,10.0,1,5632.316895
2.0,10.0,2,1004.8367739999999
2.0,11.0,0,4638.936734
2.0,11.0,1,10715.32361
2.0,11.0,2,1189.632515
2.0,12.0,0,113549.761657
2.0,12.0,1,188093.587896
2.0,12.0,2,27050.339732
3.0,1.0,0,24593.31755
3.0,1.0,1,96268.401631
3.0,1.0,2,6706.977029
3.0,2.0,0,22682.221327
3.0,2.0,1,64910.537203
3.0,2.0,2,4129.3089230000005
3.0,3.0,0,5588518.734299
3.0,3.0,1,3235845.7428860003
3.0,3.0,2,252930.761436
3.0,4.0,0,6034.561161
3.0,4.0,1,17304.062866
3.0,4.0,2,1720.661031
3.0,5.0,0,885.249154
3.0,5.0,1,2340.762816
3.0,5.0,2,125.565839
3.0,6.0,0,916.291191
3.0,6.0,1,2596.835082
3.0,6.0,2,264.387597
3.0,7.0,0,1906.216588
3.0,7.0,1,6487.723377
3.0,7.0,2,268.679354
3.0,8.0,0,7981.621521
3.0,8.0,1,25039.075673
3.0,8.0,2,2276.552069
3.0,9.0,0,949.2639899999999
3.0,9.0,1,3372.860821
3.0,9.0,2,181.916191
3.0,10.0,0,890.878301
3.0,10.0,1,3277.70407
3.0,10.0,2,144.432311
3.0,11.0,0,580.79789
3.0,11.0,1,2271.974813
3.0,11.0,2,66.84446299999999
3.0,12.0,0,36136.508138
3.0,12.0,1,93170.06932400001
3.0,12.0,2,6365.638992
4.0,1.0,0,4749.386707
4.0,1.0,1,21639.34563
4.0,1.0,2,1261.793491
4.0,2.0,0,5502.605989
4.0,2.0,1,16880.218989
4.0,2.0,2,1553.619744
4.0,3.0,0,6854.070599999999
4.0,3.0,1,17916.194564999998
4.0,3.0,2,993.443591
4.0,4.0,0,798045.798778
4.0,4.0,1,830236.383592
4.0,4.0,2,84497.917989
4.0,5.0,0,191.899083
4.0,5.0,1,363.83953199999996
4.0,5.0,2,37.739004
4.0,6.0,0,175.082778
4.0,6.0,1,515.973888
4.0,6.0,2,151.917931
4.0,7.0,0,478.56459900000004
4.0,7.0,1,1814.795138
4.0,7.0,2,93.880673
4.0,8.0,0,2070.95932
4.0,8.0,1,3490.4371140000003
4.0,8.0,2,403.44775
4.0,9.0,0,1444.6243339999999
4.0,9.0,1,1012.679464
4.0,9.0,2,63.97506
4.0,10.0,0,58.463432
4.0,10.0,1,261.776289
4.0,10.0,2,37.738912
4.0,11.0,0,152.11433599999998
4.0,11.0,1,409.510224
4.0,11.0,2,21.899954
4.0,12.0,0,11728.698708
4.0,12.0,1,21046.794206
4.0,12.0,2,1595.4839849999998
5.0,1.0,0,2787.300087
5.0,1.0,1,8367.568262
5.0,1.0,2,443.17256999999995
5.0,2.0,0,6693.957402
5.0,2.0,1,9826.83689
5.0,2.0,2,393.667051
5.0,3.0,0,1734.3448400000002
5.0,3.0,1,2208.158654
5.0,3.0,2,157.677389
5.0,4.0,0,298.564987
5.0,4.0,1,574.8045979999999
5.0,4.0,2,15.217398
5.0,5.0,0,724842.7248549999
5.0,5.0,1,429975.70744100004
5.0,5.0,2,48709.802964
5.0,6.0,0,149.859148
5.0,6.0,1,261.702006
5.0,6.0,2,15.345845
5.0,7.0,0,291.158467
5.0,7.0,1,654.810332
5.0,7.0,2,14.738983999999999
5.0,8.0,0,501.048834
5.0,8.0,1,636.63678
5.0,8.0,2,30.066986999999997
5.0,9.0,0,170.644776
5.0,9.0,1,644.987801
5.0,9.0,2,15.609259999999999
5.0,10.0,0,144.578327
5.0,10.0,1,426.03965
5.0,10.0,2,46.258478999999994
5.0,11.0,0,87.004829
5.0,11.0,1,149.163784
5.0,11.0,2,29.176786999999997
