country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,28518137.826271396,29098525.457301,-580387.6310295991,16259307192800.0,209564826.6,0.0272307195663452,1.0
2.0,37157025.3169252,36991473.372919,165551.94400620164,19997578435912.133,395162367.4,0.0193244383640385,1.0384888154675849
3.0,10251513.4854782,10373848.9633416,-122335.47786340043,5674780904795.792,79313346.0,0.0322617402076721,1.1873127615663819
4.0,22656550.62913,22400908.276706196,255642.3524237994,8443396628392.672,982658016.2,0.018852979660034158,0.5608875474427164
5.0,4164144.9844341995,4205637.783137401,-41492.79870320037,2443812488774.228,137811125.4,0.0117835998535156,0.810329937210823
6.0,3707908.7908734,3822399.458529599,-114490.66765619963,1844430538114.516,824427949.6,0.0073910200595855196,0.30584941283682776
7.0,3118767.8389179995,3152345.4899008,-33577.65098280013,1778276755891.4602,23889091.6,0.017608619928359978,1.1973521754291219
8.0,3130066.0629252,3093644.2056448,36421.857280400116,1306166212799.176,36615279.0,0.03757453966140743,0.7758535403710616
9.0,3453893.1265149997,3328876.8536644005,125016.27285059988,2026170812494.2883,102184038.6,0.010546080112457279,0.5886072377902933
10.0,2051338.4041503998,2060692.5331364,-9354.128986000036,1205835030559.644,74666762.6,0.00449485999345776,0.6089390393114268
11.0,757860.6714292,762831.8057398001,-4971.134310599999,418410403912.5448,35312790.4,0.006745759963989201,0.5947209741487193
12.0,22678132.1213532,22354155.0583824,323977.0629708007,13262297491234.344,1761918782.8,0.013745730484665158,0.6279512235621534
