country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,30581186.603218805,31141628.3525622,-560441.749343399,17509794996000.0,211629414.8,0.02748523950576782,1.0
2.0,35965058.27802481,35632204.493602395,332853.7844223991,19521025060343.574,396235732.0,0.01978596350387212,0.9495378268556118
3.0,9242267.9762782,9351211.330901599,-108943.35462340042,5166058772426.584,77421277.2,0.032335840225219695,1.0284494281139582
4.0,27738209.349279404,27455120.618428998,283088.7308503993,10174629751972.277,986850059.4,0.02017953991889952,0.5978330268176696
5.0,3743580.1431456,3778021.3047254,-34441.16157980021,2198380752441.7761,141171294.0,0.012499039888381958,0.7181087131761513
6.0,3924776.963903,4014630.5030110003,-89853.53910799976,2024374644304.3462,854647744.6,0.00702987992763512,0.29497179934989937
7.0,3009917.0277287997,3044567.2904443997,-34650.26271560006,1713043467984.2178,24123082.6,0.01722772002220154,1.0867606235286311
8.0,3289514.4442648003,3220608.0657874,68906.37847740008,1419885179147.1838,37134537.0,0.03968947982788084,0.7757712323418292
9.0,3129964.9473116,3026442.1915148,103522.75579680009,1840055805684.728,100955468.6,0.01066124010086058,0.508356870222481
10.0,2037250.7931975997,2048054.0682295996,-10803.275031999965,1208248503015.918,77285270.4,0.00419700002670286,0.559457866785986
11.0,683908.1561038,690288.2654210001,-6380.109317199979,377356145718.1068,36328850.8,0.007047799944877581,0.5120639380269654
12.0,23464577.300708197,23407435.498535797,57141.8021724008,13746143501603.846,1829743328.2,0.01388223455481026,0.6040707085616513
