origin_code,destination_code,sector,value
6.0,1.0,1,90786.382254
6.0,2.0,0,21385.141847
6.0,2.0,1,85673.100977
6.0,3.0,0,1800.6001310000001
6.0,3.0,1,9429.520481
6.0,4.0,0,9058.32214
6.0,4.0,1,22924.803834000002
6.0,5.0,0,1465.725464
6.0,5.0,1,4739.038209
6.0,6.0,0,2925672.5047540003
6.0,6.0,1,1428919.882803
6.0,7.0,0,1077.936216
6.0,7.0,1,5890.568851
6.0,8.0,0,2275.542963
6.0,8.0,1,8993.339896000001
6.0,9.0,0,1170.953232
6.0,9.0,1,3505.0084260000003
6.0,10.0,0,1661.145169
6.0,10.0,1,6527.790504
6.0,11.0,0,753.917582
6.0,11.0,1,4873.001892
6.0,12.0,0,1261.749162
6.0,12.0,1,5562.056007
6.0,13.0,0,16484.220456000003
6.0,13.0,1,61049.625843999995
7.0,1.0,0,137921.670539
7.0,1.0,1,185803.23593
7.0,2.0,0,29936.977466999997
7.0,2.0,1,25004.521423
7.0,3.0,0,7440.049362
7.0,3.0,1,6169.717922000001
7.0,4.0,0,15260.966725999999
7.0,4.0,1,12366.922851
7.0,5.0,0,1148.7966000000001
7.0,5.0,1,1505.4575260000001
7.0,6.0,0,2362.439855
7.0,6.0,1,2444.5701440000003
7.0,7.0,0,1863310.7458270001
7.0,7.0,1,532096.533292
7.0,8.0,0,4377.992748000001
7.0,8.0,1,2912.08419
7.0,9.0,0,697.64936
7.0,9.0,1,964.338257
7.0,10.0,0,1633.279458
7.0,10.0,1,1671.8303569999998
7.0,11.0,0,3761.8330589999996
7.0,11.0,1,7959.098236
7.0,12.0,0,1141.896298
7.0,12.0,1,985.1321379999999
7.0,13.0,0,8418.871283999999
7.0,13.0,1,8050.701653
8.0,1.0,0,9214.072508000001
8.0,1.0,1,71726.52888299999
8.0,2.0,0,10019.763607
8.0,2.0,1,61960.784202
8.0,3.0,0,6107.686659
8.0,3.0,1,31833.710832
8.0,4.0,0,30685.312638
8.0,4.0,1,174617.919303
8.0,5.0,0,1052.810266
8.0,5.0,1,6521.746876
8.0,6.0,0,3225.926361
8.0,6.0,1,21485.057101
8.0,7.0,0,822.665923
8.0,7.0,1,7024.870061
8.0,8.0,0,1608988.0890139998
8.0,8.0,1,1307985.781829
8.0,9.0,0,1327.589137
8.0,9.0,1,8986.176312
8.0,10.0,0,961.4873190000001
8.0,10.0,1,11036.076226000001
8.0,11.0,0,1463.101672
8.0,11.0,1,16125.050443
8.0,12.0,0,1374.5264710000001
8.0,12.0,1,8724.501641
8.0,13.0,0,16040.812695
8.0,13.0,1,92109.93877000001
9.0,1.0,0,6548.190812
9.0,1.0,1,14713.420315000001
9.0,2.0,0,120181.61478
9.0,2.0,1,79132.826096
9.0,3.0,0,8394.546055
9.0,3.0,1,7148.05121
9.0,4.0,0,32265.223181
9.0,4.0,1,13983.919823000002
9.0,5.0,0,837.263128
9.0,5.0,1,2096.417205
9.0,6.0,0,3585.5394619999997
9.0,6.0,1,3340.863236
9.0,7.0,0,652.200032
9.0,7.0,1,894.118448
9.0,8.0,0,7239.5993690000005
9.0,8.0,1,6064.250723
9.0,9.0,0,1721531.028204
9.0,9.0,1,712171.843427
9.0,10.0,0,210.80015500000002
9.0,10.0,1,179.69899700000002
9.0,11.0,0,171.210335
9.0,11.0,1,750.6459279999999
9.0,12.0,0,1145.208229
9.0,12.0,1,1135.268614
9.0,13.0,0,14536.474075
9.0,13.0,1,18935.414595000002
10.0,1.0,0,7364.113792
10.0,1.0,1,8020.529504
10.0,2.0,0,13508.945307
10.0,2.0,1,7799.971037
10.0,3.0,0,28938.055744999998
10.0,3.0,1,6303.221792
10.0,4.0,0,91487.14789
10.0,4.0,1,23730.084089
10.0,5.0,0,1604.055942
10.0,5.0,1,316.75681399999996
10.0,6.0,0,11254.958846
10.0,6.0,1,1968.1268599999999
10.0,7.0,0,1002.116346
10.0,7.0,1,1031.989525
10.0,8.0,0,14204.389978
10.0,8.0,1,4451.708731
10.0,9.0,0,195.514323
10.0,9.0,1,258.514751
10.0,10.0,0,1803878.925792
10.0,10.0,1,453612.99624300003
10.0,11.0,0,190.645651
10.0,11.0,1,187.827631
10.0,12.0,0,5294.330372
10.0,12.0,1,2162.043966
10.0,13.0,0,20354.611169
10.0,13.0,1,19649.667204999998
11.0,1.0,0,72378.399546
11.0,1.0,1,237338.498732
11.0,2.0,0,10186.484457999999
11.0,2.0,1,17144.738153
11.0,3.0,0,2093.83021
11.0,3.0,1,3521.7966829999996
11.0,4.0,0,4443.23489
11.0,4.0,1,7278.679505
11.0,5.0,0,987.415401
11.0,5.0,1,4323.951959
11.0,6.0,0,2943.495995
11.0,6.0,1,1385.2916460000001
11.0,7.0,0,6025.511570000001
11.0,7.0,1,21628.807890999997
11.0,8.0,0,2261.0920619999997
11.0,8.0,1,1695.974647
11.0,9.0,0,239.01202800000002
11.0,9.0,1,787.701904
11.0,10.0,0,1093.782547
11.0,10.0,1,1808.122469
11.0,11.0,0,1056899.46569
11.0,11.0,1,470490.30567000003
11.0,12.0,0,90.530371
11.0,12.0,1,274.903057
11.0,13.0,0,4615.559684
11.0,13.0,1,14277.140642
12.0,1.0,0,6845.87636
12.0,1.0,1,14836.76826
12.0,2.0,0,6798.727113000001
12.0,2.0,1,14490.875509000001
12.0,3.0,0,11788.979905
12.0,3.0,1,10750.878703999999
12.0,4.0,0,17190.121146
12.0,4.0,1,15958.956562
12.0,5.0,0,477.052924
12.0,5.0,1,1047.487106
12.0,6.0,0,11598.9964
12.0,6.0,1,11535.091464000001
12.0,7.0,0,495.460499
12.0,7.0,1,1007.176594
12.0,8.0,0,6824.971576
12.0,8.0,1,4749.902593000001
12.0,9.0,0,628.5259550000001
12.0,9.0,1,2086.239915
12.0,10.0,0,2145.937682
12.0,10.0,1,2765.717572
12.0,11.0,0,296.120736
12.0,11.0,1,1178.524175
12.0,12.0,0,1110919.306544
12.0,12.0,1,548494.242099
12.0,13.0,0,18054.32421
12.0,13.0,1,23894.844062
13.0,1.0,0,124016.056406
13.0,1.0,1,171340.331556
13.0,2.0,0,207327.64022
13.0,2.0,1,195213.171417
13.0,3.0,0,74257.482877
13.0,3.0,1,76621.127576
13.0,4.0,0,222572.65588500001
13.0,4.0,1,172474.008811
13.0,5.0,0,12865.693347
13.0,5.0,1,20204.568853
13.0,6.0,0,65127.905645
13.0,6.0,1,45591.748779
13.0,7.0,0,12774.334251
13.0,7.0,1,15759.589585999998
13.0,8.0,0,52068.706863
13.0,8.0,1,43162.305528
13.0,9.0,0,10585.547535
13.0,9.0,1,11418.999722
13.0,10.0,0,25389.921148
13.0,10.0,1,35001.136167
13.0,11.0,0,6443.308757
13.0,11.0,1,21052.402728
13.0,12.0,0,23868.880185
13.0,12.0,1,38071.509446
13.0,13.0,0,5919028.378895
13.0,13.0,1,2644182.7244889997
