,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-5.411921623365339e-05,-4.952312753082958e-05,-6.563426308340115e-05,-4.1688239912421104e-05,-4.4084871051277284e-05,-4.2577872516312404e-05,-4.826266786898562e-05,-5.5507948160042385e-05,-4.858066688809704e-05,-4.4932359095423254e-05,0.00014035550293551376,5.0365565338624184e-05,-9.869387020065777e-06
1,0.52,-5.311784686465426e-05,-4.895278140727429e-05,-6.458089245271737e-05,-4.145010660099008e-05,-4.34331430771682e-05,-4.1711503613098185e-05,-4.786552426641869e-05,-5.445000635783066e-05,-4.7776007890211106e-05,-4.437178014408974e-05,0.00014078983855475276,5.116867377705586e-05,-9.607159815359612e-06
2,0.54,-5.243919851189888e-05,-4.849132336672724e-05,-6.313255032372839e-05,-4.1385332767925185e-05,-4.27915304464047e-05,-4.105925045478214e-05,-4.732973791738507e-05,-5.368530101957662e-05,-4.6850803718210454e-05,-4.402427833758468e-05,0.00014104085068036937,5.2108639450712334e-05,-9.49996528883945e-06
3,0.56,-5.1672808173966425e-05,-4.774437484317563e-05,-6.184183223901394e-05,-4.1103040798529203e-05,-4.1957924183773873e-05,-4.0056255932795584e-05,-4.6827661473253996e-05,-5.289302435885548e-05,-4.5956525305563695e-05,-4.321343342172041e-05,0.00014105801215959031,5.259246136511365e-05,-9.162377103443422e-06
4,0.58,-5.080148958965868e-05,-4.6961693184383266e-05,-6.0196803625154944e-05,-4.0628607219076485e-05,-4.128637110118734e-05,-3.930133340933965e-05,-4.6060050002116105e-05,-5.1998759265702244e-05,-4.506210935767652e-05,-4.264012856456956e-05,0.00014098358403864981,5.311362825553202e-05,-8.75457098778488e-06
5,0.6,-4.955270813785571e-05,-4.615615438625035e-05,-5.8662784505840696e-05,-4.034287311095635e-05,-4.0455374090197856e-05,-3.8703433812458116e-05,-4.5289216051020166e-05,-5.105079454071567e-05,-4.406585952426353e-05,-4.189982842725014e-05,0.00014064280042009667,5.349237164413302e-05,-8.669907342196627e-06
6,0.62,-4.8254884005033416e-05,-4.543155023430934e-05,-5.7205495536870284e-05,-3.976057522889901e-05,-3.9616818947536536e-05,-3.7824059752853174e-05,-4.436539573725656e-05,-5.008861080124176e-05,-4.303346454704463e-05,-4.112728880176715e-05,0.0001402559037099902,5.4089417730199833e-05,-8.370331454736278e-06
7,0.64,-4.70569863975253e-05,-4.459962361879938e-05,-5.5555897353609414e-05,-3.9143391583359835e-05,-3.899832879731976e-05,-3.726540025778311e-05,-4.359663056057346e-05,-4.922235424347675e-05,-4.199583993176688e-05,-4.0637097402152245e-05,0.00013985893811819402,5.442089892417347e-05,-7.919108072232412e-06
8,0.66,-4.5836604967897276e-05,-4.355925869068566e-05,-5.377759039927432e-05,-3.857286874529942e-05,-3.819278367078888e-05,-3.660452781415992e-05,-4.27030335685547e-05,-4.8395458784453184e-05,-4.1203877877628446e-05,-3.9791352427472194e-05,0.00013921357858063418,5.469488584344306e-05,-7.780807379680893e-06
9,0.6799999999999999,-4.46941390507129e-05,-4.267309951795354e-05,-5.216945708833988e-05,-3.7834013164947794e-05,-3.7465248319973485e-05,-3.605729875305228e-05,-4.187450692672378e-05,-4.75174214296022e-05,-4.006425943366671e-05,-3.8906753419668345e-05,0.00013835182714310882,5.505364787986317e-05,-7.359664744266743e-06
10,0.7,-4.3368706848477464e-05,-4.187250921388438e-05,-5.0471037863636195e-05,-3.7130376269874604e-05,-3.6807101282131447e-05,-3.5389232413836064e-05,-4.0842880744262636e-05,-4.6627278206286356e-05,-3.915710868088013e-05,-3.797744371951618e-05,0.0001376493302408382,5.49789055237419e-05,-7.039344477521593e-06
11,0.72,-4.213299219122442e-05,-4.073070626374869e-05,-4.8889069026422753e-05,-3.6414965794565125e-05,-3.606907831213176e-05,-3.4969578619610664e-05,-3.9840855137144314e-05,-4.5556524150944696e-05,-3.8188563095421014e-05,-3.726133026041832e-05,0.0001366536535461783,5.503912370405452e-05,-6.6578309765397935e-06
12,0.74,-4.092264796488429e-05,-3.966184321236801e-05,-4.73538462297948e-05,-3.572310180974823e-05,-3.519494923458394e-05,-3.4314249626848384e-05,-3.890247095853996e-05,-4.447673292484103e-05,-3.74002278104711e-05,-3.655037416164654e-05,0.0001356533359001179,5.511951241850691e-05,-6.378056260336987e-06
13,0.76,-3.9544942605605934e-05,-3.863431207141504e-05,-4.5684752349740516e-05,-3.4818245257794425e-05,-3.447116139500335e-05,-3.379504282115402e-05,-3.790679384150138e-05,-4.353559077360202e-05,-3.634161493590928e-05,-3.5591781842634205e-05,0.00013446237668550716,5.5073498498557035e-05,-5.911171512942525e-06
14,0.78,-3.83100747520853e-05,-3.744557853033578e-05,-4.4131552504335124e-05,-3.400746682287953e-05,-3.36065379280322e-05,-3.31948017315912e-05,-3.692301430197422e-05,-4.257564573585746e-05,-3.5494706832269794e-05,-3.47944644782118e-05,0.00013317103843235717,5.4897099452052896e-05,-5.510154632244585e-06
