,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,0.3470857269072352,-0.1530791787669125,-0.2052571445957541,-0.0988911866041544,-0.108874240984261,-0.1122264894328523,-0.0848524759711608,-0.1664183277335485,-0.1223064478056133,0.0083381875443806,-0.1180895042044161,-0.1100745296408027,-0.0491305792395653
1,0.52,0.339254886230652,-0.1563274406936591,-0.2055923678712791,-0.1016600676425214,-0.1124207351885911,-0.1152028138250005,-0.09041143546381,-0.1703131356532368,-0.125029111155642,0.002896546737501,-0.1217249223982893,-0.1134720971972862,-0.0527983945720778
2,0.54,0.3315445917285328,-0.1595891260202623,-0.2058476414137737,-0.1045272195435831,-0.1163055096259926,-0.1184611716746323,-0.0969365416544738,-0.174535427517657,-0.1280068039955617,-0.0036107151428841,-0.1257369526055432,-0.1171746127182339,-0.0566242255834747
3,0.56,0.3240030197782739,-0.1628040254473229,-0.2060252596874977,-0.1074598345466525,-0.1204752624660279,-0.1219719710774093,-0.1043331428616871,-0.1789886980689626,-0.131227378053667,-0.0110952888642746,-0.1300867392541189,-0.1211468181790471,-0.0605630549370775
4,0.58,0.3125377549047648,-0.1606742257664182,-0.2056705001773079,-0.1130051979003523,-0.1245153977564565,-0.1253027333696585,-0.1127879379815551,-0.1832234170547304,-0.1336787834124133,-0.0201486597404998,-0.1344513324835216,-0.1253476799420465,-0.0646266141368672
5,0.6,0.30280527519177,-0.1636902913255329,-0.1995764552615282,-0.1180167494735397,-0.1288505626444388,-0.1290002032977463,-0.1213545155389118,-0.1873025057815217,-0.13707982006452,-0.029278119336349,-0.1390323315927158,-0.1297892139391558,-0.0690966960417683
6,0.62,0.2966044348127509,-0.1670519027319646,-0.2002673695370673,-0.1214068121142401,-0.1336194055010867,-0.1331830262507961,-0.1304643325648661,-0.1919714546214775,-0.1411007103168824,-0.038769517247371,-0.1442073681649501,-0.1344726071301134,-0.0732946385740984
7,0.64,0.2905781220435097,-0.1701739622966159,-0.2008654197249366,-0.1247279219201363,-0.1383284598530126,-0.1373806499148827,-0.139744369729098,-0.1963989634911974,-0.1451758380791538,-0.0486448622687489,-0.1493984536753659,-0.1391589893835479,-0.0774048832736643
8,0.66,0.2846276438293692,-0.1730323690761724,-0.2013643026177512,-0.1278810859761182,-0.1428738981425641,-0.1415216059084211,-0.1489925724568141,-0.2004846582633964,-0.1492305476823508,-0.0587592147174526,-0.1545012829343005,-0.1437570617185244,-0.0813799102964459
9,0.6799999999999999,0.2787791805731158,-0.1756255460709857,-0.2017710104360042,-0.1309002826953692,-0.1472063073759867,-0.1455525554039341,-0.1580204929565728,-0.2041654153790724,-0.153206659836735,-0.0689746216256942,-0.1594347604221973,-0.1482106088452865,-0.0851946345922571
10,0.7,0.2730044592524843,-0.1779569709532792,-0.2020898711089367,-0.1337730378448868,-0.1512809940197411,-0.1494273440335405,-0.1666605965263235,-0.2074006469216187,-0.1570489751841182,-0.0791738521461875,-0.1641265769379046,-0.1524641486114632,-0.0888284946628036
11,0.72,0.2672788414339644,-0.1800367938509295,-0.2023265428878688,-0.1364930056924423,-0.1550709296557264,-0.1531107646993333,-0.1747701778225854,-0.2101744562611561,-0.1607124358150359,-0.0892519554749067,-0.1685213625669795,-0.1564753320941832,-0.0922693787551211
12,0.74,0.2645745048245249,-0.182107555234577,-0.2012704262826286,-0.1443661606473408,-0.1588549797455269,-0.1568083686167075,-0.1823623758476268,-0.2125869284183016,-0.1644191159535124,-0.0990777006350613,-0.1728999677870274,-0.1611001837207542,-0.0962271902843902
13,0.76,0.2589732972819623,-0.1838190173283337,-0.201648039963315,-0.1467536506454153,-0.1621317037401645,-0.1601250317435164,-0.1892062451931604,-0.2145655382122218,-0.1677163728189125,-0.1087242702388747,-0.1766886198498931,-0.1646154336637552,-0.0993233823116585
14,0.78,0.2534017342468849,-0.1853257387845449,-0.2019422334969074,-0.1490111723032125,-0.1651172708123629,-0.1631997488517531,-0.1952681930137123,-0.2161376896827646,-0.1707692166639481,-0.117979471699853,-0.1801150801381695,-0.1678382064891933,-0.1022240689700803
15,0.8,0.2478680310113152,-0.1866463642073617,-0.2021616082313645,-0.151152204979482,-0.1678254168273819,-0.1660308516570432,-0.2005273714098528,-0.2173410707876503,-0.17357787741001,-0.1267673170263656,-0.1831850660497307,-0.1707718774705175,-0.1049366839907226
16,0.8200000000000001,0.2436130440203064,-0.1879890478990034,-0.2025061753264226,-0.1544026198902763,-0.1704674640196521,-0.1687870639790489,-0.2051568735593003,-0.2184153777304331,-0.1763204468485041,-0.1351000421190978,-0.1862081869238379,-0.1737784847140139,-0.1076614251112865
17,0.8400000000000001,0.2387367165349705,-0.1885208963561295,-0.2024981382777512,-0.1592125959101848,-0.1726573473346452,-0.1710870031970565,-0.2087989081536219,-0.2188407508966773,-0.1785438591398616,-0.14270721449739,-0.1886112026263589,-0.1764788060391903,-0.1104425072779811
18,0.86,0.2332771733220387,-0.189459872324483,-0.2025664297308086,-0.1609120468778358,-0.1746629506035286,-0.173250442017359,-0.2118151435898422,-0.2192122079557253,-0.1806505114677128,-0.1498115105484025,-0.1907526436714837,-0.1786258954208784,-0.1126603057683952
19,0.88,0.2293436410472362,-0.1905708122714124,-0.2028979081979494,-0.1632929555896639,-0.1767545103176449,-0.1754648514858066,-0.2144587144167696,-0.2197319881312564,-0.1828426493343219,-0.1564656777150633,-0.1929367126042991,-0.1808815107055305,-0.1148380733412024
20,0.9,0.2229436399157116,-0.1910474095036581,-0.2026460168711767,-0.1653049107008501,-0.1781765406519466,-0.1770328096519979,-0.2160139475857206,-0.216231356310691,-0.1843074688846214,-0.162175092835609,-0.1943363674662142,-0.1824601707239859,-0.1168534289906728
