,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0012977572432358345,-0.001612999990899074,-0.001859299820735035,-0.0013678687948900847,-0.001416556826593694,-0.0014664309087987603,-0.001688766076075878,-0.001701644163034873,-0.0014710445511714814,0.033145107888204677,-0.001491395361946164,-0.001244782908838848,-0.0005255583816672274
1,0.52,-0.0012999489596120268,-0.0015838686095900668,-0.0018245073844095024,-0.0013491740077623288,-0.0013942827241075154,-0.0014448795315195242,-0.0016517567439495256,-0.0016789517877372256,-0.001453771606134181,0.03311702742210488,-0.001469021716337947,-0.0012234616348895833,-0.0005142901262031947
2,0.54,-0.0012999070306234373,-0.0015543976176559846,-0.0017903809144970413,-0.0013301014268417967,-0.0013693498436404825,-0.0014224624378170521,-0.001615957518227696,-0.0016577257977181425,-0.0014324294850071753,0.033058710196073676,-0.0014445230822326147,-0.00119959319515915,-0.0005040268019353091
3,0.56,-0.0013002484788594765,-0.0015251611887531367,-0.0017518441594055766,-0.0013108100909951799,-0.0013462017659592205,-0.001398627623519269,-0.0015762746407098466,-0.0016336423416188153,-0.0014120199075226914,0.03296994176297567,-0.0014200670496611048,-0.0011755667610712803,-0.0004941289004949214
4,0.58,-0.0012964780028916168,-0.0014928511177178712,-0.001710746724658824,-0.0012907862312136376,-0.0013205591474629078,-0.0013738389489259804,-0.001537285768313687,-0.0016095248721844867,-0.0013914259475559696,0.03285134058568716,-0.0013938410703942842,-0.0011509304267001029,-0.0004838077983729796
5,0.6,-0.00129593267442338,-0.0014617307206194858,-0.0016715535945272218,-0.0012676620780095467,-0.0012938036500277864,-0.0013497329285421676,-0.0014964082881005064,-0.0015839412312542314,-0.0013699508124499393,0.03271010290457412,-0.00136969065674717,-0.001127040502938102,-0.00047354379696126135
6,0.62,-0.0012895844292534202,-0.001427988582402413,-0.0016288105783519684,-0.0012456188565915444,-0.0012690922060453944,-0.0013234112218415606,-0.0014552592395047851,-0.0015580510962024119,-0.0013464515381802265,0.03254757714722243,-0.0013425029720257017,-0.001100463445862575,-0.0004665178269151017
7,0.64,-0.0012847571944578071,-0.0013961314255360427,-0.0015869338531113951,-0.0012219021606761718,-0.0012421827275763697,-0.001295815856660884,-0.001417155656113583,-0.0015303990438197035,-0.001321807769440744,0.03237006512496229,-0.0013162385941363239,-0.0010755599844157202,-0.00045583043695857285
8,0.66,-0.0012765439527728942,-0.0013631536522207637,-0.0015447981157039753,-0.0011987431730779733,-0.0012176654196020523,-0.0012686805149277499,-0.0013770366972359095,-0.0015024703779200719,-0.0012990368111257802,0.03217951170806935,-0.0012906028538390148,-0.001048232179676503,-0.0004473490938173759
9,0.6799999999999999,-0.0012656064768976879,-0.0013303443482986282,-0.0015029497672213684,-0.0011731773414276685,-0.0011925008387322117,-0.0012420966780005492,-0.0013404519678415071,-0.0014734423549510442,-0.0012717332320720265,0.0319833558565506,-0.001264308257713702,-0.001022754226486095,-0.0004367735710737994
10,0.7,-0.0012541118156392734,-0.001299373398641744,-0.00146162031372328,-0.0011497436829074567,-0.0011674425518858071,-0.0012145144019505849,-0.0013042069251581049,-0.0014438526484365282,-0.0012461967148760093,0.031783992596369985,-0.001237991283494942,-0.000996219253236106,-0.00042821500516022844
11,0.72,-0.001241122499732087,-0.0012666937025470541,-0.001419952809570613,-0.0011247529370039422,-0.001141925850474737,-0.0011858091952585783,-0.0012687953135391,-0.0014129832307438748,-0.001220405002351048,0.031586497276174054,-0.001211533103048238,-0.0009696381257203446,-0.00041657299289929103
12,0.74,-0.00122635840964485,-0.0012352900864610696,-0.0013796425702586217,-0.0011002483877927411,-0.0011167875385841555,-0.001158934338968728,-0.001236563402084164,-0.00138159337445259,-0.001193660778331281,0.03138935186135288,-0.001186334305146324,-0.0009424312880916513,-0.00040689810709229244
13,0.76,-0.0012101505991056498,-0.0012037473981587705,-0.0013390833018698167,-0.0010746155281524603,-0.001092353247409036,-0.001130778277478347,-0.0012048915700472096,-0.001350074869455476,-0.001167458500561794,0.031195012116491207,-0.0011603844044433924,-0.0009164767756201195,-0.00039490755153052243
14,0.78,-0.0011914215809932505,-0.0011727549662470503,-0.0012998502833783227,-0.001050284025143192,-0.0010682126444044593,-0.0011039727859988085,-0.001175176548184697,-0.0013189493955028208,-0.0011402694060036642,0.031003439177044696,-0.001135205082030034,-0.0008897522842447037,-0.0003832328059653122
15,0.8,-0.0011717400126114873,-0.0011421074382624101,-0.001260199160394567,-0.0010247084159811719,-0.0010432071157790556,-0.0010762517660621099,-0.0011461676656335153,-0.00128718925702264,-0.0011125764880063323,0.030811975015492637,-0.001109142914663042,-0.0008640391848892422,-0.00036953461060834685
