,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0290076846244982,-0.0276441835241964,0.2455201559091838,-0.0185794556276076,-0.0209856602606705,-0.0219339648087052,-0.0223702100496682,-0.027438601477219,-0.0206070238158503,-0.0192052636276057,-0.0179130019513069,-0.0186471354842146,-0.009516280039799
1,0.52,-0.0296020666439765,-0.028289006907195,0.2432228831274397,-0.0197284038494661,-0.021787440281223,-0.0227965588969939,-0.0232357882862493,-0.0285652546195389,-0.0214679979102268,-0.0201720846969856,-0.0189445732595717,-0.0196369277323509,-0.0104526719975578
2,0.54,-0.0302411411260624,-0.0289906038310058,0.2409886779787257,-0.0209442558449571,-0.0226855127155909,-0.0237561311291141,-0.0241974423553948,-0.0298377822565679,-0.0224369479259199,-0.0212493298072372,-0.0201421976199465,-0.0207530695766417,-0.0114705455813929
3,0.56,-0.0309122267863263,-0.0297357348780119,0.2388361850616475,-0.0222023992007767,-0.0236634039788107,-0.024794419111071,-0.0252389033989741,-0.0312268049308393,-0.0234987262174263,-0.0224195586602096,-0.0214874663098063,-0.0219770852032658,-0.0125513036263785
4,0.58,-0.0316019110000891,-0.030504924035828,0.2367713743540773,-0.0234772037250833,-0.0246986737767066,-0.0258873418353177,-0.0263385048306036,-0.032693090814558,-0.0246315797551245,-0.023659729316781,-0.0229517661229343,-0.0232832200062449,-0.0136722195997453
5,0.6,-0.0269962926588173,-0.0320995922351848,0.2240904999501825,-0.0219556809477279,-0.0263321545209312,-0.0275722426447686,-0.0277202553564894,-0.0352719881317371,-0.0265290220476753,-0.0246485855667879,-0.0251904772880193,-0.0248035487984359,-0.014328233845323
6,0.62,-0.0273549693954345,-0.0328246428622652,0.2220365600615307,-0.0229427851090466,-0.0273563265991136,-0.0286360073125643,-0.0288375482156232,-0.0367309907840067,-0.0276747258164478,-0.0259060345846694,-0.0267329232091507,-0.0261081853963911,-0.0153283769092629
7,0.64,-0.0276839208322322,-0.0335156151940248,0.2200936206848342,-0.0238754234882644,-0.0283564789207673,-0.0296706635039729,-0.0299338275006743,-0.0381240371032649,-0.0288075419785262,-0.0271525745146467,-0.0282705673044054,-0.0273949404627308,-0.0162906865405122
8,0.66,-0.0279736269550052,-0.0341600321926588,0.2182267954957726,-0.0247407476045473,-0.0293128369579347,-0.0306565167602708,-0.0309856114793448,-0.0394161159375614,-0.0299046898176861,-0.0283651076677029,-0.0297678976325182,-0.0286370908939087,-0.0171994107225186
9,0.6799999999999999,-0.0282176136878333,-0.0347488155992746,0.216402127420395,-0.0255303927778293,-0.0302102544225671,-0.031578608169962,-0.0319731976744468,-0.040580924259683,-0.0309471423654922,-0.0295245731201166,-0.0311943668329736,-0.0298124518649945,-0.0180430277455967
