,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0020374892800349,-0.0019390122342853,-0.0026307041347723,-0.0013902615638998,-0.0014087327469007,0.0463106103567849,-0.0016780886629175,-0.0024304850512573,-0.0016213059044391,-0.0014918578433798,-0.0013622822232164,0.0115897989616223,0.0021254874972752
1,0.52,-0.0020081029805367,-0.0019269806509588,-0.0025807955607475,-0.0013927954623659,-0.0013893887170635,0.0463431846991262,-0.0016646053712514,-0.0024227423933022,-0.0015953520891936,-0.001479596069212,-0.0013375417525846,0.0116250288388988,0.0021246174530973
2,0.54,-0.0019752860850653,-0.0019124743128599,-0.0025257811597105,-0.0013929028885492,-0.0013712428881264,0.0463345626166378,-0.0016502856190461,-0.0024149083107758,-0.0015689568464544,-0.0014667091529093,-0.001315072857431,0.0116486177752213,0.0021202610226571
3,0.56,-0.0019391224884935,-0.0018950915358068,-0.0024659181486804,-0.0013901747435739,-0.0013543610419034,0.0462845177728941,-0.0016348469567108,-0.002406177446045,-0.001542430527845,-0.0014529188225998,-0.0012954472178505,0.0116599913292587,0.0021127760642059
4,0.58,-0.0018997833345421,-0.0018744309739321,-0.0024016275041522,-0.0013843008531918,-0.0013385875556064,0.046193913247229,-0.0016179950182736,-0.0023955652860004,-0.0015160509638897,-0.0014379501011976,-0.001279022549064,0.0116589845185788,0.0021026862656855
5,0.6,-0.0018569896255928,-0.0018505505602761,-0.0023338742256068,-0.001374777220892,-0.0013235831025891,0.046064280864634,-0.0015994240575918,-0.0023820496239617,-0.0014900907561127,-0.0014214972330593,-0.0012659039307646,0.011645818399684,0.0020906685107233
6,0.62,-0.0018115276093286,-0.0018228552743942,-0.0022626750609713,-0.0013618315737415,-0.0013087454053268,0.0458959501489588,-0.0015788620568067,-0.002364422667049,-0.0014644939174688,-0.0014034666025999,-0.001255754280618,0.0116206644749401,0.0020772319166672
7,0.64,-0.0017635705511775,-0.0017912758769895,-0.0021889117448818,-0.0013454186967841,-0.0012934290501037,0.0456891106654654,-0.0015560432258996,-0.0023416934452554,-0.0014391781718814,-0.0013837162679948,-0.0012479297865087,0.0115838856120418,0.0020629270924658
8,0.66,-0.001713411702651,-0.0017558618672381,-0.002113269690548,-0.0013256220448755,-0.0012769662543317,0.0454436977241416,-0.0015307248351726,-0.0023130781385703,-0.001413901977885,-0.0013621422433002,-0.0012414600551208,0.0115359624039245,0.0020482556849097
9,0.6799999999999999,-0.0016613754669992,-0.0017168015551434,-0.0020364170500815,-0.0013026213216251,-0.0012587795072463,0.0451592182018887,-0.0015027166275822,-0.0022781062669525,-0.0013883267365746,-0.0013386831681569,-0.0012351921915729,0.0114773571597396,0.0020336076379392
10,0.7,-0.0016078163602795,-0.0016744103207254,-0.0019589865691343,-0.001276681205489,-0.0012384479358135,0.0448350180986429,-0.0014719041063129,-0.0022366640250357,-0.0013620781654075,-0.0013133194132678,-0.001227948494939,0.0114084774285879,0.0020192453539194
11,0.72,-0.0015531134208609,-0.0016291072790864,-0.0018815636247731,-0.0012481343159718,-0.0012157382448916,0.0444706288281527,-0.0014382694120648,-0.0021889874357085,-0.0013348103949551,-0.0012860725213383,-0.0012186798132578,0.0113296730293664,0.0020053057456604
12,0.74,-0.0014976041569869,-0.0015813860870174,-0.0018046467516502,-0.0012175164225156,-0.00119060514409,0.0440662878009551,-0.0014019035370872,-0.0021356051882325,-0.0013062594451934,-0.0012569976844561,-0.0012065823827536,0.0112413340309476,0.0019918014637926
13,0.76,-0.0014417534753033,-0.001531778200242,-0.0017287452041585,-0.0011850856468759,-0.0011631580950346,0.0436227811019413,-0.0013630115411633,-0.002077287127281,-0.0012762699001134,-0.0012262059209103,-0.0011911501453941,0.0111437879372718,0.0019786958741498
14,0.78,-0.0013859404478111,-0.001480831360114,-0.0016542714216104,-0.0011512367663438,-0.0011336376389745,0.0431417288516247,-0.0013219022758288,-0.0020149480636101,-0.0012448157957446,-0.0011938474204166,-0.0011721937419837,0.0110373873220118,0.0019658785346031
15,0.8,-0.0013305318588012,-0.0014290783921917,-0.0015815785048633,-0.0011163715466157,-0.0011023670880229,0.0426257701192746,-0.0012789659258153,-0.0019495629967288,-0.0012119839563559,-0.0011601111363552,-0.0011497927882587,0.0109226466055253,0.0019532121950733
16,0.8200000000000001,-0.0012758441245172,-0.0013770232379303,-0.0015109646838525,-0.0010808922175364,-0.0010697209388171,0.0420784094056376,-0.0012346519363572,-0.0018821103369339,-0.0011779584999811,-0.00112522624757,-0.0011242427021379,0.0108002241634434,0.0019405551142919
17,0.8400000000000001,-0.0012222015228022,-0.0013251187407162,-0.0014426662359861,-0.0010451306789449,-0.0010360854965442,0.0415037242814836,-0.0011894323887634,-0.0018135109584145,-0.0011429852120233,-0.0010894549512619,-0.0010959733117191,0.0106709047285409,0.0019277743785096
18,0.86,-0.0011698285256965,-0.0012737440263234,-0.0013768651067153,-0.0010095975206774,-0.0010018441872062,0.0409062212430818,-0.0011437791437881,-0.0017445918846361,-0.0011073487902328,-0.0010530795058233,-0.0010654991649997,0.0105355875242803,0.0019147162265687
19,0.88,-0.0011189858869371,-0.0012232689421586,-0.0013137033814654,-0.0009743402757737,-0.0009673537327904,0.0402907612658967,-0.0010981450376448,-0.0016761056337147,-0.0010713568946356,-0.0010164010317756,-0.0010333615155593,0.0103952548517608,0.0019013596139243
