,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.01205406297072604,-0.013912892583445389,-0.014985625128719952,-0.011794186548644347,-0.012558665738639774,-0.01244875796416954,0.25515074992300957,-0.014293625857897898,-0.012551215547076604,-0.012790632134217267,-0.012921849307402923,-0.01239041247619872,-0.008076565594713984
1,0.52,-0.012080910982150002,-0.013727817851892513,-0.014774632516376849,-0.011693710040277729,-0.012406742253944985,-0.01231682876312906,0.25507485243066896,-0.014158426067146332,-0.01243659678667969,-0.012512478976960038,-0.012774147903916247,-0.012254189676820173,-0.007985721407579442
2,0.54,-0.0121195733391098,-0.013538865228662857,-0.014558218776841278,-0.011587275309423105,-0.012258736108961568,-0.0121761075114558,0.25494505019234975,-0.014027367172990452,-0.012324216474543407,-0.012225663500442758,-0.012630434894340065,-0.012115111799788855,-0.007897159840815595
3,0.56,-0.012157210748171013,-0.01335517116311489,-0.014342668583464942,-0.011482998442460111,-0.012118375630156917,-0.012047986616554082,0.25477688572938,-0.013900914939136802,-0.012222526154173519,-0.011939643544595941,-0.012490602377393101,-0.011986591812281833,-0.00782139309479362
4,0.58,-0.012193928913152621,-0.013171026652662324,-0.01413412690447889,-0.011384650390972414,-0.011981946288829086,-0.011920690527382295,0.25459481830876207,-0.01378082056747653,-0.01212234926818567,-0.011653758484703505,-0.012358502535656679,-0.011858484215659484,-0.0077488064820447075
5,0.6,-0.01223739662358217,-0.012999544607741028,-0.013920978967298407,-0.011290719987310936,-0.011849946668545037,-0.01179873125178364,0.2544122574229272,-0.013664720156109016,-0.012026355677820138,-0.011371780627811807,-0.012233844670688337,-0.011744799478570125,-0.007682764905604505
6,0.62,-0.012278496425163704,-0.012834387007673951,-0.01371853185007292,-0.011193732704096593,-0.011725662953210954,-0.011686305081848564,0.25425721334793955,-0.013547750857060897,-0.011935657174587078,-0.011104628845354519,-0.012119582296990275,-0.011628689645162562,-0.007628779911626691
7,0.64,-0.012324193146300892,-0.012675913239148311,-0.013522946586174348,-0.011112863421598163,-0.0116125983588116,-0.011586025064118587,0.25414920692760423,-0.013448099803356772,-0.011855058860677262,-0.01085454229642302,-0.012019942427043713,-0.011528499238184763,-0.007584081105623799
8,0.66,-0.012373462369760712,-0.012540113878328155,-0.013338053654653613,-0.011040101125524905,-0.011508698123400335,-0.011490526532963419,0.2541128664075843,-0.013349051634883473,-0.011783034613502694,-0.01063581314153848,-0.011927402250582909,-0.011436697262526625,-0.007545348575477228
9,0.6799999999999999,-0.012416288576176182,-0.012412098483119655,-0.013169241985050059,-0.010972552488065206,-0.011420292598269658,-0.011405134388475882,0.2541686501019379,-0.013254971217212384,-0.011718785565436814,-0.010437027741423742,-0.01184906327365058,-0.011356605283894438,-0.0075138982283298
