,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.001950595767198915,-0.001816361539946773,-0.002386759225230991,-0.0015060685675162885,-0.0015273947513668286,0.03759311610237704,-0.0017306374017187274,-0.0021602941296136585,-0.0017093925545790477,-0.0016141158829897665,-0.001437449784672293,0.009159581893440327,0.0014339308795914502
1,0.52,-0.0019237220603098785,-0.001805451387052693,-0.0023423344884867564,-0.001506259484704767,-0.0015074852843801928,0.03763206148903943,-0.0017151140759645177,-0.002145640311019423,-0.0016832040188260726,-0.0015975160598784182,-0.0014122952532241173,0.009196599677080928,0.0014365298787305297
2,0.54,-0.0018955960578874765,-0.0017938539522882216,-0.0022943751811310303,-0.0015033203647695024,-0.0014876472853739898,0.03763783260237357,-0.001697706972073655,-0.0021292728681481616,-0.0016563388061772572,-0.0015820201492541192,-0.001387995315990315,0.009223336113701908,0.0014391250624539052
3,0.56,-0.0018639267909595749,-0.0017781719143612395,-0.0022433980806047583,-0.001497734720065803,-0.0014699473276641745,0.037615927691167256,-0.0016788125325914675,-0.0021140145700422556,-0.0016299976702320502,-0.0015655432910720772,-0.0013638255049056775,0.009240232237522078,0.0014358805029581546
4,0.58,-0.0018299571148033356,-0.0017623412331207273,-0.0021880045343177974,-0.0014896820745955348,-0.0014514087826249331,0.037558848769832835,-0.001659495794519684,-0.002097943475334999,-0.0016015535156754584,-0.0015468137607255062,-0.001344017438956736,0.00925069300161502,0.0014327124913800305
5,0.6,-0.0017944882881403168,-0.0017426469874541007,-0.0021314436560858764,-0.0014783656270041367,-0.001434346020666397,0.037479324033902195,-0.0016370940791841106,-0.002079894050248091,-0.0015747731209718144,-0.0015258763691602874,-0.0013279649092490494,0.009250918507693977,0.0014265952816493713
6,0.62,-0.0017565520079626331,-0.001720894512318238,-0.0020712626150985233,-0.0014643663891465387,-0.0014171846005227333,0.03736550444208632,-0.0016148283632772473,-0.002059974845163413,-0.0015479367158991314,-0.001504321449095675,-0.001313338913357767,0.0092417250404825,0.0014213576120734005
7,0.64,-0.0017159757709753335,-0.001694947227124332,-0.002010535214087777,-0.001446186652174965,-0.001399093249613054,0.03722589354446732,-0.0015900397005534127,-0.0020371042793189366,-0.0015204075696624165,-0.0014830035317574808,-0.0013008589036345346,0.009222968065839368,0.001415368815212546
8,0.66,-0.001672494612518675,-0.0016675213621291088,-0.001946809279490323,-0.001425743423922205,-0.0013799929091702825,0.03705618295035587,-0.0015627586181859564,-0.002009028118424319,-0.0014926916729827895,-0.0014572581143086419,-0.001288519128631954,0.009195447078948942,0.001408374702866311
9,0.6799999999999999,-0.0016284049721165686,-0.0016354022855737782,-0.0018826569789808273,-0.0014013961746786243,-0.0013599340467600955,0.03685315077338306,-0.0015329812133542333,-0.0019784686602543114,-0.0014650891747616298,-0.0014297531798582372,-0.0012785579056305025,0.009160864879318768,0.0014013397495161348
10,0.7,-0.0015823991665793145,-0.0016004670780013453,-0.0018188711188429907,-0.0013747995622600878,-0.0013364881259655017,0.036621890566532235,-0.0015001252205124357,-0.0019423576291568482,-0.0014368672247523433,-0.0014028633283739683,-0.0012661177950754644,0.009117667235605578,0.0013947847763165747
11,0.72,-0.0015352800838280775,-0.0015628985391038673,-0.0017536931306563752,-0.00134596575533455,-0.0013116027455887472,0.03635689513768501,-0.0014658398578964035,-0.0019020078320562983,-0.001408237294697958,-0.0013719904277710335,-0.0012528926282998746,0.009065785518494424,0.001389952036353247
12,0.74,-0.0014874939116005235,-0.0015227880815768492,-0.0016898536020318975,-0.0013146477543304219,-0.0012850493091211576,0.03605782196017667,-0.0014298458824416656,-0.0018587604208245088,-0.0013771255418515427,-0.0013406418851052366,-0.001237798645688524,0.009007193642230293,0.0013856345525098575
13,0.76,-0.0014386267380486996,-0.0014805117806191532,-0.0016264816553571049,-0.0012819519920372377,-0.0012562624767938227,0.03572882648077488,-0.0013918742419298902,-0.0018109931778471173,-0.0013456159786199688,-0.001307425326738914,-0.0012203246022482424,0.008939041421358318,0.0013805607109558828
14,0.78,-0.0013892657192148966,-0.0014366852679954416,-0.0015643801969842037,-0.0012476349444649005,-0.0012252450155431705,0.03536566879863739,-0.0013512100620807523,-0.001760756144032921,-0.0013131171771394387,-0.0012727830314612399,-0.0012006362300511718,0.00886578201793744,0.0013769862798908858
15,0.8,-0.001341103861690523,-0.001392007824421959,-0.0015031774799690286,-0.0012118580857823312,-0.0011931137709849232,0.03497616523612895,-0.0013100127537962673,-0.001708727942415285,-0.0012793680941444053,-0.0012372192565728354,-0.0011773398688494103,0.008784516725369656,0.0013721927866463663
16,0.8200000000000001,-0.0012921127265555468,-0.0013467774219420164,-0.0014425362461222319,-0.0011756214055688113,-0.0011598808323150425,0.03455950421518713,-0.001267991038114017,-0.001654353550523586,-0.0012434579019313422,-0.0012007190029107247,-0.0011515744924821963,0.008696524159951374,0.0013683063921445568
17,0.8400000000000001,-0.0012434466206610569,-0.0013013670804767467,-0.0013845412376344427,-0.0011388542513700135,-0.0011246168855898844,0.03411666388536647,-0.001224463469248552,-0.0015989592275202139,-0.0012080279301849809,-0.0011644044161552686,-0.0011240343041512182,0.008601887610231299,0.0013646743018448024
18,0.86,-0.0011958620692121074,-0.0012555650311538238,-0.0013275829447147339,-0.0011024984345161192,-0.0010897279432105483,0.033655994482876504,-0.0011811825040672944,-0.0015438251680258053,-0.0011725997540876366,-0.0011268047760619885,-0.00109406149345975,0.008503054223798606,0.0013602282327918648
19,0.88,-0.0011497656090747074,-0.0012104233987949883,-0.0012727720490303496,-0.001065911586925932,-0.001053999274292381,0.03317959299391506,-0.0011384338861872225,-0.0014890227151362332,-0.0011358438604004502,-0.001089263486937573,-0.0010630971621102899,0.0083991999536109,0.0013561245638564732
20,0.9,-0.0011041304498443942,-0.0011668023258332816,-0.0012202422940599596,-0.0010300042703829447,-0.0010190809405764096,0.03268825137717544,-0.0010955445645449815,-0.0014345966312971365,-0.0010988939007142678,-0.0010520766764860632,-0.0010312502750406565,0.008291682738134055,0.0013517077048699228
21,0.9199999999999999,-0.00106053345746658,-0.001123251435476839,-0.0011700090451647433,-0.0009945129307721591,-0.0009837650198804098,0.03219089886314051,-0.001054044315341271,-0.0013814878837159746,-0.0010624615297673977,-0.001015045128182279,-0.0009984433845373535,0.008182106861056046,0.0013462276291845543
22,0.94,-0.0010186192684833377,-0.0010812283683431846,-0.0011214695688417397,-0.000959464651702244,-0.0009497834500492632,0.031687561015665534,-0.0010126261620363414,-0.0013294938726787987,-0.0010268888823273847,-0.0009782719057054119,-0.0009659036002573661,0.008069162904389093,0.0013408214146649168
23,0.96,-0.0009776175405834643,-0.0010404001479450355,-0.001074841546385033,-0.0009260607027468188,-0.0009161502154637045,0.031182259053179565,-0.0009726992194968192,-0.0012786856012097555,-0.0009917046836807738,-0.0009424678792869181,-0.0009335159174864179,0.007956233309969106,0.0013356055104394476
24,0.98,-0.0009385072133386821,-0.001000993038219194,-0.0010307042212670773,-0.0008935500409857693,-0.0008831904727189197,0.03067706556108096,-0.0009341972614736119,-0.0012301776645798445,-0.0009573753701074798,-0.0009079447803604943,-0.0009014926294314777,0.00784131453489105,0.0013293189322585647
25,1.0,-0.0009010883886077752,-0.0009629158760492652,-0.0009888396051364297,-0.000861876025119387,-0.0008515562639130245,0.030176352469176198,-0.0008975540491443516,-0.0011835726606894892,-0.0009242166870656311,-0.0008743386918021328,-0.0008700488430735909,0.007726805140617284,0.0013225850871265029
26,1.02,-0.0008656177733736396,-0.0009267397479365506,-0.0009486097804860066,-0.0008310696101777105,-0.0008208097658187393,0.02968079879662354,-0.0008614685610484586,-0.0011386979915233833,-0.0008922033587087612,-0.0008416906216352169,-0.0008391803167079531,0.007613320033166442,0.0013155983799739194
27,1.04,-0.0008318070572591857,-0.000891937640893939,-0.0009108598155316299,-0.0008023069014241985,-0.000791442247837416,0.02919188419735503,-0.0008275754333323754,-0.0010957381660627182,-0.0008611120266493324,-0.0008103231828286289,-0.0008095324177353269,0.007500029330171229,0.0013086412771600134
28,1.06,-0.0007993579521382328,-0.0008586333886273531,-0.0008746981992993426,-0.000773771993129356,-0.000762696113578441,0.02871289420839308,-0.000795448171921815,-0.0010545123481864472,-0.000830839520422116,-0.0007806851601868598,-0.0007812425060613365,0.007388295788199914,0.0013010746565570981
29,1.08,-0.0007688312454073239,-0.0008269488393254644,-0.000840436395307694,-0.0007472967638957024,-0.0007361126765997765,0.028243494783347416,-0.0007646606505557844,-0.0010159472629893533,-0.0008020510759486385,-0.0007521679424621514,-0.0007539378273048615,0.007279076440913269,0.0012928825322764137
