,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0412901996275193,-0.064098997342374,-0.0931862001886638,0.1602431551724855,-0.0422517813128134,-0.046080961922158,-0.0553126855535795,-0.0816645658406752,-0.044287288933907,-0.039736320381445,-0.0406560317760735,-0.0140100535224934,-0.0102999674208957
1,0.52,-0.0404296945506184,-0.0636297104622118,-0.0913523518215491,0.1629798980145831,-0.042239816899741,-0.0460027829889195,-0.0550829523531748,-0.0830500906671111,-0.0442269263915091,-0.0396520465336372,-0.0411756730072895,-0.0141498100318768,-0.0093149732630347
2,0.54,-0.0394616142989767,-0.0629569544802056,-0.0892674661871634,0.1654785767561791,-0.0422026772717883,-0.0458900828721017,-0.0548486405197174,-0.0843130562211932,-0.0441898172191755,-0.0395972895653452,-0.0416932302698408,-0.0143326711287551,-0.0082802120412111
3,0.56,-0.038390660334908,-0.0620824820980645,-0.0869472916661419,0.1676860886974309,-0.0421170656209135,-0.0457229966566636,-0.0545887592966242,-0.0853790632705052,-0.0441574052124442,-0.0395535656120151,-0.0421813069939027,-0.0145401799128108,-0.0072010842099998
4,0.58,-0.0391162501637035,-0.0587643693240944,-0.0842132351125521,0.1686119702090295,-0.041804724526429,-0.045310250993452,-0.054427896656097,-0.086023852282817,-0.0436756135685791,-0.0398321275972256,-0.0424842565633668,-0.0147250178591995,-0.0060935847420267
5,0.6,-0.0399481200749269,-0.0574478457534924,-0.0777358983318121,0.1694600438370508,-0.0413899699832628,-0.0448213975871585,-0.0539778825151894,-0.0861405197840463,-0.0433852377847275,-0.0398776885371149,-0.0426033495551567,-0.0148425567161219,-0.0051379427706074
6,0.62,-0.0388286834362759,-0.0562893851844874,-0.0752764288669387,0.1710851812399214,-0.0410782231294894,-0.0444570739717241,-0.0535262344745287,-0.0863067512526897,-0.043318882482921,-0.0397683461979345,-0.0428850210143803,-0.0149777982373838,-0.0039892926691657
7,0.64,-0.0375702697231558,-0.0549929862128379,-0.0726996278908461,0.1722979108642859,-0.0406634708067161,-0.0439806690802827,-0.0529464841177259,-0.0860754569794019,-0.0431737011968558,-0.0395755502251958,-0.0430381282047879,-0.0150591763654146,-0.0028160654320363
8,0.66,-0.0362579384680509,-0.0535762473144198,-0.0700348621066208,0.1731662902199304,-0.0401245280962232,-0.0433837305517263,-0.0522244061979765,-0.0854274225863436,-0.0429261839403029,-0.0392941540493551,-0.0430368751831933,-0.0150555413277303,-0.0016206374015131
9,0.6799999999999999,-0.0349065351098186,-0.0520613132974029,-0.067314502222084,0.1736977252248875,-0.0394641401647015,-0.0426673373755171,-0.051349824196479,-0.084368068489828,-0.0425639105921593,-0.0389161771538023,-0.0428684535878582,-0.0149542628267363,-0.0004120806669951
