,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.002897764305855,-0.0024743776889329,-0.0025418501240483,-0.0017879478412401,0.0801280335095489,-0.0016481156494824,-0.0021608921898873,-0.0027764857801792,-0.0019768420768423,-0.0015060553758591,-0.0019082749855401,-0.0002571346470885,0.0003218964381889
1,0.52,-0.0028515884747585,-0.0024593243771122,-0.0024938637618643,-0.0017812235850831,0.0803459334464605,-0.0016251315124586,-0.0021386689704501,-0.002755805732878,-0.001938627160343,-0.0014892486100904,-0.0018765309503471,-0.0002286983005407,0.0003433752581219
2,0.54,-0.0027998892424602,-0.0024408269165432,-0.0024429120677424,-0.0017721567906671,0.0805376175367715,-0.0016054479973902,-0.0021163986001121,-0.002734822782171,-0.0019012971198105,-0.0014745479015123,-0.0018474166527859,-0.0002029772000849,0.0003650015534849
3,0.56,-0.0027428746060715,-0.0024182058758771,-0.0023891920496862,-0.0017603349720152,0.0806991025185436,-0.0015892201973313,-0.0020939523002294,-0.0027129604618102,-0.0018655867109277,-0.0014619836725961,-0.0018213972168768,-0.0001803662590471,0.0003869899795719
4,0.58,-0.0026810866510478,-0.0023906592352437,-0.0023329315850843,-0.001745530698389,0.0808249494424903,-0.0015761419288307,-0.0020711175681903,-0.0026894494620621,-0.0018319714961518,-0.0014514306746172,-0.0017985624677755,-0.0001609730465156,0.0004095891015103
5,0.6,-0.0026142807855372,-0.0023586803860808,-0.0022745699560207,-0.0017270819417194,0.0809082793255485,-0.0015655518646909,-0.0020474990418449,-0.0026634975240739,-0.0018007998657213,-0.0014424237467956,-0.0017786497763442,-0.0001445818654083,0.0004330719292316
6,0.62,-0.0025434607858046,-0.0023214887637971,-0.0022142976382743,-0.0017053646514782,0.080938834209995,-0.0015563735262643,-0.0020226911615866,-0.0026341870527171,-0.0017717852428068,-0.0014346529925552,-0.0017609487837452,-0.0001307605765509,0.0004575262950944
7,0.64,-0.0024694493783001,-0.0022792249251599,-0.002152495699677,-0.0016802347827453,0.0809062005805502,-0.0015474012228505,-0.0019961730057304,-0.0026007459812807,-0.0017444472056219,-0.0014275843554702,-0.0017444595537843,-0.0001187929715047,0.0004830056444059
8,0.66,-0.0023928477521454,-0.0022322731923541,-0.0020895385032362,-0.0016519504857724,0.0808006287007662,-0.0015374512739153,-0.0019673853022782,-0.002562633921843,-0.0017181049445269,-0.0014205758158145,-0.0017280467009903,-0.0001078976427085,0.0005094557622767
9,0.6799999999999999,-0.0023143822936042,-0.0021811889801126,-0.0020258026368437,-0.0016207823373023,0.0806136858380052,-0.0015255039202348,-0.0019358180414441,-0.0025195847173894,-0.0016919827914803,-0.0014130009113179,-0.0017105766101543,-9.728550595098995e-05,0.0005367207410763
10,0.7,-0.0022347764865711,-0.0021266421599571,-0.0019616659939534,-0.0015870789151927,0.0803390232695651,-0.0015108010389477,-0.0019010731824951,-0.0024716313544788,-0.0016653396492241,-0.0014042848131198,-0.0016910687125025,-8.627401248953279e-05,0.0005645502415935
11,0.72,-0.0021547243021074,-0.0020693568283778,-0.0018974988926226,-0.001551237549687,0.0799728900363552,-0.0014928778692827,-0.0018629152319997,-0.0024190791797196,-0.0016375623130245,-0.0013939336606023,-0.0016687940624264,-7.434891700404208e-05,0.0005926261439497
12,0.74,-0.0020749387892283,-0.0020100541127621,-0.0018336752723979,-0.0015136122495261,0.0795146376302335,-0.0014715383444952,-0.0018212933217161,-0.0023624387814346,-0.0016082109625115,-0.0013815394403501,-0.0016433086282649,-6.116261734962259e-05,0.0006206067004761
13,0.76,-0.0019958460403352,-0.0019494437136986,-0.0017704628852564,-0.0014748678725514,0.078966051729701,-0.0014468470097405,-0.001776363866137,-0.0023023882966097,-0.0015770697822868,-0.001366814731444,-0.001614491905666,-4.662720139016226e-05,0.0006481009454297
14,0.78,-0.0019180318107465,-0.0018881663795415,-0.0017082089497377,-0.0014352255388228,0.0783313644723706,-0.0014190384443326,-0.0017284533905952,-0.0022396824156201,-0.0015440954540761,-0.0013495886535936,-0.0015824573062044,-3.074876537247813e-05,0.0006747941879927
15,0.8,-0.0018419226573007,-0.0018267970800633,-0.0016471803276151,-0.0013950604016156,0.0776170738287453,-0.0013884793449716,-0.0016780275683327,-0.0021750926562188,-0.0015094048939447,-0.0013297937984715,-0.0015475175620255,-1.3673477649226493e-05,0.0007003929961786
16,0.8200000000000001,-0.0017678500331723,-0.0017658386640896,-0.0015876096476328,-0.0013547345473841,0.0768313827077208,-0.0013556197859411,-0.0016256493201756,-0.0021093696563864,-0.0014732334393917,-0.0013074759927731,-0.001510120024165,4.369520595307805e-06,0.0007246572789588
17,0.8400000000000001,-0.0016961163428103,-0.0017057169344238,-0.0015296872716673,-0.0013145147905354,0.0759834741822148,-0.0013209462852084,-0.0015719254267381,-0.0020432032994135,-0.0014358869081819,-0.00128278876687,-0.0014707749678296,2.311856677949725e-05,0.0007474079724644
18,0.86,-0.0016268735598327,-0.0016467382028468,-0.0014735582187707,-0.0012750054960182,0.0750831041996148,-0.0012849471149291,-0.0015174625761422,-0.0019771884802125,-0.0013977015215125,-0.0012559672392841,-0.0014300150554755,4.22593734537952e-05,0.0007684605289119
19,0.88,-0.0015603253632062,-0.0015892271063101,-0.0014193487338685,-0.0012360700778372,0.0741404321186464,-0.001248100005724,-0.0014628462554527,-0.0019118792457659,-0.0013590368225673,-0.0012273315314532,-0.0013883610832907,6.156117074212137e-05,0.0007878197553894
20,0.9,-0.0014965834631506,-0.0015333937984279,-0.001367136100735,-0.0011978840838423,0.0731653498821655,-0.0012108341602074,-0.0014085950295837,-0.0018476720873655,-0.001320222352292,-0.0011972304549689,-0.0013462859605783,8.078823701304637e-05,0.0008054758248043
21,0.92,-0.0014356261903508,-0.0014794090963801,-0.0013169846149154,-0.0011605719110265,0.0721671178618841,-0.0011735443974344,-0.0013551731728004,-0.0017851068620914,-0.0012815747646571,-0.0011660435895539,-0.0013042244699826,9.972509600605818e-05,0.0008214562255056
22,0.94,-0.0013775081467931,-0.0014273722544482,-0.0012689086293589,-0.0011242759027576,0.0711540557295978,-0.0011365523826842,-0.001302945490589,-0.0017242992058752,-0.0012433492215746,-0.0011341341391441,-0.001262528113668,0.0001182006136702,0.0008357996367331
23,0.96,-0.0013222020743048,-0.0013773482878903,-0.0012229069282945,-0.0010890801814312,0.0701337625722827,-0.0011001297221027,-0.001252207154236,-0.0016654474537589,-0.0012057662724072,-0.0011018472542496,-0.0012214931070151,0.0001360803653224,0.0008485802491761
24,0.98,-0.0012696540566194,-0.001329366391878,-0.001178957928114,-0.0010550433295557,0.069112887413684,-0.0010644936361256,-0.0012031801159011,-0.0016086869067952,-0.001169003531914,-0.0010694945965708,-0.0011813553352294,0.0001532642153047,0.0008598871560901
25,1.0,-0.0012197892419001,-0.0012834263590285,-0.0011370232773844,-0.0010222019468126,0.0680971184662544,-0.0010298112463972,-0.0011560206297971,-0.0015540994888467,-0.0011331982412431,-0.0010373473640101,-0.0011422956326401,0.0001696825089952,0.0008698183428885
26,1.02,-0.0011726305425063,-0.001239486336976,-0.0010969893494407,-0.0009905601685363,0.0670898578680067,-0.0009961928367555,-0.0011108091923507,-0.0015016981988148,-0.001098434907713,-0.0010056256586869,-0.0011044311591253,0.0001852800998636,0.0008784232326563
27,1.04,-0.001127876552957,-0.0011975376200622,-0.001058904038942,-0.0009601477248245,0.0660964235443645,-0.0009637483024269,-0.0010676324969627,-0.0014515280921657,-0.001064814281949,-0.0009745341138707,-0.0010678828063313,0.0002000344525019,0.0008858605524533
28,1.06,-0.0010855028300951,-0.0011575078792986,-0.0010226497280289,-0.0009309402876082,0.0651199257867646,-0.0009325147668198,-0.0010264867546831,-0.0014035450196454,-0.0010323624483169,-0.0009442041486451,-0.0010326901836235,0.0002139558133796,0.0008922305992061
29,1.08,-0.001045394118432,-0.0011193307830611,-0.0009881514352176,-0.0009029177992018,0.0641627561606266,-0.0009025175904371,-0.0009873541554381,-0.0013577017026821,-0.0010010997496864,-0.0009147447148032,-0.0009988806452242,0.0002270530359185,0.0008976291582798
30,1.1,-0.001007433084041,-0.0010829329486491,-0.0009553307472624,-0.0008760522447624,0.0632266934427193,-0.0008737607180949,-0.0009501931290154,-0.0013139347879781,-0.0009710286117366,-0.0008862329185134,-0.0009664585441273,0.000239345367971,0.0009021466769779
31,1.12,-0.0009715023822573,-0.0010482365097987,-0.0009241074960703,-0.0008503095444923,0.0623129920680251,-0.0008462313695398,-0.0009149444168711,-0.0012721694686249,-0.0009421373854639,-0.0008587187272073,-0.0009354102342501,0.0002508596248806,0.0009058675696658
32,1.14,-0.0009374862722721,-0.0010151613046753,-0.0008944011254634,-0.0008256511983389,0.0614224651045482,-0.000819903993751,-0.0008815361586698,-0.0012323232104698,-0.0009144036519979,-0.0008322296254787,-0.0009057082717766,0.0002616279081408,0.0009088698894362
33,1.16,-0.0009052718815871,-0.0009836265045653,-0.0008661317991742,-0.0008020356495949,0.0605555600125492,-0.0007947436551808,-0.0008498880581206,-0.0011943088191131,-0.0008877970040191,-0.0008067747878371,-0.0008773150090445,0.0002716857147083,0.0009112252916133
