origin_code,destination_code,sector,trade
1.0,1.0,0,15819646.265126666
1.0,1.0,1,7203871.975876334
1.0,2.0,0,154803.660567
1.0,2.0,1,231223.31143033333
1.0,3.0,0,47055.736021
1.0,3.0,1,58561.154027666664
1.0,4.0,0,23710.88205866667
1.0,4.0,1,39364.331566
1.0,5.0,0,10539.256822333335
1.0,5.0,1,15195.907437666669
1.0,6.0,0,7975.458012666667
1.0,6.0,1,11051.122287666667
1.0,7.0,0,213430.65541933334
1.0,7.0,1,405132.35268466664
2.0,1.0,0,177215.88928300003
2.0,1.0,1,357824.8227913333
2.0,2.0,0,19115987.86169
2.0,2.0,1,10379411.844071334
2.0,3.0,0,40164.750041
2.0,3.0,1,71333.23518366666
2.0,4.0,0,30094.14301433334
2.0,4.0,1,79400.321427
2.0,5.0,0,14123.489383333334
2.0,5.0,1,26059.763352333335
2.0,6.0,0,21012.549679666667
2.0,6.0,1,35813.17640466667
2.0,7.0,0,252477.4291856667
2.0,7.0,1,436696.5683
3.0,1.0,0,31497.508507000002
3.0,1.0,1,119811.05360900001
3.0,2.0,0,35812.18800166667
3.0,2.0,1,82734.92326299999
3.0,3.0,0,4604901.798348
3.0,3.0,1,2963201.701380333
3.0,4.0,0,24649.350523999998
3.0,4.0,1,79256.78935366667
3.0,5.0,0,1066.6613989999998
3.0,5.0,1,3320.2544653333334
3.0,6.0,0,2637.5978976666665
3.0,6.0,1,8790.949457666668
3.0,7.0,0,57953.07059266666
3.0,7.0,1,170465.55626333333
4.0,1.0,0,25654.803270666667
4.0,1.0,1,212919.58229866668
4.0,2.0,0,28810.600507666666
4.0,2.0,1,159240.09782133333
4.0,3.0,0,16249.972927666668
4.0,3.0,1,80305.947272
4.0,4.0,0,3264371.9657033333
4.0,4.0,1,3599172.479763333
4.0,5.0,0,1156.0056956666667
4.0,5.0,1,7273.185135333333
4.0,6.0,0,2969.6895163333334
4.0,6.0,1,17268.501081
4.0,7.0,0,53100.886544
4.0,7.0,1,200534.463798
5.0,1.0,0,9665.844435666666
5.0,1.0,1,24565.882104
5.0,2.0,0,16293.831385333333
5.0,2.0,1,22909.508633
5.0,3.0,0,2257.4705163333333
5.0,3.0,1,3496.497780666667
5.0,4.0,0,7704.070511666668
5.0,4.0,1,2191.594635
5.0,5.0,0,1085528.7695033334
5.0,5.0,1,795008.9048293332
5.0,6.0,0,537.9899989999999
5.0,6.0,1,1000.7739526666668
5.0,7.0,0,12329.536073333335
5.0,7.0,1,35165.73969233333
6.0,1.0,0,8173.427597000001
6.0,1.0,1,35803.993116
6.0,2.0,0,12958.477561333333
6.0,2.0,1,37634.794445
6.0,3.0,0,1114.8554586666667
6.0,3.0,1,4294.802253666668
6.0,4.0,0,4261.109386
6.0,4.0,1,5952.505831666666
6.0,5.0,0,529.3283563333333
6.0,5.0,1,2387.9847203333334
6.0,6.0,0,1068779.0974393333
6.0,6.0,1,618194.665726
6.0,7.0,0,11172.789178333333
6.0,7.0,1,34302.115786999995
7.0,1.0,0,327388.49778133334
7.0,1.0,1,547792.2087243333
7.0,2.0,0,407734.15911099996
7.0,2.0,1,353804.44261900004
7.0,3.0,0,127236.32704466667
7.0,3.0,1,107469.94509066666
7.0,4.0,0,108359.44447033333
7.0,4.0,1,154231.64498800001
7.0,5.0,0,14880.559067333334
7.0,5.0,1,21446.602273666664
7.0,6.0,0,46043.225382
7.0,6.0,1,34407.61860833334
7.0,7.0,0,9310669.3251
7.0,7.0,1,4684757.2291089995
