target,moment
0.1200626194103338,0.23262976716994785
0.1211887588058545,0.09449164666708271
0.0035804162844133,0.0024964864546411906
0.0004965786572176,0.00043127074516093516
0.002462693476303,0.001503762731556648
0.0600304680464258,0.03570953495007546
0.1343304183885601,0.1300247003723983
0.0637303998720678,0.050469226372583005
0.0018651157701598,0.0024964864546411906
0.0004460791327548,0.00043127074516093516
0.0016008349254711,0.001503762731556648
0.0392297139201939,0.03570953495007546
0.0400814725661333,0.01925849190843261
0.0389368166783096,0.031057341162578984
0.0006682770403912,0.0013689840834219078
9.931573144352892e-05,0.00013720047884453336
0.0002592308922424,0.0003540659191626862
0.0194675666804137,0.01571700084335804
0.0304225968538796,0.011791647557158063
0.03434640990464,0.03721404242415179
0.0521424423253347,0.04083580240800381
0.0001026823664077,0.00014189661960235027
0.0003332968614545,0.0004333562780734882
0.01717320495232,0.02030429454999687
0.0103574524673225,0.008658475029508136
0.0083223216314713,0.012078829174870243
0.0012540715241598,0.001590712008546182
0.0003282469090082,0.0002047470923669698
0.0001245654936749,0.00015374723622142594
0.0041611608157356,0.003492012682673783
0.0135473390958901,0.009835736053198329
0.0109735466657688,0.016995939644827852
0.0026175586846557,0.003610401350267641
0.0003770631159889,0.0003031853397843992
9.258246151515408e-05,7.206098152365189e-05
0.0054859316741434,0.00589795371794086
0.0671694174879853,0.08148010487462018
0.0583101175797261,0.050545717808653155
0.0318651999360339,0.036893596058002597
0.0009325578850799,0.0009213158690525296
0.0002238812251184,0.0001739690866560035
0.0007995758039945,0.0005799214136206858
