,Change,KM_target,JUPCOST_target,SINNOVPATUS_target,TO_target,GROWTH_target,SRDUS_target,kappa,gamma,rho,zeta
0,-50,-0.005529544467131053,-0.013098655609067311,-0.013037991592290687,0.0043293797250099075,-0.02589684018098337,-0.08477465664407102,-0.03457165858989919,0.005834150590722231,-0.023832391790168383,
1,-40,-0.007288501790425617,-0.010159743386495279,-0.012532455170854995,0.001445515381170992,-0.019860470161303656,-0.02835092053680155,-0.030192906138892806,0.003094771400302676,-0.02017763700380426,
2,-30,-0.008749561439669318,-0.012864670189949301,-0.012921883587713179,-0.0025647238525938754,-0.0161734072719244,-0.032119366581306874,-0.024433334735018963,-0.0003425822729608008,-0.01715339842589536,
3,-20,-0.010564304981897088,-0.012640227647242597,-0.012289694822165131,-0.0036612587154483123,-0.014923875340888682,-0.019729010022240256,-0.02011089132603061,-0.0034954579992141355,-0.015090061811895428,
4,-10,-0.010228185598493145,-0.012108096633944854,-0.011821089887109615,-0.007518725691801897,-0.013930077388479845,-0.013810153483839738,-0.015458200838835978,-0.007099895242923537,-0.013109854866766302,
5,0,-0.011409161784858846,-0.011409161784858846,-0.011409161784858846,-0.011144754978675842,-0.011409161784858846,-0.011646781359742064,-0.011409161784858846,-0.011409161784858846,-0.011107578560021203,
6,10,-0.013712709642688115,-0.011255259587183986,-0.012992740045292273,-0.015219856134418563,-0.00957392034177662,-0.009060250465808828,-0.007386223958305571,-0.014987390325327254,-0.008884203201942054,
7,20,-0.016806196522012318,-0.011932483450127762,-0.011922944563502735,-0.017419430756671073,-0.008261271956833127,-0.007375009496601859,-0.004290181722887976,-0.019058748498013145,-0.00814841848225667,
8,30,-0.018269467481701884,-0.012055060923510386,-0.012024160303802933,-0.023636887640843263,-0.0066509912566847795,-0.006046769040635169,0.00026405253295003206,-0.02294668423328261,-0.006964331428349624,
9,40,-0.01977429947980225,-0.011752025836231361,-0.01220257978467032,-0.028597918697759184,-0.005691032069976565,-0.005008211502033344,0.0035854468307006115,-0.026871222511815063,-0.005585173281108524,
10,50,-0.021241759339840627,-0.012241804347334906,-0.012486571366854271,-0.03757600112656023,-0.00461892384322482,-0.004695026243672906,0.002967798923481091,-0.03082223916904825,-0.00481298417749354,
11,-100,,,,,,,,,,0.003913384010889587
12,-85,,,,,,,,,,0.0014142069759692788
13,-70,,,,,,,,,,-0.0009681491984880886
14,-54,,,,,,,,,,-0.0025621529784136676
15,-39,,,,,,,,,,-0.0038856519479768536
16,-24,,,,,,,,,,-0.005778625992958197
17,-9,,,,,,,,,,-0.009126453579688665
18,6,,,,,,,,,,-0.01303638709773125
19,21,,,,,,,,,,-0.017425751721711347
20,37,,,,,,,,,,-0.020927925934788316
21,52,,,,,,,,,,-0.025995782157528513
22,67,,,,,,,,,,-0.03090874903662888
23,82,,,,,,,,,,-0.03546560388736353
24,97,,,,,,,,,,-0.03839305288051431
25,112,,,,,,,,,,-0.039646366847312375
26,128,,,,,,,,,,-0.04675332324587389
27,143,,,,,,,,,,-0.04832792496709537
28,158,,,,,,,,,,-0.04775240271823744
29,173,,,,,,,,,,-0.04771662616578354
30,188,,,,,,,,,,-0.06032841991610027
31,203,,,,,,,,,,-0.0632147690824647
