origin_code,destination_code,patent flows
1.0,1.0,227092.80757369203
1.0,2.0,16999.16312209216
1.0,3.0,16902.78168174474
1.0,4.0,28431.353696549097
1.0,5.0,6882.145785842535
1.0,6.0,9366.14178680895
1.0,7.0,3784.094423474755
2.0,1.0,49288.60586531194
2.0,2.0,38255.274705597534
2.0,3.0,16640.27685617582
2.0,4.0,31317.56345341372
2.0,5.0,8051.813512351158
2.0,6.0,12079.782035880135
2.0,7.0,3214.3295292228368
3.0,1.0,50408.82627270922
3.0,2.0,9316.166146669944
3.0,3.0,261119.3030122003
3.0,4.0,33821.17774585312
3.0,5.0,1710.5575081304567
3.0,6.0,5079.234280535885
3.0,7.0,1654.4118230104214
4.0,1.0,13156.796760499597
4.0,2.0,2782.982221917847
4.0,3.0,2832.9862867879137
4.0,4.0,580210.0740416991
4.0,5.0,563.6600261129488
4.0,6.0,1151.3085866372437
4.0,7.0,411.227142225673
5.0,1.0,325.22264930687476
5.0,2.0,88.90294973224472
5.0,3.0,61.381601648892605
5.0,4.0,116.98199118377113
5.0,5.0,3799.175506790415
5.0,6.0,62.86760026270916
5.0,7.0,20.79508705716101
6.0,1.0,1661.8432146630662
6.0,2.0,316.9153678893096
6.0,3.0,229.5136543234766
6.0,4.0,325.5893643778697
6.0,5.0,120.18401799009197
6.0,6.0,11165.670198050944
6.0,7.0,56.48999631054808
7.0,1.0,45568.697663818006
7.0,2.0,6168.200294162428
7.0,3.0,7491.556907118915
7.0,4.0,20287.459706922593
7.0,5.0,1209.6636427824
7.0,6.0,2367.097617262542
7.0,7.0,12894.012006916886
