country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,13385213.109266,13477304.45861,-92091.34934400022,6213866666666.667,166967603.66666666,0.0245001006126403,1.0
2.0,18120154.403669,18009310.05848,110844.3451890014,8511587085430.098,360934351.3333333,0.0166657166165074,1.1408024232485316
3.0,9520143.136907,9488674.355957,31468.78095000051,3542015731137.58,86494142.66666667,0.026430299282074004,1.3826285674980998
4.0,1837753.075379,1822629.970249,15123.10513000004,390382314453.5787,757794394.3333334,0.005632399916648799,0.3063054571943543
5.0,1258340.381755,1271461.454313,-13121.072557999983,353840939405.8667,93003427.0,0.0104751002788543,0.34344788367370266
6.0,622248.49531,627372.526375,-5124.031064999988,293097599561.075,516990327.0,0.006390500068664501,0.265594582981267
7.0,1035402.903975,1016149.8751850001,19253.02878999989,598881807934.8573,19038199.666666668,0.0161208999156951,1.05332929836061
8.0,1119645.682865,1132999.836803,-13354.153937999858,323180441278.50336,30147494.333333332,0.0221616005897522,0.7983591196743517
9.0,623966.2609079999,615633.0591829999,8333.20172500005,498355931295.215,99201754.66666667,0.0096591997146606,0.44361479236160833
10.0,605743.9462300001,597922.7290040001,7821.217226000037,312517983167.23334,47843606.666666664,0.0025066998600959,0.5302543814687506
11.0,290628.023437,289644.21250100003,983.8109359999652,136069817776.03633,23424058.0,0.0052693998813629,0.5166737139526097
12.0,6168069.535352,6238206.418393,-70136.883041,2812047713667.2554,1084762263.0,0.018688632631604366,0.5050449361464034
