country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,35665896.874165006,36340347.51775,-674450.6435849965,20533057312000.0,214704199.0,0.030008199214935298,1.0
2.0,37545018.942841,37239515.792993,305503.1498479992,20826291237567.715,397569174.0,0.02068144670623201,0.8447215474686148
3.0,8821620.196866,8866915.433067,-45295.23620099947,5037835383110.97,74638081.0,0.032217500209808396,0.943267859353054
4.0,34743886.767742,34505055.985756,238830.78198599815,13894817549374.2,983747117.0,0.021405799388885496,0.639237911047753
5.0,3077905.739423,3081967.455856,-4061.716433000285,1916947014067.55,146810991.0,0.011676900386810301,0.609337424421194
6.0,5019116.79981,5107684.049124001,-88567.24931400083,2702929718960.46,912553718.0,0.006557300090789791,0.29960601084973
7.0,2984070.28674,3021857.4700970002,-37787.18335700035,1725329192783.02,24742773.0,0.0167917001247406,0.931107550210113
8.0,3755621.384251,3657219.4635610003,98401.92068999959,1724845615629.26,37547256.0,0.045163297653198195,0.776802723307587
9.0,2896412.8821050003,2763176.56452,133236.3175850003,1657329646183.62,98032627.0,0.00990019977092743,0.391633127540168
10.0,2049060.789258,2069530.859565,-20470.070307000075,1222408203104.3,82019095.0,0.00307110011577606,0.482031718482875
11.0,15351732.233769,15257072.304681,94659.92908800021,15225167905170.61,2005288537.0,0.014797227316537737,0.5494235824711939
