country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,20243242.0612544,20758800.3799756,-515558.31872119906,11644775432200.0,193649288.4,0.0255830192565918,1.0
2.0,23152660.351790197,23015391.1027092,137269.24908099993,12776452659074.848,382245965.6,0.01731069541166114,0.9700310582378743
3.0,7756185.1645352,7721663.529126801,34521.6354084,4560340485252.874,84907499.6,0.02998798036575314,1.199914105426114
4.0,4312984.410963001,4227522.1596056,85462.25135740014,1742309319386.6682,908234419.2,0.011282920122146598,0.33362770967993766
5.0,1156053.5598506,1144890.3397104,11163.220140199968,637786647320.9473,120413284.4,0.010073880076408361,0.347522708744631
6.0,1147740.1731288,1161104.2250968001,-13364.051968000038,627521671832.0302,686249020.2,0.0075237599611282,0.22132967550135318
7.0,1636589.4075999998,1592803.1284844,43786.279115600046,918994122029.0188,21812130.8,0.01985859966278074,0.8790374348939862
8.0,1477153.0021485998,1466802.5512394002,10350.450909199984,721139544780.1829,34278614.8,0.02345730066299436,0.665938631998498
9.0,922438.5367977999,864087.0853909999,58351.451406799955,487490826901.06775,102258097.2,0.0118575801849365,0.35080646399768256
10.0,1313198.8539996,1319585.2772966,-6386.423296999885,783573164513.8956,63154916.0,0.00371643996238704,0.649013243770707
11.0,380783.83713379997,378450.11002639995,2333.7271074000105,201242620239.82422,30469710.6,0.006916059970855639,0.43697451985779123
12.0,8152636.812974,8000566.283513799,152070.5294602005,4818804865980.186,1448997772.8,0.014663761161982421,0.4291551659874625
