origin_code,destination_code,patent flows
1.0,1.0,181324.2809858524
1.0,2.0,17092.2487810941
1.0,3.0,21365.565801319335
1.0,4.0,15911.495462996847
1.0,5.0,5821.639127273755
1.0,6.0,4172.935202929518
1.0,7.0,17393.92940124251
1.0,8.0,9163.853792062944
1.0,9.0,2456.1765585071016
1.0,10.0,5919.4176772178635
1.0,11.0,1692.3948180398584
1.0,12.0,2399.399110339952
2.0,1.0,41709.070570561904
2.0,2.0,39180.05679797552
2.0,3.0,21571.973658955983
2.0,4.0,18610.351545779726
2.0,5.0,6591.957311179586
2.0,6.0,4422.0363545034725
2.0,7.0,10498.653697449674
2.0,8.0,9139.377273262277
2.0,9.0,4795.969924906667
2.0,10.0,3892.294210413457
2.0,11.0,2627.4378032486857
2.0,12.0,1939.9153877373542
3.0,1.0,44177.84538619158
3.0,2.0,10220.480690393575
3.0,3.0,362066.8209623157
3.0,4.0,24270.802020582058
3.0,5.0,853.4183640740245
3.0,6.0,863.9013307259611
3.0,7.0,2634.565726484014
3.0,8.0,13961.000390101754
3.0,9.0,617.3411312853589
3.0,10.0,427.0089112461818
3.0,11.0,222.32393980197284
3.0,12.0,1070.4611996561648
4.0,1.0,1742.6135201254995
4.0,2.0,371.9637074678209
4.0,3.0,416.3741811057679
4.0,4.0,53992.10386364038
4.0,5.0,74.55135366394943
4.0,6.0,97.77617343996943
4.0,7.0,166.88563961289077
4.0,8.0,407.92656667344636
4.0,9.0,102.57221712851029
4.0,10.0,25.577224917050806
4.0,11.0,23.217325591057005
4.0,12.0,66.8063637254244
5.0,1.0,179.01349984810514
5.0,2.0,69.73775730954056
5.0,3.0,52.659134768740046
5.0,4.0,61.62632407066617
5.0,5.0,3658.6849600545656
5.0,6.0,23.23533038478464
5.0,7.0,42.74691976152502
5.0,8.0,23.94680931641458
5.0,9.0,14.728250097855362
5.0,10.0,46.95571307347623
5.0,11.0,12.095898385240492
5.0,12.0,10.562506054331994
6.0,1.0,674.541996444067
6.0,2.0,198.24235836588068
6.0,3.0,156.029292666363
6.0,4.0,157.52696649580156
6.0,5.0,89.09131768906506
6.0,6.0,3776.946027571869
6.0,7.0,129.64089754296788
6.0,8.0,73.040989909002
6.0,9.0,49.8556703804664
6.0,10.0,43.33384853659591
6.0,11.0,59.51562477560744
6.0,12.0,33.34095332308131
7.0,1.0,4264.326764635635
7.0,2.0,854.2419994916854
7.0,3.0,633.6493080219637
7.0,4.0,612.7599446306369
7.0,5.0,201.60812344295832
7.0,6.0,222.06117293585038
7.0,7.0,4348.714359656844
7.0,8.0,261.7330101851236
7.0,9.0,125.70438582488016
7.0,10.0,188.5895549898924
7.0,11.0,68.40975679136594
7.0,12.0,110.17449591204709
8.0,1.0,10252.303333558939
8.0,2.0,1736.0035039669594
8.0,3.0,5154.096984618029
8.0,4.0,6136.9411380940655
8.0,5.0,304.6460365281051
8.0,6.0,284.57096930590296
8.0,7.0,401.4488414002845
8.0,8.0,79310.94534799151
8.0,9.0,407.1269315484513
8.0,10.0,184.57242640032888
8.0,11.0,43.64903878579226
8.0,12.0,198.25426023443748
9.0,1.0,149.34490775029568
9.0,2.0,69.5425960145614
9.0,3.0,37.223085581236674
9.0,4.0,62.80574078699078
9.0,5.0,10.554956765607853
9.0,6.0,26.11508663242566
9.0,7.0,36.96589693654803
9.0,8.0,25.298823454474547
9.0,9.0,21980.797535695303
9.0,10.0,5.336210752848683
9.0,11.0,5.490452464202464
9.0,12.0,15.005155492533271
10.0,1.0,83.65193885560114
10.0,2.0,23.79116808290727
10.0,3.0,16.96783379399607
10.0,4.0,22.27036678967423
10.0,5.0,30.04398594829339
10.0,6.0,3.1175386086748866
10.0,7.0,30.268396345479676
10.0,8.0,11.248177370905864
10.0,9.0,9.30790147720892
10.0,10.0,454.2107823974582
10.0,11.0,4.0149241221454846
10.0,12.0,5.041831935021529
11.0,1.0,153.49618874020786
11.0,2.0,64.92848206138163
11.0,3.0,44.269301656703156
11.0,4.0,64.34011554375938
11.0,5.0,39.85505794648657
11.0,6.0,39.1578565346986
11.0,7.0,58.055301118347394
11.0,8.0,17.183704626603834
11.0,9.0,22.708801934467395
11.0,10.0,14.582590414019032
11.0,11.0,2158.9321133711323
11.0,12.0,18.146827283106038
12.0,1.0,12744.765594971392
12.0,2.0,2019.7982859557865
12.0,3.0,2430.8508570165723
12.0,4.0,2082.4469124097977
12.0,5.0,492.1987632979629
12.0,6.0,480.2579480161991
12.0,7.0,1557.4084195074588
12.0,8.0,858.1790882945152
12.0,9.0,588.4218023248467
12.0,10.0,322.8221122670959
12.0,11.0,363.6779005825344
12.0,12.0,2029.2678428501852
