country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,21217704.870629,21835550.742965,-617845.8723360002,12217193198000.0,195827384.0,0.025024299621582,1.0
2.0,27045285.026497,26888862.484481,156422.54201599956,14933163626886.098,384479526.0,0.01732733222113942,1.0926812849990042
3.0,8324684.836636,8272056.853429,52627.98320700042,4893116005656.56,84562217.0,0.029812500476837197,1.24223685451
4.0,4902156.179173,4807443.802822,94712.37635099981,1955347004963.27,922710365.0,0.0121498000621796,0.340777830339792
5.0,1229440.963439,1207715.2135710001,21725.749867999926,669293772178.729,122599349.0,0.00963429987430573,0.348126818034471
6.0,1329399.1859620002,1346625.921153,-17226.735190999927,709148514804.659,701561063.0,0.00756900012493134,0.232797023831249
7.0,1825855.9170400002,1776714.52276,49141.394280000124,1026690238278.25,22077714.0,0.0199733996391296,0.947472713297464
8.0,1643545.616552,1622642.152275,20903.464276999934,793175007858.066,34429975.0,0.0244214010238647,0.693877302413299
9.0,1120562.740781,1051021.468284,69541.27249699994,591016690742.798,102187213.0,0.0115132999420166,0.401139986115932
10.0,1316657.814792,1324741.4127429998,-8083.597950999858,782240601984.76,64385651.0,0.00388159990310669,0.619013468013468
11.0,480711.63058800006,480871.38169400004,-159.75110599998152,255806631391.551,31175478.0,0.00726809978485107,0.537601863422901
12.0,9011536.858587,8833295.684499001,178241.1740879994,5297680338929.758,1481506163.0,0.014123895540823463,0.4496141132415585
