delt_dom,delt_int,growth,World Equal,World Negishi,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999906,1.0,,,,0.9145642772359903,0.988415750033409,0.946235174627696,1.0930851192074287,0.7838655248748987,0.7827409997548345,0.863880319316711,0.9521660758466113,1.6125838039484004,0.8439694782290121,0.8231074360004974,0.7769635750023194
0.15848931924611132,1.0,,,,0.9145503224439179,0.9884031450620258,0.9462236268690928,1.093070776304814,0.7838548625740289,0.7827308131233417,0.8638042178098579,0.9521545359855721,1.612564650708385,0.8439561455237622,0.8230968645873665,0.7769532632028431
0.25118864315095796,1.0,,,,0.9145337931748186,0.9883882478116537,0.9462100478190999,1.0930540246586993,0.783842280386282,0.7827188445278707,0.8637409783472356,0.95214093307857,1.612541948403562,0.8439404001484718,0.8230843971814638,0.7769410882291662
0.3981071705534966,1.0,,,,0.9145167416075161,0.9883725549441889,0.9461956224794186,1.0930360532386314,0.7838290605231316,0.7827061265825465,0.8636716090750403,0.952126508907885,1.612518139010021,0.8439236149753906,0.8230711836019562,0.7769282563711688
0.6309573444801926,1.0,,,,0.9145004161488849,0.9883573458892979,0.9461816819174125,1.0930188661691043,0.7838162724652941,0.782693912279315,0.8636017440692852,0.9521125485388646,1.6124950587153837,0.8439074865968316,0.8230584643201317,0.7769158283235231
1.0,1.0,,,,0.9144867262210932,0.9883444404912994,0.9461699230956022,1.093004395313571,0.783805404457179,0.7826835379756587,0.8635406395984438,0.9521007864924476,1.6124756632809065,0.8438938232140071,0.8230476514301142,0.7769053163735115
1.5848931924611132,1.0,,,,0.9144772509675839,0.9883360340495896,0.9461621497912939,1.092994748257529,0.7837982432134859,0.7826766791146749,0.8635045251849148,0.9520930091938249,1.612462719382233,0.8438847505080707,0.8230404720197149,0.7768984136906996
2.51188643150958,1.0,,,,0.9144725118172393,0.9883317859614016,0.9461582659939826,1.0929899218039076,0.7837946507203171,0.7826732299369575,0.8634855368615837,0.9520891106974466,1.6124564359663374,0.8438802027031927,0.8230369755174726,0.7768949008420563
3.9810717055349722,1.0,,,,0.9144705299296998,0.9883300168493455,0.9461566427408544,1.0929879764334138,0.7837931477224432,0.782671780181275,0.8634767126057834,0.9520874787510727,1.612453670894196,0.8438783424710433,0.8230354806990583,0.776893433810316
6.309573444801933,1.0,,,,0.9144698262429768,0.9883294044184617,0.9461560682661875,1.0929872113016361,0.7837926352532726,0.7826713225344902,0.8634725806849425,0.9520869028151786,1.6124525851526217,0.8438776042021623,0.8230349223852671,0.7768929898989178
10.0,1.0,,,,0.9144696059244345,0.9883292351322237,0.9461558885304998,1.0929870342222208,0.7837925237811919,0.7826711113844113,0.863470523224895,0.9520867249874668,1.6124522686914582,0.8438774018211492,0.8230347764424834,0.7768927954440338
