origin_code,destination_code,sector,tariff
1,1,0,0.0
1,1,1,0.0
1,1,2,0.0
1,2,0,0.001758217
1,2,1,0.03206708
1,2,2,0.07160535971283974
1,3,0,0.009441572
1,3,1,0.01858378
1,3,2,0.03602907663557539
1,4,0,0.02235584
1,4,1,0.2776739
1,4,2,0.30697476894171294
1,5,0,0.00415342
1,5,1,0.18982279999999999
1,5,2,0.16292882290744068
1,6,0,0.0036089959999999997
1,6,1,0.4165742
1,6,2,0.5376447716305193
1,7,0,0.0015587090000000001
1,7,1,0.0323907
1,7,2,0.03026692912203688
1,8,0,0.01130794
1,8,1,0.06985438000000001
1,8,2,0.10364094955896001
1,9,0,0.0025931870000000003
1,9,1,0.044311619999999996
1,9,2,0.06438492949478815
1,10,0,0.01225833
1,10,1,0.1282399
1,10,2,0.11357152833013995
1,11,0,0.005498617999999999
1,11,1,0.08668613
1,11,2,0.09716010552613491
1,12,0,0.006980045000000001
1,12,1,0.08444497999999999
1,12,2,0.0976710315984355
2,1,0,0.000832065
2,1,1,0.03283991
2,1,2,0.05334959248006209
2,2,0,0.0
2,2,1,0.0
2,2,2,0.0
2,3,0,0.0006585679999999999
2,3,1,0.029310489999999998
2,3,2,0.03900280978505122
2,4,0,0.015096970000000001
2,4,1,0.4398665
2,4,2,0.3233275220750519
2,5,0,0.001572399
2,5,1,0.18719999999999998
2,5,2,0.16193892484971012
2,6,0,0.005510414
2,6,1,0.5016336
2,6,2,0.6116031056888217
2,7,0,0.00032335299999999997
2,7,1,0.07385968
2,7,2,0.07975580164622449
2,8,0,0.002516354
2,8,1,0.09362345
2,8,2,0.10149472022385725
2,9,0,0.000627083
2,9,1,0.07369627000000001
2,9,2,0.05839044457317267
2,10,0,0.0017748929999999998
2,10,1,0.1316099
2,10,2,0.1269177201536627
2,11,0,0.004942655000000001
2,11,1,0.1328464
2,11,2,0.09951519549946632
2,12,0,0.003776214
2,12,1,0.11850870000000001
2,12,2,0.11611268236841014
3,1,0,0.000242107
3,1,1,0.032555350000000004
3,1,2,0.05265359146400431
3,2,0,8.420300000000001e-05
3,2,1,0.06736332
3,2,2,0.07188949165575215
3,3,0,0.0
3,3,1,0.0
3,3,2,0.0
3,4,0,0.001113653
3,4,1,0.3659451
3,4,2,0.3101951953585366
3,5,0,0.000294914
3,5,1,0.2537386
3,5,2,0.17322622155956766
3,6,0,0.000493917
3,6,1,0.5350567
3,6,2,0.6455230494813837
3,7,0,6.6661e-05
3,7,1,0.07300748
3,7,2,0.08366720104451683
3,8,0,0.000563584
3,8,1,0.10165969999999999
3,8,2,0.1001811649102987
3,9,0,3.1782e-05
3,9,1,0.1490465
3,9,2,0.061037323241498534
3,10,0,7.7575e-05
3,10,1,0.1316505
3,10,2,0.12107368891075489
3,11,0,0.000544961
3,11,1,0.29598189999999996
3,11,2,0.0946199781350623
3,12,0,0.000407062
3,12,1,0.1411768
3,12,2,0.11265315910363598
4,1,0,0.001709649
4,1,1,0.06226312
4,1,2,0.05243405651272363
4,2,0,0.002637394
4,2,1,0.034235470000000004
4,2,2,0.016690662371527543
4,3,0,0.0038422440000000003
4,3,1,0.02096585
4,3,2,0.0008666839267166996
4,4,0,0.0
4,4,1,0.0
4,4,2,0.0
4,5,0,0.007018531999999999
4,5,1,0.2961444
4,5,2,0.1543372964581948
4,6,0,0.024684249999999998
4,6,1,0.5395964
4,6,2,0.6434754901391969
4,7,0,0.001707994
4,7,1,0.06886347
4,7,2,0.056239285340416556
4,8,0,0.012506219999999998
4,8,1,0.07042606
4,8,2,0.09950290459475447
4,9,0,0.000753214
4,9,1,0.1099641
4,9,2,0.0505514845459515
4,10,0,0.008503824
4,10,1,0.1359349
4,10,2,0.1110057049755621
4,11,0,0.005337406
4,11,1,0.1501077
4,11,2,0.08507661639771115
4,12,0,0.01155246
4,12,1,0.1054135
4,12,2,0.10594844896746111
5,1,0,0.000132527
5,1,1,0.01006768
5,1,2,0.01333004542599647
5,2,0,0.01035828
5,2,1,0.04329123
5,2,2,0.019041168027409405
5,3,0,0.0006969340000000001
5,3,1,0.055353469999999995
5,3,2,0.015125203169683788
5,4,0,0.01064012
5,4,1,0.1836015
5,4,2,0.32153918596979586
5,5,0,0.0
5,5,1,0.0
5,5,2,0.0
5,6,0,0.1986493
5,6,1,0.6012474999999999
5,6,2,0.6642149858035513
5,7,0,0.0011121730000000002
5,7,1,0.02939524
5,7,2,0.05333217615061052
5,8,0,0.00330984
5,8,1,0.03070109
5,8,2,0.11288867734620367
5,9,0,0.000592778
5,9,1,0.002925509
5,9,2,0.01869842685264452
5,10,0,0.00850697
5,10,1,0.130733
5,10,2,0.11738907262110584
5,11,0,0.009025773
5,11,1,0.1007183
5,11,2,0.1043158673197844
5,12,0,0.03056944
5,12,1,0.09432271
5,12,2,0.07542740673931068
6,1,0,0.004041665
6,1,1,0.04439794
6,1,2,0.061211810480363504
6,2,0,0.003938546
6,2,1,0.06902368
6,2,2,0.06639858883407848
6,3,0,0.0036675049999999997
6,3,1,0.03497444
6,3,2,0.037778669058676044
6,4,0,0.0733838
6,4,1,0.2471704
6,4,2,0.29052950112982834
6,5,0,0.057031460000000006
6,5,1,0.2325967
6,5,2,0.1715667937669731
6,6,0,0.0
6,6,1,0.0
6,6,2,0.0
6,7,0,0.000977585
6,7,1,0.08205806
6,7,2,0.0736379616629443
6,8,0,0.008712269
6,8,1,0.06898746
6,8,2,0.10875634377032461
6,9,0,0.000212787
6,9,1,0.06897427
6,9,2,0.03342518102857187
6,10,0,0.01629597
6,10,1,0.1507446
6,10,2,0.11205576583183469
6,11,0,0.0035314250000000004
6,11,1,0.29886579999999996
6,11,2,0.08929937024767304
6,12,0,0.01850787
6,12,1,0.1119188
6,12,2,0.1297329221905816
7,1,0,0.00234966
7,1,1,0.008915355
7,1,2,0.0105171101221784
7,2,0,0.0043005
7,2,1,0.03281593
7,2,2,0.05021581363376889
7,3,0,0.0035472140000000004
7,3,1,0.03262379
7,3,2,0.02889874512729524
7,4,0,0.07676144
7,4,1,0.2064866
7,4,2,0.2585659735869932
7,5,0,0.012954650000000002
7,5,1,0.14834630000000001
7,5,2,0.06598689682501989
7,6,0,0.08534091999999999
7,6,1,0.4165925
7,6,2,0.6021490263215565
7,7,0,0.0
7,7,1,0.0
7,7,2,0.0
7,8,0,0.007271311
7,8,1,0.06735839
7,8,2,0.07013631996890765
7,9,0,0.000400997
7,9,1,0.044137130000000004
7,9,2,0.09078526417654308
7,10,0,0.008727028
7,10,1,0.13315559999999999
7,10,2,0.12080593982996819
7,11,0,0.0019374
7,11,1,0.0790794
7,11,2,0.11135582458689608
7,12,0,0.02659628
7,12,1,0.08736727
7,12,2,0.07425292341988385
8,1,0,0.001291715
8,1,1,0.03499168
8,1,2,0.03990123002970999
8,2,0,0.000323721
8,2,1,0.034817719999999996
8,2,2,0.034341254941415975
8,3,0,0.000912179
8,3,1,0.0104941
8,3,2,0.000688781217466447
8,4,0,0.0030723630000000003
8,4,1,0.2850707
8,4,2,0.2887015520175368
8,5,0,0.0011015909999999999
8,5,1,0.3506279
8,5,2,0.19363621016557753
8,6,0,0.0025846970000000004
8,6,1,0.5726371
8,6,2,0.6421992920035058
8,7,0,0.000375429
8,7,1,0.04400988
8,7,2,0.05143932538348431
8,8,0,0.0
8,8,1,0.0
8,8,2,0.0
8,9,0,6.3221e-05
8,9,1,0.07867392
8,9,2,0.028991303150828856
8,10,0,0.00018305399999999999
8,10,1,0.12112450000000001
8,10,2,0.12342018127244432
8,11,0,0.000145055
8,11,1,0.34060209999999996
8,11,2,0.08580376849182426
8,12,0,0.001523882
8,12,1,0.1245989
8,12,2,0.12623732482181377
9,1,0,0.001577702
9,1,1,0.006055487000000001
9,1,2,0.005892355838915763
9,2,0,0.002216986
9,2,1,0.03007817
9,2,2,0.062173399809057735
9,3,0,0.009864306
9,3,1,0.02422871
9,3,2,0.01780638235216763
9,4,0,0.03051966
9,4,1,0.1545828
9,4,2,0.18425747220520164
9,5,0,0.010734269999999999
9,5,1,0.1584847
9,5,2,0.04560190130383233
9,6,0,0.06695283
9,6,1,0.4720019
9,6,2,0.4763341524380327
9,7,0,0.000211305
9,7,1,0.02045736
9,7,2,0.014106033744300554
9,8,0,0.03146844
9,8,1,0.07573234000000001
9,8,2,0.09468944593979195
9,9,0,0.0
9,9,1,0.0
9,9,2,0.0
9,10,0,0.009766783999999999
9,10,1,0.1320407
9,10,2,0.09527165185910813
9,11,0,0.014668079999999998
9,11,1,0.09194591
9,11,2,0.03425318111223129
9,12,0,0.012806729999999999
9,12,1,0.14827690000000002
9,12,2,0.17831555505434266
10,1,0,0.002900062
10,1,1,0.01565717
10,1,2,0.00913297142042126
10,2,0,0.003973542
10,2,1,0.02018659
10,2,2,0.00988718084675748
10,3,0,0.009537028
10,3,1,0.02401562
10,3,2,0.002169991542961092
10,4,0,0.1930556
10,4,1,0.2865057
10,4,2,0.24336895790677895
10,5,0,0.001216483
10,5,1,0.2422789
10,5,2,0.16311326794072883
10,6,0,0.1696049
10,6,1,0.5084905
10,6,2,0.41489271864938326
10,7,0,0.006826715
10,7,1,0.0484661
10,7,2,0.048716101907768886
10,8,0,0.00990882
10,8,1,0.06417606000000001
10,8,2,0.10923123602424507
10,9,0,0.009201365999999999
10,9,1,0.08858563
10,9,2,0.02651374423538433
10,10,0,0.0
10,10,1,0.0
10,10,2,0.0
10,11,0,0.000394468
10,11,1,0.07021724
10,11,2,0.11978501875553085
10,12,0,0.007737208
10,12,1,0.1111387
10,12,2,0.0980983713230181
11,1,0,0.001661811
11,1,1,0.0269293
11,1,2,0.04919836193396272
11,2,0,0.01379054
11,2,1,0.0526673
11,2,2,0.06788133343111702
11,3,0,0.000328804
11,3,1,0.009183245
11,3,2,0.04473436757912041
11,4,0,0.01619938
11,4,1,0.23367159999999998
11,4,2,0.3038876205762435
11,5,0,0.01363121
11,5,1,0.1178047
11,5,2,0.1824618329704842
11,6,0,0.13220010000000001
11,6,1,0.33283419999999997
11,6,2,0.6471544336416765
11,7,0,0.003855109
11,7,1,0.05883287
11,7,2,0.050503180621932584
11,8,0,0.01005858
11,8,1,0.0481039
11,8,2,0.10812343663706733
11,9,0,0.009331296999999999
11,9,1,0.06204336
11,9,2,0.08208458425611773
11,10,0,0.06181526
11,10,1,0.10003640000000001
