,beta,alpha,UUPCOSTS
0,0.6174667025499534,0.630627133207438,0.0
1,0.3525803771699159,0.41348483324879287,0.0013586569031332667
2,0.029952920280130566,0.40843606082875095,0.0005078331871896333
