origin_code,destination_code,patent flows
1.0,1.0,121320.52700943273
1.0,2.0,16078.537408845033
1.0,3.0,20659.452257319386
1.0,4.0,7857.871797254788
1.0,5.0,5769.898083600118
1.0,6.0,2114.330733993636
1.0,7.0,4960.67045157544
2.0,1.0,29028.093206195936
2.0,2.0,37172.743741800914
2.0,3.0,20409.446007341994
2.0,4.0,9200.45394763843
2.0,5.0,6315.532050563448
2.0,6.0,2340.3005879021607
2.0,7.0,3789.0753808280474
3.0,1.0,31226.833827173978
3.0,2.0,8798.50760780413
3.0,3.0,350533.8541188038
3.0,4.0,8242.111062458242
3.0,5.0,725.9503473857353
3.0,6.0,631.0320653913094
3.0,7.0,1686.9388393355323
4.0,1.0,233.69153345911482
4.0,2.0,68.62454848061383
4.0,3.0,97.26996355883813
4.0,4.0,12537.514794993745
4.0,5.0,19.868235567044284
4.0,6.0,33.83369876599351
4.0,7.0,35.57209744676785
5.0,1.0,83.77463767590369
5.0,2.0,45.177533821159365
5.0,3.0,33.93319355106502
5.0,4.0,30.371951864475022
5.0,5.0,2770.3860317054173
5.0,6.0,10.090046292451573
5.0,7.0,16.715515992622347
6.0,1.0,136.03386796621805
6.0,2.0,59.59187762563062
6.0,3.0,40.33366408743836
6.0,4.0,36.483490249215166
6.0,5.0,31.56256589353077
6.0,6.0,2794.8422106489106
6.0,7.0,15.594427645299865
7.0,1.0,13566.114436614347
7.0,2.0,2800.759920262337
7.0,3.0,4314.053387930189
7.0,4.0,2651.1540666522224
7.0,5.0,838.0600926921
7.0,6.0,366.8372074152312
7.0,7.0,6831.3434035412965
