,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
20,0.9,-3.133819968866772e-05,-3.1556796359997356e-05,-3.5648057485126754e-05,-2.912890580247893e-05,-2.9059458857932906e-05,-2.9727855983553497e-05,-3.084913824645352e-05,-3.545639689130958e-05,-3.0502090640375634e-05,-3.0265263988698234e-05,0.00011879797517829657,5.007453307591353e-05,-4.453391626757573e-06
21,0.9199999999999999,-3.0383202062414283e-05,-3.0606698655172565e-05,-3.449380917555574e-05,-2.8367693791330624e-05,-2.8389016355618176e-05,-2.8966006351294528e-05,-2.9849671778612157e-05,-3.43602027096051e-05,-2.96143154618767e-05,-2.9420308490387413e-05,0.00011702692055136464,4.958546965333989e-05,-4.04543459007899e-06
22,0.94,-2.944798696368282e-05,-2.9666754813185578e-05,-3.340327912916088e-05,-2.7553221549397045e-05,-2.748410706622887e-05,-2.8160189434206777e-05,-2.898553377437587e-05,-3.334432294756718e-05,-2.8839310834473554e-05,-2.8678825905812652e-05,0.00011526958809452193,4.912198725757176e-05,-3.5964857381511305e-06
23,0.96,-2.8506160243737382e-05,-2.8895048925140435e-05,-3.2235695843916266e-05,-2.681110253875612e-05,-2.675562777443598e-05,-2.7377615668140386e-05,-2.8068733826429096e-05,-3.2363230650727645e-05,-2.7970027064255593e-05,-2.77929931184879e-05,0.00011357956730404114,4.857602330065238e-05,-3.323313324229919e-06
24,0.98,-2.7668925415731465e-05,-2.8019638223268228e-05,-3.122290031416433e-05,-2.6051232849383704e-05,-2.601867752926159e-05,-2.6696102423880165e-05,-2.7224013314838475e-05,-3.142209930327158e-05,-2.7275336788230746e-05,-2.7057153650097337e-05,0.00011177233258900503,4.7997562819799915e-05,-3.0289394074426715e-06
25,1.0,-2.6801856083444812e-05,-2.7260745090111056e-05,-3.0261110662780318e-05,-2.535382530167801e-05,-2.536673432252148e-05,-2.5962353614126777e-05,-2.6433080601789253e-05,-3.0502167328087933e-05,-2.6493844940330893e-05,-2.631784490608526e-05,0.00010996667501857321,4.7420250838164296e-05,-2.7145277904045605e-06
26,1.02,-2.6041043503967715e-05,-2.6481584978881076e-05,-2.9339647630736855e-05,-2.47001256868309e-05,-2.468084944844426e-05,-2.5276964048433205e-05,-2.5666200822396067e-05,-2.968224969861749e-05,-2.5760115230802907e-05,-2.5587979458284495e-05,0.00010829418107840484,4.6870015928804794e-05,-2.4646769292522514e-06
27,1.04,-2.5240627511932877e-05,-2.5786784164655078e-05,-2.847961976692493e-05,-2.4011299651194345e-05,-2.4021829051642325e-05,-2.463100101505482e-05,-2.487126067446059e-05,-2.8794767647460534e-05,-2.506217976707098e-05,-2.4915504178458986e-05,0.0001065986303458677,4.627897926407212e-05,-2.176937496587329e-06
28,1.06,-2.4531772107212773e-05,-2.5044497875100487e-05,-2.7590115707315282e-05,-2.339684710712376e-05,-2.339908440113459e-05,-2.399498285513336e-05,-2.4151051923673382e-05,-2.800551857455195e-05,-2.4409562678155893e-05,-2.4220601751306985e-05,0.00010492891728106249,4.575896174441997e-05,-1.893951629959252e-06
29,1.08,-2.380806172582802e-05,-2.4401670174110595e-05,-2.6812941712230263e-05,-2.2849664696497348e-05,-2.2792689509429355e-05,-2.3373561166680735e-05,-2.3511814696303037e-05,-2.7259174159738136e-05,-2.3845071372846025e-05,-2.358127745640932e-05,0.00010328314620198262,4.515017156699315e-05,-1.7205510564939744e-06
30,1.1,-2.318373372331347e-05,-2.373551523194002e-05,-2.6044195765015052e-05,-2.22371424292642e-05,-2.2235961889197304e-05,-2.2759690848286957e-05,-2.287377332605557e-05,-2.6504035685656143e-05,-2.3202734261521247e-05,-2.290548978640329e-05,0.00010165569123522871,4.456893485437899e-05,-1.4477286813478905e-06
31,1.12,-2.2531955057127928e-05,-2.3151060646921464e-05,-2.5343314748788882e-05,-2.1658078730924817e-05,-2.1681551753875954e-05,-2.216965282419175e-05,-2.2247652258297807e-05,-2.5784836160186195e-05,-2.2656090645240366e-05,-2.2367437665934677e-05,0.00010006872914240518,4.409963946173042e-05,-1.2967465757716789e-06
32,1.1400000000000001,-2.1932498805440453e-05,-2.2518941295756296e-05,-2.4626011465289223e-05,-2.1147487189582065e-05,-2.114629128465741e-05,-2.1629728499219217e-05,-2.1682893222048636e-05,-2.512969158631334e-05,-2.206457972539359e-05,-2.1759013254068513e-05,9.849397307013748e-05,4.346795380245486e-05,-1.0402036908119313e-06
33,1.1600000000000001,-2.1379825097082186e-05,-2.1971043497352472e-05,-2.3939459210079063e-05,-2.062786281908151e-05,-2.062138568476032e-05,-2.1081111106481366e-05,-2.109839079427742e-05,-2.4482052301583695e-05,-2.1548860152529438e-05,-2.1233905555075656e-05,9.704657934951762e-05,4.297141061688837e-05,-8.908107349155321e-07
34,1.1800000000000002,-2.079775814950046e-05,-2.143620278921917e-05,-2.3303431394198105e-05,-2.0143671224147702e-05,-2.0118247956872865e-05,-2.059560924427937e-05,-2.055735162254096e-05,-2.3852443602321012e-05,-2.1000678698364845e-05,-2.07142489183738e-05,9.562157516305248e-05,4.242736098466966e-05,-6.813759438912558e-07
35,1.2000000000000002,-2.0307967293100917e-05,-2.0918291921313913e-05,-2.272836805608158e-05,-1.9695371438442328e-05,-1.9683437013941132e-05,-2.0115246653845836e-05,-2.0043875435000138e-05,-2.330578878676603e-05,-2.052017974311146e-05,-2.0214294864131772e-05,9.421703267862417e-05,4.190777514240354e-05,-5.394430771409419e-07
36,1.22,-1.9764138286582017e-05,-2.0427769786459622e-05,-2.213199943060646e-05,-1.920568707075032e-05,-1.920109789503388e-05,-1.96508756776236e-05,-1.9516605449817635e-05,-2.2711941944179238e-05,-2.002627582355017e-05,-1.9729267974070577e-05,9.289775179759354e-05,4.136280760675328e-05,-3.866333729500985e-07
37,1.24,-1.9303236961566706e-05,-1.9936818446254187e-05,-2.1588676399096907e-05,-1.877012236886972e-05,-1.876291456385927e-05,-1.919759509670714e-05,-1.9056650770761123e-05,-2.2179531164400152e-05,-1.9559892242168194e-05,-1.9279460711440426e-05,9.160095688739376e-05,4.092521939407834e-05,-2.003040979657613e-07
38,1.26,-1.8865553705296067e-05,-1.9480674968949422e-05,-2.1092067281218554e-05,-1.8375203533929852e-05,-1.8328812152563972e-05,-1.872706434217918e-05,-1.8575422674475428e-05,-2.1609049995624932e-05,-1.9127693174821885e-05,-1.883774396831359e-05,9.0309425089716e-05,4.0478069186544265e-05,-7.782826276175859e-08
39,1.28,-1.840216929634751e-05,-1.9070409413608246e-05,-2.0564825738094974e-05,-1.7973839325536992e-05,-1.7932110959979547e-05,-1.8314282781136192e-05,-1.8156351327943565e-05,-2.1124945502362574e-05,-1.8706062958049466e-05,-1.8418877493380718e-05,8.906248612461389e-05,3.999457789451196e-05,1.611870548588604e-08
40,1.3,-1.796606989058796e-05,-1.8637626693360564e-05,-2.006091702896031e-05,-1.7559844603126874e-05,-1.7570016132136686e-05,-1.7919986209278043e-05,-1.7753781230882917e-05,-2.0644516412824643e-05,-1.831014434205824e-05,-1.7975348345776368e-05,8.791292589947034e-05,3.9517390346088204e-05,1.8715423809848433e-07
41,1.32,-1.755120757953385e-05,-1.821221043223018e-05,-1.9579356157170782e-05,-1.7218269611113803e-05,-1.7205205651044658e-05,-1.7551119870096917e-05,-1.735761623086144e-05,-2.0189183790280185e-05,-1.7895452321429915e-05,-1.7597050524252348e-05,8.679356339701622e-05,3.913877398716188e-05,3.071542688974056e-07
42,1.3399999999999999,-1.7202605780534763e-05,-1.7795098521621378e-05,-1.9142300463150583e-05,-1.687555065422414e-05,-1.684068311421592e-05,-1.717786112098227e-05,-1.69495018921835e-05,-1.974818743363115e-05,-1.7536563142393492e-05,-1.7205983058216823e-05,8.570921877116748e-05,3.8712218520846395e-05,4.1000011205847336e-07
43,1.3599999999999999,-1.6809501002648216e-05,-1.741132893963575e-05,-1.8717061403217564e-05,-1.65248837910265e-05,-1.6488279598703953e-05,-1.681111453123568e-05,-1.6594189296935204e-05,-1.9315093325761646e-05,-1.7167795425112726e-05,-1.6854334571815292e-05,8.46021345382448e-05,3.829352286898771e-05,5.519958586355763e-07
44,1.38,-1.6457284815482087e-05,-1.7061495596070823e-05,-1.831331282156655e-05,-1.6207892387054798e-05,-1.6176016289249337e-05,-1.6482621452274446e-05,-1.6238194433714005e-05,-1.892002013887511e-05,-1.6840117564531408e-05,-1.649027144423365e-05,8.356935824016164e-05,3.78736701818801e-05,6.432977085744248e-07
45,1.4,-1.607173187201453e-05,-1.6701693723996845e-05,-1.788252749185501e-05,-1.587179353278059e-05,-1.5851728558199994e-05,-1.613665241823852e-05,-1.5897431511992215e-05,-1.848677643875043e-05,-1.6481625741203194e-05,-1.6168173403451376e-05,8.2508296222289e-05,3.7532548897044684e-05,7.369506958768843e-07
46,1.42,-1.5754358620597718e-05,-1.637043599496225e-05,-1.750955549195916e-05,-1.5552969374430874e-05,-1.5528791507409166e-05,-1.582714874649922e-05,-1.557403950434863e-05,-1.81020934330429e-05,-1.6132912461625013e-05,-1.5823980813296968e-05,8.157559973787075e-05,3.711043843627805e-05,8.51960207216963e-07
47,1.44,-1.5440364907204264e-05,-1.604932217916645e-05,-1.7132094508877132e-05,-1.526317039525854e-05,-1.5209128380023849e-05,-1.5498678148032104e-05,-1.5242621407171954e-05,-1.773077330559066e-05,-1.5852922045720364e-05,-1.5513147371163364e-05,8.06037591545383e-05,3.675899323718795e-05,9.557801823601598e-07
48,1.46,-1.5137567388112721e-05,-1.5702793748217937e-05,-1.678447540520757e-05,-1.4974538639943042e-05,-1.4930656626660423e-05,-1.5189996113768852e-05,-1.49260531445542e-05,-1.737835887078644e-05,-1.552688797225306e-05,-1.5218336163695376e-05,7.967499630588727e-05,3.641088508033905e-05,1.0518249931695848e-06
49,1.48,-1.4828500658784056e-05,-1.5415130033572066e-05,-1.6432410572133635e-05,-1.4685505103840297e-05,-1.4652824706947174e-05,-1.4899076756483796e-05,-1.4645710135893623e-05,-1.7022585145426983e-05,-1.5218550411272013e-05,-1.4930323735066558e-05,7.879693822536498e-05,3.6045962019226994e-05,1.1256535581045725e-06
50,1.5,-1.452997192056607e-05,-1.5125275617992928e-05,-1.611041951173434e-05,-1.4402847819817086e-05,-1.43931784280166e-05,-1.4608647210377723e-05,-1.4356763305390436e-05,-1.6663059253513716e-05,-1.4938513067677345e-05,-1.4628440554759561e-05,7.790755980931887e-05,3.571535413490101e-05,1.2148412855612383e-06
51,1.52,-1.4264946282014057e-05,-1.4846747690709524e-05,-1.5784393298245385e-05,-1.4143189208027348e-05,-1.412968947327676e-05,-1.4331982494034831e-05,-1.408881406218989e-05,-1.6324578122430833e-05,-1.4679854673983803e-05,-1.4360953554768762e-05,7.705171395932152e-05,3.53528039268182e-05,1.3103625029910786e-06
52,1.54,-1.3982671985849841e-05,-1.4554928840506935e-05,-1.5475479138539886e-05,-1.3896203066559799e-05,-1.384965994185866e-05,-1.4091042403610265e-05,-1.3829211678950738e-05,-1.6027852344424455e-05,-1.441307518130559e-05,-1.408832902436005e-05,7.621710574350682e-05,3.504687652474105e-05,1.3805148515713842e-06
53,1.56,-1.372503004237112e-05,-1.430277236977177e-05,-1.5166272561690283e-05,-1.3656737319597847e-05,-1.3618685627926404e-05,-1.3817972661083036e-05,-1.353490171411591e-05,-1.5740473262061425e-05,-1.4161299001043282e-05,-1.3842170174636204e-05,7.542858056026361e-05,3.471642836664754e-05,1.4508007583241853e-06
54,1.58,-1.3468377315750435e-05,-1.4041249215420514e-05,-1.4893245403719943e-05,-1.3404990462312975e-05,-1.337233738072254e-05,-1.3580005950617325e-05,-1.3295141378443287e-05,-1.5431953508011444e-05,-1.3906692798359453e-05,-1.3596157181799887e-05,7.464233653257852e-05,3.443309268659558e-05,1.5409005983682257e-06
55,1.6,-1.3215232352012754e-05,-1.3764425298664729e-05,-1.4588155085922508e-05,-1.317011484027423e-05,-1.3156874505295624e-05,-1.334254347381042e-05,-1.3067183554846353e-05,-1.5121044743930677e-05,-1.3642928799008017e-05,-1.3352969192198223e-05,7.390010113143284e-05,3.412677341918606e-05,1.6139284834931563e-06
56,1.62,-1.298060463000356e-05,-1.3525765278015003e-05,-1.4322761086856088e-05,-1.2955186887248688e-05,-1.2920853921371737e-05,-1.3096687161550326e-05,-1.2834093493171404e-05,-1.4854868612144727e-05,-1.3395122092190053e-05,-1.310600988118674e-05,7.315410504135891e-05,3.382835861309559e-05,1.6648883082607348e-06
57,1.6400000000000001,-1.2769171424119289e-05,-1.327937843428844e-05,-1.4075074949784192e-05,-1.2730125469087634e-05,-1.2688919631612968e-05,-1.2874195095877234e-05,-1.261839386918726e-05,-1.4565504690627139e-05,-1.318208143537317e-05,-1.2889417292642406e-05,7.244993264041998e-05,3.353797278513147e-05,1.7453728203171352e-06
58,1.66,-1.2542439149379255e-05,-1.3064012091141226e-05,-1.380468367755034e-05,-1.2504117384481305e-05,-1.2487961673589102e-05,-1.2677690501884841e-05,-1.2395306370888514e-05,-1.4310868263560884e-05,-1.2949518654643667e-05,-1.267130162330664e-05,7.171902142625578e-05,3.327000207210301e-05,1.7938334860958335e-06
59,1.68,-1.2314916827310736e-05,-1.2829222846918409e-05,-1.3559237204091784e-05,-1.2296362382139987e-05,-1.2282929979610525e-05,-1.2441818342486936e-05,-1.2169006306182922e-05,-1.404268660127859e-05,-1.2734997877177653e-05,-1.2448399841750872e-05,7.1023729735554e-05,3.300078421064205e-05,1.8634173622542373e-06
60,1.7,-1.2106411459946913e-05,-1.2606307496486032e-05,-1.3309614111590943e-05,-1.2108979835912807e-05,-1.2092319119704498e-05,-1.2232581546434199e-05,-1.1978000958675465e-05,-1.3787784416803653e-05,-1.2537679819813543e-05,-1.2252494081139317e-05,7.035336280785298e-05,3.2720980453858325e-05,1.9082285260442826e-06
61,1.72,-1.1905331580069496e-05,-1.2409460634922125e-05,-1.3082991132205792e-05,-1.1894752977932545e-05,-1.1885143980266304e-05,-1.2030944482183714e-05,-1.1775770326068734e-05,-1.3560408252090995e-05,-1.2344731166069266e-05,-1.2043015715378427e-05,6.96976699202516e-05,3.2437290139231564e-05,1.9668236471382166e-06
62,1.74,-1.1703422619296051e-05,-1.2187347965145727e-05,-1.2857208412504293e-05,-1.1714546660225911e-05,-1.169942456038744e-05,-1.1832186184512399e-05,-1.1559845958602896e-05,-1.3313736482442087e-05,-1.2129124550690777e-05,-1.1840385043334998e-05,6.903552166179646e-05,3.219224984432399e-05,2.020172741431959e-06
63,1.76,-1.1508319962727666e-05,-1.2017752986966315e-05,-1.2644951650243964e-05,-1.1534490672287623e-05,-1.150179555244635e-05,-1.164603215085246e-05,-1.1372868423197503e-05,-1.3090906150889328e-05,-1.1942201755151973e-05,-1.1651376676634146e-05,6.843482798592425e-05,3.1931746397537394e-05,2.065250284053823e-06
64,1.78,-1.1308018370940927e-05,-1.1806312535698007e-05,-1.242713862763316e-05,-1.1349028029911684e-05,-1.1333621673375786e-05,-1.1464187393002312e-05,-1.119149025169023e-05,-1.2856858339585037e-05,-1.1746644817784577e-05,-1.147359613535572e-05,6.781945662335948e-05,3.1712871458390446e-05,2.1070010003576937e-06
65,1.8,-1.1130887831434102e-05,-1.1620768343485892e-05,-1.2216417531689978e-05,-1.1174621529451947e-05,-1.113443263386755e-05,-1.1277763129052875e-05,-1.101924529990697e-05,-1.2635723072798265e-05,-1.156409806348416e-05,-1.129441832757004e-05,6.720919744261173e-05,3.1464842473296856e-05,2.15950512307807e-06
66,1.82,-1.096170885848581e-05,-1.1452640265349109e-05,-1.2016700378119561e-05,-1.1008149537144217e-05,-1.0975001474953764e-05,-1.1106070724870049e-05,-1.0843854540316632e-05,-1.2427833105546363e-05,-1.13936377160291e-05,-1.110224359829684e-05,6.664434573236936e-05,3.1228739745428955e-05,2.212044223043539e-06
67,1.84,-1.0793436480433751e-05,-1.1270222091007273e-05,-1.1820519996283603e-05,-1.083861521942325e-05,-1.0819173559563527e-05,-1.094265513055487e-05,-1.0675543756948992e-05,-1.2213955521512755e-05,-1.1211927718224765e-05,-1.0949289553217764e-05,6.607254293316003e-05,3.1000558947016175e-05,2.2621356533656954e-06
68,1.86,-1.0624213113289765e-05,-1.1085396257111736e-05,-1.1619943919848973e-05,-1.0686673697984234e-05,-1.0659230033859561e-05,-1.0766728540329344e-05,-1.0513635345919082e-05,-1.2015707630758651e-05,-1.1044373363876828e-05,-1.0771844710180554e-05,6.5528761291376e-05,3.077403043760537e-05,2.2986302771803345e-06
69,1.8800000000000001,-1.0456887319737075e-05,-1.0910157787162714e-05,-1.1441773855525382e-05,-1.052471994355186e-05,-1.0483992308252536e-05,-1.0602844263221809e-05,-1.0362932402736348e-05,-1.1819282421864695e-05,-1.0876556652875393e-05,-1.0614163997808955e-05,6.499377327864411e-05,3.0561797992793265e-05,2.344717038290631e-06
70,1.9000000000000001,-1.0309924811185642e-05,-1.0748595461017867e-05,-1.1266337499866032e-05,-1.036966058517572e-05,-1.0338222706771292e-05,-1.0450094427345632e-05,-1.019387447755192e-05,-1.1648680984042422e-05,-1.0721460145687595e-05,-1.0470447530567815e-05,6.443014720603338e-05,3.0343057649800312e-05,2.377536606650952e-06
71,1.92,-1.014537113161277e-05,-1.0592017863487693e-05,-1.1096260044666407e-05,-1.022601879797213e-05,-1.018926649524958e-05,-1.0294949490126168e-05,-1.0049615746921809e-05,-1.1441733565453916e-05,-1.0562844676342693e-05,-1.029592099983924e-05,6.390926317669169e-05,3.01224771977841e-05,2.4273106877864734e-06
72,1.94,-9.991607549736743e-06,-1.0429636733829456e-05,-1.0914817770972549e-05,-1.0078779093729015e-05,-1.0042641917965358e-05,-1.0151971724273285e-05,-9.901744594826442e-06,-1.1264780486639832e-05,-1.0409338889464613e-05,-1.0150615778990176e-05,6.342319670718313e-05,2.9942277217227688e-05,2.4596229290299606e-06
73,1.96,-9.857349292862177e-06,-1.029187325439504e-05,-1.0763558394587571e-05,-9.933039545909553e-06,-9.906886120107373e-06,-9.9978611014766e-06,-9.750591823239033e-06,-1.1095979680399612e-05,-1.0270318810502966e-05,-1.0015057033725786e-05,6.291045610708605e-05,2.9720608537210013e-05,2.5028304250568153e-06
74,1.98,-9.708940302456875e-06,-1.0138109836410827e-05,-1.058371283691237e-05,-9.796648551174024e-06,-9.757356136995037e-06,-9.865415986592718e-06,-9.6301966970732e-06,-1.0921893690872796e-05,-1.011659519091477e-05,-9.869173015270405e-06,6.24358060273632e-05,2.9541289543453565e-05,2.523273347823063e-06
75,2.0,-9.564443266297283e-06,-1.0003296833053961e-05,-1.0442437510957199e-05,-9.661660026510906e-06,-9.622561598782788e-06,-9.718118824610398e-06,-9.481977957751123e-06,-1.0741799277132451e-05,-9.979993567880209e-06,-9.71676959889175e-06,6.193848678673203e-05,2.931037444226871e-05,2.5542483001351775e-06
