,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0012748234206874007,-0.00157964733320831,-0.0018114956984365148,-0.001355561929815528,-0.0013763041898234834,-0.0014436141366591941,-0.0016265549496595675,-0.0016358197238848654,-0.0014503267043797096,0.03062222885058332,-0.0014733992778099647,-0.0012451908598476189,-0.0005698663870166432
1,0.52,-0.001276334501760147,-0.001552323674410387,-0.001778989858787941,-0.0013366112632959746,-0.001354944764699377,-0.001422695099565569,-0.0015927535519047807,-0.001615664335179348,-0.001431980702697614,0.03060758669408336,-0.0014519138527008654,-0.0012244353427035247,-0.0005587426823318081
2,0.54,-0.0012780479399472013,-0.0015238445469817105,-0.0017440575347968652,-0.0013189863429813426,-0.0013336522418219009,-0.0014016843782650554,-0.0015568694869634784,-0.0015971312341137994,-0.001414455779479319,0.030564591946075564,-0.0014269635569641806,-0.0012011716546082793,-0.0005482300874192911
3,0.56,-0.0012771773733503253,-0.0014934664077556115,-0.0017059400865838082,-0.0012979094255891207,-0.001312087203629146,-0.0013775966957539811,-0.001521476970594198,-0.0015742144186916824,-0.0013941776942979522,0.030495834705041466,-0.0014029781715166542,-0.0011788678304240569,-0.000537502452545946
4,0.58,-0.0012764081387256897,-0.0014632131885071627,-0.0016689745131271917,-0.001278742709319791,-0.0012885528273496884,-0.0013545898979767403,-0.0014816944212781747,-0.0015523021917945947,-0.0013719020381987045,0.03040398417866874,-0.001377988403259783,-0.001154463029969999,-0.0005278317469408996
5,0.6,-0.0012736062621456971,-0.001432086424675489,-0.0016287095297321075,-0.0012569009258556376,-0.0012660964799977232,-0.0013295848858874137,-0.0014445874713639832,-0.0015294514665554757,-0.0013498619195362075,0.03029607082298932,-0.0013541752091040362,-0.001129444673625297,-0.0005176876073664096
6,0.62,-0.0012694582676968536,-0.0014006913968891601,-0.0015875003826780233,-0.0012338099987412752,-0.0012442209865707223,-0.001302874005928847,-0.0014060679107317671,-0.001504456011964544,-0.0013271865943273913,0.03016653176841416,-0.0013286029301554881,-0.0011039823412838312,-0.0005073766066574447
7,0.64,-0.0012645880646573865,-0.0013691511449677647,-0.001546275036724458,-0.0012101174838079535,-0.0012218716069678135,-0.001278045277798351,-0.0013695204536287849,-0.0014779992846298234,-0.001304515211808819,0.03003134621443197,-0.0013029339771356177,-0.0010778847376014162,-0.0004983016033591875
8,0.66,-0.0012563728916118236,-0.0013362617188855527,-0.001505330187351089,-0.0011855614759335971,-0.0011980101291908121,-0.0012515872765082377,-0.0013311954079752344,-0.001451152864766681,-0.001280099052681893,0.029890657325793355,-0.0012786883613958046,-0.0010520586424962006,-0.0004889969179666531
9,0.6799999999999999,-0.0012463923999780496,-0.001306076628574883,-0.0014641167435607701,-0.0011629178060489614,-0.0011746986644511248,-0.0012247975825513513,-0.0012956619028991995,-0.0014221080131042833,-0.0012548412646366757,0.02974794240643077,-0.0012525822535393479,-0.0010259474963488302,-0.00047818442222578904
