origin_code,destination_code,patent flows
1.0,1.0,192522.76035262283
1.0,2.0,13926.82317631672
1.0,3.0,16546.589079636586
1.0,4.0,20268.146592567027
1.0,5.0,6644.986659809975
1.0,6.0,9726.460123174753
1.0,7.0,3735.013237697991
2.0,1.0,45053.3948927825
2.0,2.0,37507.48442622701
2.0,3.0,17658.484741090055
2.0,4.0,24165.07848765358
2.0,5.0,8741.33557696303
2.0,6.0,12320.6659982516
2.0,7.0,3483.9637283585307
3.0,1.0,48015.25187835332
3.0,2.0,8283.032653814238
3.0,3.0,313944.38632028806
3.0,4.0,25801.31125825713
3.0,5.0,1918.183091275435
3.0,6.0,2778.17916072685
3.0,7.0,1600.837136705689
4.0,1.0,5768.9180053392365
4.0,2.0,1129.8020761404357
4.0,3.0,1102.4741753604546
4.0,4.0,171456.8660893997
4.0,5.0,312.76743012870816
4.0,6.0,410.93633270642874
4.0,7.0,163.9681280596543
5.0,1.0,342.20273576847944
5.0,2.0,113.99600745647312
5.0,3.0,81.63146722795115
5.0,4.0,124.96888823336984
5.0,5.0,3949.9052219333935
5.0,6.0,53.54501709599133
5.0,7.0,26.85674768072035
6.0,1.0,1688.5505241192404
6.0,2.0,282.85319707774227
6.0,3.0,248.95282599649923
6.0,4.0,316.30254034920387
6.0,5.0,142.55187770075747
6.0,6.0,7443.09519876684
6.0,7.0,62.173536774821685
7.0,1.0,39885.76601154028
7.0,2.0,4837.533357226278
7.0,3.0,6849.4359358545125
7.0,4.0,11433.28068899518
7.0,5.0,1345.1580209765525
7.0,6.0,2332.6174088694484
7.0,7.0,11896.00255698174
