country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,24146415.6002334,24872399.460707404,-725983.8604739994,13663212831000.0,200227213.6,0.02595311975479122,1.0
2.0,32589208.087941803,32546725.048380803,42483.03956099898,17577693372702.385,388537368.0,0.01734884271642118,1.1212251248549265
3.0,8491594.5709528,8478981.1988978,12613.372054999694,4802535239835.678,83321063.2,0.03184927988052366,1.127999029399848
4.0,8094994.154071,7850800.710433001,244193.44363800008,3027618888070.1196,946814891.6,0.013422100067138662,0.3798761044803812
5.0,2079419.1762958001,2059413.1228549997,20006.053440800122,1152294630986.9878,126575284.8,0.010328760027885419,0.5072839999259198
6.0,1893672.851746,1940429.3234526,-46756.47170660007,977084204554.4144,732184278.0,0.0080991399288177,0.2576543710205442
7.0,2312533.2737403996,2275149.6832234003,37383.59051700002,1308174749030.5618,22605945.0,0.01934201979637142,1.0593819084436489
8.0,2174469.3207392,2168452.6762228,6016.644516400015,1000249217168.7439,34833920.6,0.027091660499572744,0.7629346499524597
9.0,1975683.8890026,1866679.8509076,109004.03809499997,1061103298692.4568,101927792.4,0.0109054000377655,0.4878424366076848
10.0,1639232.9125636,1649073.3876102,-9840.475046599982,959557860189.6881,66919311.0,0.00399603998661036,0.6550136932322218
11.0,555531.5565835999,558843.4235282,-3311.866944600013,299548719195.2672,32303160.4,0.0077985399961471,0.5356346950703773
12.0,12689116.159312,12374923.666963402,314192.4923486002,7402576040550.56,1550915320.8,0.0137539017194592,0.5004133215041917
