,beta,alpha,UUPCOSTS
0,0.6237207773205179,0.5979250101979156,0.0
1,0.34559211991832056,0.3772179918585811,0.002549870425540867
2,0.030687102761161465,0.3472609503046414,0.0009378230282179999
