delt,growth,USA,EUR,JAP,CHN,BRA,IND,ROW
4.2274171804355694e-16,0.01697884065252611,0.9999999999999926,0.999999999999993,0.9999999999999933,0.9999999999999931,0.9999999999999932,0.999999999999993,0.999999999999993
0.009999999999999929,0.016981185277049206,1.0000515800477345,0.9999267349961649,1.0000996354004716,0.9999182067816459,0.9999102820912941,0.9999694443999381,1.0000158526094105
0.02000000000000006,0.016983571074247167,1.0001040815461484,0.9998533825783026,1.000200048203059,0.9998351060172991,0.9998202020701141,0.9999375519361958,1.000031169962971
0.030000000000000318,0.01698599895295651,1.0001575258548185,0.9997799550359125,1.0003012571704717,0.9997506846254123,0.9997297683196146,0.9999042856332802,1.0000459151549883
0.040000000000000153,0.01698846984908479,1.0002119349885605,0.9997064651569587,1.0004032816278339,0.9996649296846548,0.9996389896473172,0.9998696078382712,1.0000600497693564
0.04999999999999982,0.016990984726316907,1.0002673316352773,0.9996329262409474,1.0005061414778107,0.9995778284442162,0.9995478752961681,0.9998334802151874,1.000073533827381
0.059999999999999915,0.01699354457682812,1.0003237391740618,0.9995593521121208,1.0006098572159223,0.9994893683341806,0.9994564349556868,0.999795863739479,1.0000863257342163
0.06999999999999963,0.01699615042200352,1.0003811816935049,0.9994857571327438,1.0007144499460359,0.999399536975994,0.9993646787731499,0.9997567186925701,1.0000983822238854
0.08000000000000083,0.016998803313165542,1.0004396840102763,0.9994121562165348,1.000819941396063,0.9993083221929824,0.9992726173648314,0.9997160046565499,1.0001096583029687
0.09000000000000018,0.017001504332304285,1.0004992716878358,0.9993385648420913,1.0009263539337694,0.9992157120209274,0.9991802618272438,0.9996736805089007,1.000120107192792
0.1000000000000004,0.017004254592814905,1.0005599710554045,0.999264999066447,1.001033710582768,0.9991216947186677,0.999087623748392,0.9996297044173422,1.0001296802702813
0.11000000000000018,0.017007055240236782,1.0006218092270442,0.9991914755386141,1.0011420350386213,0.9990262587787032,0.9989947152190177,0.9995840338347424,1.000138327007342
0.12000000000000077,0.017009907452996863,1.000684814120935,0.999118011513188,1.0012513516850612,0.9989293929377877,0.9989015488438004,0.999536625494092,1.000145994908876
0.13000000000000014,0.017012812447479226,1.0007490143243403,0.999044625146997,1.0013616856844891,0.9988310862645233,0.9988081378491546,0.9994874354820545,1.000152629533209
0.14000000000000062,0.01701577150716433,1.0008144380814312,0.9989713373967439,1.0014730634812086,0.9987313286745513,0.9987144967193207,0.9994364197484574,1.0001581749774382
0.14999999999999983,0.01701878587182082,1.0008811173163474,0.9988981647018186,1.0015855109046548,0.9986301089555855,0.9986206387255809,0.9993835320781862,1.0001625716485192
0.16000000000000028,0.01702185685886709,1.0009490833584527,0.9988251268748748,1.0016990552549052,0.9985274169262736,0.9985265786387317,0.9993287262756857,1.0001657585349697
0.16999999999999998,0.017024985822327653,1.0010183684390137,0.9987522444016865,1.001813724602296,0.9984232427015546,0.9984323317983127,0.9992719554013036,1.0001676723272748
0.18000000000000008,0.01702817415356973,1.0010890057109132,0.9986795384544024,1.0019295478039014,0.9983175767027007,0.9983379141231584,0.9992131717665387,1.0001682473475602
0.19000000000000042,0.01703142328203406,1.0011610292682975,0.998607030904696,1.0020465545199402,0.9982104096671898,0.9982433421217689,0.9991523269293223,1.000167415477994
0.2000000000000008,0.01703473467595841,1.0012344741661963,0.9985347443366912,1.002164775230131,0.9981017326583302,0.9981486329024334,0.9990893716892877,1.000165106087843
0.21000000000000038,0.01703810984309334,1.0013093764400527,0.9984627020597433,1.0022842412499506,0.9979915370746743,0.9980538041831168,0.9990242560830209,1.0001612459593099
0.22000000000000028,0.017041550331406956,1.0013857731251348,0.998390928120949,1.00240498474675,0.9978798146591489,0.9979588743010668,0.9989569293793099,1.0001557592121433
0.23000000000000018,0.017045057729778334,1.001463702275777,0.9983194473174293,1.0025270387557033,0.9977665575078442,0.9978638622221061,0.9988873400743129,1.0001485672270416
0.24000000000000066,0.017048633668676882,1.0015432029844484,0.9982482852082788,1.0026504371955887,0.9976517580785293,0.9977687875495468,0.9988154358866951,1.0001395885679927
0.25000000000000033,0.01705227982403952,1.0016243152775157,0.9981774683619126,1.0027752149390377,0.9975354092677753,0.9976736705890697,0.9987411638102511,1.0001287389653017
0.26000000000000006,0.01705599794849653,1.0017070789435814,0.9981070266401676,1.0029014083484438,0.9974175050671807,0.9975785328916666,0.9986644706557662,1.0001159318236816
0.2700000000000007,0.017059789760554438,1.0017915378425766,0.9980369849991508,1.003029053392477,0.9972980381842079,0.9974833953100652,0.998585301050115,1.0001010759973594
0.2800000000000002,0.017063657063502085,1.001877735404656,0.9979673721587327,1.0031581876766849,0.9971770025995309,0.9973882800789071,0.9985035995515024,1.0000840779858087
0.2900000000000001,0.01706760170534801,1.001965716189046,0.9978982176549666,1.003288849764825,0.997054392691436,0.9972932101086751,0.9984193099148738,1.0000648410684985
0.30000000000000004,0.017071625579379895,1.0020555259010773,0.9978295518495627,1.0034210791927087,0.9969302032414438,0.9971982089918645,0.998332375086346,1.0000432652218143
0.31000000000000033,0.0170757306246949,1.0021472114087022,0.9977614059387717,1.0035549164815405,0.9968044294393814,0.9971033010085201,0.9982427371974839,1.0000192470353546
0.3200000000000004,0.017079918826699913,1.002240820758436,0.9976938119616623,1.0036904031507414,0.9966770668877445,0.9970085111311406,0.9981503375593376,0.9999926796277029
0.3299999999999998,0.017084192223836732,1.0023364029591346,0.9976268032263361,1.0038275818377835,0.9965481117150771,0.9969138651379994,0.9980551168125537,0.9999634526820375
