origin_code,destination_code,sector,value
1.0,1.0,0,9704297.673244
1.0,1.0,1,5257735.3390999995
1.0,2.0,0,101150.131742
1.0,2.0,1,169564.065287
1.0,3.0,0,38911.381487000006
1.0,3.0,1,55611.554942999996
1.0,4.0,0,7491.054027
1.0,4.0,1,13659.652887
1.0,5.0,0,7733.492373
1.0,5.0,1,13139.586608
1.0,6.0,0,2397.412062
1.0,6.0,1,4324.442639
1.0,7.0,0,44722.255793000004
1.0,7.0,1,106414.86769799999
1.0,8.0,0,6884.120385
1.0,8.0,1,15826.287797
1.0,9.0,0,2649.7110380000004
1.0,9.0,1,4576.127243999999
1.0,10.0,0,6483.895678
1.0,10.0,1,12062.030721
1.0,11.0,0,27218.139761
1.0,11.0,1,73948.240421
1.0,12.0,0,2231.224153
1.0,12.0,1,3290.457447
1.0,13.0,0,39627.49807
1.0,13.0,1,65745.06466500001
2.0,1.0,0,100755.990747
2.0,1.0,1,208004.329877
2.0,2.0,0,11035534.976726
2.0,2.0,1,6325599.502962
2.0,3.0,0,30726.632685
2.0,3.0,1,43047.859769999995
2.0,4.0,0,6595.198185
2.0,4.0,1,19168.841258
2.0,5.0,0,9413.236007
2.0,5.0,1,19925.630044999998
2.0,6.0,0,4571.990578999999
2.0,6.0,1,11716.566695
2.0,7.0,0,14824.821660999998
2.0,7.0,1,20460.675571
2.0,8.0,0,6159.610724
2.0,8.0,1,12847.709427000002
2.0,9.0,0,13808.244741
2.0,9.0,1,25599.496029
2.0,10.0,0,8342.344568
2.0,10.0,1,14807.175103000001
2.0,11.0,0,3796.389556
2.0,11.0,1,11083.644446999999
2.0,12.0,0,3354.482493
2.0,12.0,1,6881.802004
2.0,13.0,0,58219.315454
2.0,13.0,1,95959.401511
3.0,1.0,0,23535.712738000002
3.0,1.0,1,102737.309607
3.0,2.0,0,20469.210885
3.0,2.0,1,67737.86588
3.0,3.0,0,4026935.0361059997
3.0,3.0,1,2488764.130063
3.0,4.0,0,6268.809399
3.0,4.0,1,19494.295431
3.0,5.0,0,1016.706453
3.0,5.0,1,3070.0188740000003
3.0,6.0,0,1051.719871
3.0,6.0,1,3735.916091
3.0,7.0,0,1719.46678
3.0,7.0,1,6472.40805
3.0,8.0,0,5325.318844
3.0,8.0,1,16135.992779
3.0,9.0,0,289.19651
3.0,9.0,1,1218.2931039999999
3.0,10.0,0,2234.674502
3.0,10.0,1,7707.901596000001
3.0,11.0,0,892.5981899999999
3.0,11.0,1,3701.930956
3.0,12.0,0,1784.901762
3.0,12.0,1,4503.855416
3.0,13.0,0,17593.741689
3.0,13.0,1,46818.650563999996
4.0,1.0,0,7370.109683000001
4.0,1.0,1,48579.472077
4.0,2.0,0,6510.478688
4.0,2.0,1,32263.815139
4.0,3.0,0,6984.855962
4.0,3.0,1,24401.498931000002
4.0,4.0,0,1122128.111359
4.0,4.0,1,1239258.8991089999
4.0,5.0,0,227.052746
4.0,5.0,1,911.5959869999999
4.0,6.0,0,212.399587
4.0,6.0,1,1136.795762
4.0,7.0,0,590.418355
4.0,7.0,1,3544.568316
4.0,8.0,0,1858.594266
4.0,8.0,1,4165.50294
4.0,9.0,0,859.635252
4.0,9.0,1,1408.8663270000002
4.0,10.0,0,613.4449930000001
4.0,10.0,1,2946.465386
4.0,11.0,0,150.75476099999997
4.0,11.0,1,1214.016981
4.0,12.0,0,339.672648
4.0,12.0,1,801.577425
4.0,13.0,0,9677.796394
4.0,13.0,1,18396.3481
5.0,1.0,0,3153.954677
5.0,1.0,1,10789.792314
5.0,2.0,0,7633.250891
5.0,2.0,1,10497.769614
5.0,3.0,0,1621.192374
5.0,3.0,1,1703.875043
5.0,4.0,0,597.586286
5.0,4.0,1,493.600421
5.0,5.0,0,816281.613936
5.0,5.0,1,501855.231617
5.0,6.0,0,62.028627
5.0,6.0,1,181.629793
5.0,7.0,0,466.39723200000003
5.0,7.0,1,887.3614660000001
5.0,8.0,0,445.149902
5.0,8.0,1,462.918807
5.0,9.0,0,161.4294
5.0,9.0,1,615.280242
5.0,10.0,0,158.290389
5.0,10.0,1,183.01867199999998
5.0,11.0,0,377.81211499999995
5.0,11.0,1,790.0757040000001
5.0,12.0,0,131.692022
5.0,12.0,1,189.167294
5.0,13.0,0,2696.806646
5.0,13.0,1,8598.804187000002
6.0,1.0,0,2068.5008150000003
6.0,1.0,1,9562.537107
6.0,2.0,0,3028.603561
6.0,2.0,1,9418.622508
6.0,3.0,0,729.256404
6.0,3.0,1,2294.299668
6.0,4.0,0,303.376675
6.0,4.0,1,530.366011
6.0,5.0,0,53.352109
6.0,5.0,1,366.36188500000003
6.0,6.0,0,438596.178589
6.0,6.0,1,239468.471114
6.0,7.0,0,155.263747
6.0,7.0,1,617.56403
6.0,8.0,0,307.965659
6.0,8.0,1,1791.4292950000001
6.0,9.0,0,149.946096
6.0,9.0,1,549.9545390000001
6.0,10.0,0,233.77192499999998
6.0,10.0,1,416.27205200000003
6.0,11.0,0,41.482275
6.0,11.0,1,237.12254199999998
6.0,12.0,0,85.583362
6.0,12.0,1,373.312285
6.0,13.0,0,1215.6927420000002
6.0,13.0,1,4174.608535
7.0,1.0,0,51333.001659999994
7.0,1.0,1,135555.53917
7.0,2.0,0,10176.075964
7.0,2.0,1,12207.403517
7.0,3.0,0,4612.948446
7.0,3.0,1,4210.413102
7.0,4.0,0,1127.472912
7.0,4.0,1,1147.7013709999999
7.0,5.0,0,591.048043
7.0,5.0,1,1079.327917
7.0,6.0,0,194.58592399999998
7.0,6.0,1,289.505913
7.0,7.0,0,637777.053146
7.0,7.0,1,226834.08893000003
7.0,8.0,0,888.276462
7.0,8.0,1,1014.050102
7.0,9.0,0,144.522695
7.0,9.0,1,250.69566600000002
7.0,10.0,0,1173.705876
7.0,10.0,1,1048.018003
7.0,11.0,0,863.744468
7.0,11.0,1,1666.641128
7.0,12.0,0,390.469532
7.0,12.0,1,309.05289500000003
7.0,13.0,0,3061.6928159999998
7.0,13.0,1,3426.9925430000003
8.0,1.0,0,5725.489188
8.0,1.0,1,26489.233761
8.0,2.0,0,4350.139580999999
8.0,2.0,1,23054.714802
8.0,3.0,0,5426.941919999999
8.0,3.0,1,11434.230364
8.0,4.0,0,1716.4055349999999
8.0,4.0,1,11228.917054999998
8.0,5.0,0,192.126484
8.0,5.0,1,1277.958237
8.0,6.0,0,306.07950800000003
8.0,6.0,1,2501.1577530000004
8.0,7.0,0,319.171299
8.0,7.0,1,2715.633111
8.0,8.0,0,367505.21327199996
8.0,8.0,1,279621.508634
8.0,9.0,0,230.701536
