origin_code,destination_code,sectors,patent flows
1.0,1.0,1,127500.24206911217
1.0,1.0,2,39220.2459204544
1.0,1.0,3,25173.380109100533
1.0,2.0,1,8934.123159781855
1.0,2.0,2,2808.645445411432
1.0,2.0,3,1957.758871956794
1.0,3.0,1,9846.434876199026
1.0,3.0,2,3223.875312475536
1.0,3.0,3,2427.1559531971275
1.0,4.0,1,16222.08898650626
1.0,4.0,2,3409.900334270631
1.0,4.0,3,3143.6302837458443
1.0,5.0,1,4080.266977033374
1.0,5.0,2,1708.9008431945072
1.0,5.0,3,1494.605441412146
1.0,6.0,1,6863.74031034736
1.0,6.0,2,1941.610902622499
1.0,6.0,3,1636.9698637188164
1.0,7.0,1,7884.326971743987
1.0,7.0,2,3351.7709344344194
1.0,7.0,3,2098.611514859205
1.0,8.0,1,6267.855350551348
1.0,8.0,2,1655.343338158413
1.0,8.0,3,1512.3638658742084
1.0,9.0,1,1937.209975483669
1.0,9.0,2,964.3098957334454
1.0,9.0,3,629.5847423727072
1.0,10.0,1,2682.019474721157
1.0,10.0,2,1491.0430381229269
1.0,10.0,3,1005.1848877470184
1.0,11.0,1,613.9686485872904
1.0,11.0,2,495.8928992209046
1.0,11.0,3,239.33420948856735
1.0,12.0,1,776.9867428361972
1.0,12.0,2,427.79808234053496
1.0,12.0,3,221.51936808346943
2.0,1.0,1,33281.79940689237
2.0,1.0,2,6393.92376575011
2.0,1.0,3,5752.298767397155
2.0,2.0,1,27694.916620992277
2.0,2.0,2,5025.8412413473025
2.0,2.0,3,4292.222674962638
2.0,3.0,1,10358.121690894932
2.0,3.0,2,3340.2177148116107
2.0,3.0,3,2788.8544058099787
2.0,4.0,1,20254.338192859617
2.0,4.0,2,3753.984530585792
2.0,4.0,3,3866.424246564782
2.0,5.0,1,6352.471585385039
2.0,5.0,2,2183.935268367095
2.0,5.0,3,1854.5172484799768
2.0,6.0,1,8903.000230923795
2.0,6.0,2,2112.593429335659
2.0,6.0,3,1929.774597739529
2.0,7.0,1,5726.464611973118
2.0,7.0,2,2599.7775016996616
2.0,7.0,3,1595.9198530043734
2.0,8.0,1,6163.403267457772
2.0,8.0,2,1810.6275357792224
2.0,8.0,3,1830.8548326616344
2.0,9.0,1,5129.812083053873
2.0,9.0,2,1390.77236607734
2.0,9.0,3,1106.376721753768
2.0,10.0,1,2107.0914988348886
2.0,10.0,2,1350.879213375414
2.0,10.0,3,861.0599598035841
2.0,11.0,1,1161.2934871074274
2.0,11.0,2,627.9907113463805
2.0,11.0,3,384.3493681456249
2.0,12.0,1,603.528172285409
2.0,12.0,2,345.3038691796501
2.0,12.0,3,182.5883768374647
3.0,1.0,1,40906.017720356394
3.0,1.0,2,2869.901978958942
3.0,1.0,3,7249.474055408892
3.0,2.0,1,6866.88101982887
3.0,2.0,2,958.178932936306
3.0,2.0,3,1407.6235265657272
3.0,3.0,1,170842.25362619365
3.0,3.0,2,53073.3687463731
3.0,3.0,3,54912.970094557546
3.0,4.0,1,27219.765938490506
3.0,4.0,2,2243.503125905918
3.0,4.0,3,5633.291636952022
3.0,5.0,1,1880.8802225996624
3.0,5.0,2,398.6875696307361
3.0,5.0,3,420.7434107363983
3.0,6.0,1,3255.8532401908674
3.0,6.0,2,318.6065127783423
3.0,6.0,3,681.4272455071751
3.0,7.0,1,1127.4982787248546
3.0,7.0,2,448.41488527928914
3.0,7.0,3,306.3507770150223
3.0,8.0,1,10166.341807872146
3.0,8.0,2,1370.3564099068028
3.0,8.0,3,3169.1771275282354
3.0,9.0,1,1192.945871499087
3.0,9.0,2,255.2066927776628
3.0,9.0,3,223.8145935625489
3.0,10.0,1,600.5532532068438
3.0,10.0,2,203.74537060271743
3.0,10.0,3,148.26919414914497
3.0,11.0,1,93.09321563238048
3.0,11.0,2,67.04770422017081
3.0,11.0,3,48.38980467743442
3.0,12.0,1,396.5418317809843
3.0,12.0,2,105.83273475299109
3.0,12.0,3,145.3801054983979
4.0,1.0,1,6684.022277404327
4.0,1.0,2,654.8673376928945
4.0,1.0,3,668.9808269981819
4.0,2.0,1,1414.7926892292203
4.0,2.0,2,192.30250642525203
4.0,2.0,3,144.94121543957726
4.0,3.0,1,1316.1526077159751
4.0,3.0,2,258.9771436705017
4.0,3.0,3,238.3944285021312
4.0,4.0,1,154623.43997036456
4.0,4.0,2,71752.38870271073
4.0,4.0,3,36881.52384795889
4.0,5.0,1,492.9686553448837
4.0,5.0,2,95.98418713326822
4.0,5.0,3,73.35291132655976
4.0,6.0,1,382.9720800177895
4.0,6.0,2,177.12433701142078
4.0,6.0,3,91.16031227500501
4.0,7.0,1,309.4103961236267
4.0,7.0,2,125.52641431711452
4.0,7.0,3,67.83550125259183
4.0,8.0,1,754.1213743899382
4.0,8.0,2,145.30684354302886
4.0,8.0,3,126.90846660012802
4.0,9.0,1,385.6213504844139
4.0,9.0,2,75.36433512327126
4.0,9.0,3,60.69886069412197
4.0,10.0,1,162.24396867171913
4.0,10.0,2,39.533685639276015
4.0,10.0,3,33.114099991606196
4.0,11.0,1,69.85448014906855
4.0,11.0,2,28.85076143051587
4.0,11.0,3,26.11567954158878
4.0,12.0,1,59.51565487804948
4.0,12.0,2,23.37608181893016
4.0,12.0,3,13.335409389014568
5.0,1.0,1,203.7237382065936
5.0,1.0,2,53.357502233540785
5.0,1.0,3,48.484403930551046
5.0,2.0,1,59.32188486484088
5.0,2.0,2,18.654821577232564
5.0,2.0,3,15.731474800146332
5.0,3.0,1,47.933701814901056
5.0,3.0,2,11.585404630880166
5.0,3.0,3,11.974950417548088
5.0,4.0,1,78.0072489571084
5.0,4.0,2,16.975195907486224
5.0,4.0,3,20.61984148625213
5.0,5.0,1,1901.9329951388625
5.0,5.0,2,1195.5138150108687
5.0,5.0,3,730.8728402693197
5.0,6.0,1,33.54223918999936
5.0,6.0,2,20.432741586759448
5.0,6.0,3,12.665242686928345
5.0,7.0,1,29.42594307883147
5.0,7.0,2,11.37449855107278
5.0,7.0,3,7.644338336431445
5.0,8.0,1,33.999750385597494
5.0,8.0,2,4.378034591044288
5.0,8.0,3,7.734066780804954
5.0,9.0,1,21.7598432116796
5.0,9.0,2,7.93160190121997
5.0,9.0,3,4.879468716992589
5.0,10.0,1,31.236380975368633
5.0,10.0,2,12.420965049275718
5.0,10.0,3,10.973368330423224
5.0,11.0,1,12.047604466052707
5.0,11.0,2,5.174145092414505
5.0,11.0,3,1.851275364143124
5.0,12.0,1,5.819758132478119
5.0,12.0,2,2.4892233370790917
5.0,12.0,3,1.648979163432194
6.0,1.0,1,1478.8723526892895
6.0,1.0,2,380.7989149494583
6.0,1.0,3,197.4429402590234
6.0,2.0,1,175.6068432286164
6.0,2.0,2,133.35684254614802
6.0,2.0,3,65.758919239585
6.0,3.0,1,183.18526012559215
6.0,3.0,2,120.57004544608426
6.0,3.0,3,52.86399297731819
6.0,4.0,1,302.0308723035261
6.0,4.0,2,124.61890009699223
6.0,4.0,3,84.7123902254131
6.0,5.0,1,72.686692137116
6.0,5.0,2,82.17622187155987
6.0,5.0,3,48.647140894445535
6.0,6.0,1,4415.249084348269
6.0,6.0,2,2884.879910660354
6.0,6.0,3,1638.7482523250485
6.0,7.0,1,69.29612309125525
6.0,7.0,2,113.49986492376355
6.0,7.0,3,40.992868160151694
6.0,8.0,1,108.10952987118554
6.0,8.0,2,62.182631830022984
6.0,8.0,3,32.1004301709358
6.0,9.0,1,36.73933446749224
6.0,9.0,2,52.60049616992404
6.0,9.0,3,17.58161886273513
6.0,10.0,1,33.607612628333996
6.0,10.0,2,59.3110312078817
6.0,10.0,3,16.64398798309026
6.0,11.0,1,29.025405973780067
6.0,11.0,2,56.216177263331126
6.0,11.0,3,19.98442631339172
6.0,12.0,1,11.441743029618394
6.0,12.0,2,16.922155347196664
6.0,12.0,3,6.0204159781691216
7.0,1.0,1,4361.975551593628
7.0,1.0,2,497.9292197286721
7.0,1.0,3,464.5818543066096
7.0,2.0,1,807.1416257219502
7.0,2.0,2,132.72395399734262
7.0,2.0,3,82.64249805528453
7.0,3.0,1,376.37864116640947
7.0,3.0,2,111.53833012669467
7.0,3.0,3,96.81633073767036
7.0,4.0,1,762.3348350549168
7.0,4.0,2,125.71185028511556
7.0,4.0,3,103.10115510215604
7.0,5.0,1,180.3393435512199
7.0,5.0,2,62.74928629265678
7.0,5.0,3,53.72649263906613
7.0,6.0,1,367.35701210002367
7.0,6.0,2,83.89610805110776
7.0,6.0,3,67.73286258121993
7.0,7.0,1,3220.4830953521187
7.0,7.0,2,432.6851838749107
7.0,7.0,3,365.2197046368454
7.0,8.0,1,316.6324759567298
7.0,8.0,2,69.9663101051607
7.0,8.0,3,48.74628388464927
7.0,9.0,1,82.51899458169395
7.0,9.0,2,36.792667953678446
7.0,9.0,3,30.286104931053323
7.0,10.0,1,135.05881312959366
7.0,10.0,2,68.27819680507257
7.0,10.0,3,35.19471214835183
7.0,11.0,1,38.75507236295857
7.0,11.0,2,26.899401114047123
7.0,11.0,3,12.824149771976968
7.0,12.0,1,36.81819326355225
7.0,12.0,2,17.285788879250504
7.0,12.0,3,8.69867930590936
8.0,1.0,1,13189.202117856896
8.0,1.0,2,1026.9447406052468
8.0,1.0,3,1600.1412980390623
8.0,2.0,1,1825.0388192104651
8.0,2.0,2,220.40766592797692
8.0,2.0,3,239.30806278590063
8.0,3.0,1,3461.696725768297
8.0,3.0,2,504.7573096607317
8.0,3.0,3,631.965902364051
8.0,4.0,1,5645.156655091147
8.0,4.0,2,641.6832025302906
8.0,4.0,3,894.9068443852556
8.0,5.0,1,228.19464026654015
8.0,5.0,2,67.74864950454263
8.0,5.0,3,36.70065833971837
8.0,6.0,1,555.8236831369823
8.0,6.0,2,70.56261041133028
8.0,6.0,3,87.47185779754821
8.0,7.0,1,313.5861717876505
8.0,7.0,2,66.74718330887538
8.0,7.0,3,29.08228903159272
8.0,8.0,1,87391.68300846535
8.0,8.0,2,11283.42207438748
8.0,8.0,3,12370.61960977123
8.0,9.0,1,241.86606011997537
8.0,9.0,2,60.90592495566176
8.0,9.0,3,27.17236591953711
8.0,10.0,1,129.07174610835884
8.0,10.0,2,38.4292429380233
8.0,10.0,3,15.81430401284456
8.0,11.0,1,38.956754740944326
8.0,11.0,2,17.445458948270346
8.0,11.0,3,5.580190652430679
8.0,12.0,1,78.353605370371
8.0,12.0,2,15.944902255365069
8.0,12.0,3,15.923395686897589
9.0,1.0,1,252.03676078003733
9.0,1.0,2,69.58164804837972
9.0,1.0,3,36.368270732259056
9.0,2.0,1,81.40479159212693
9.0,2.0,2,39.015193736375686
9.0,2.0,3,13.907614949760037
9.0,3.0,1,44.951105172713646
9.0,3.0,2,25.374046999841912
9.0,3.0,3,9.853789726409
9.0,4.0,1,113.99001578209884
9.0,4.0,2,32.38190555030966
9.0,4.0,3,18.4918104751118
9.0,5.0,1,23.66286531680556
9.0,5.0,2,18.158056223500576
9.0,5.0,3,5.52105877103983
9.0,6.0,1,27.269815756283922
9.0,6.0,2,21.82356247347129
9.0,6.0,3,8.459542034338238
9.0,7.0,1,42.45437453899288
9.0,7.0,2,25.340905829629364
9.0,7.0,3,10.779038465577456
9.0,8.0,1,38.248081834761976
9.0,8.0,2,16.595202357383844
9.0,8.0,3,11.040837729642115
9.0,9.0,1,12431.386714236494
9.0,9.0,2,10005.61179333066
9.0,9.0,3,3875.0772789515727
9.0,10.0,1,7.156676151531552
9.0,10.0,2,16.992484821779822
9.0,10.0,3,5.670993733448196
9.0,11.0,1,7.804398581190355
9.0,11.0,2,4.113437008726604
9.0,11.0,3,3.297611257211474
9.0,12.0,1,5.762741438138155
9.0,12.0,2,7.245329816885915
9.0,12.0,3,1.8188235439510616
10.0,1.0,1,137.05262924915135
10.0,1.0,2,23.349572431658864
10.0,1.0,3,32.01095846627854
10.0,2.0,1,19.265316267564337
10.0,2.0,2,5.507653440711264
10.0,2.0,3,11.291422191649431
10.0,3.0,1,13.110858710152952
10.0,3.0,2,4.30071405915554
10.0,3.0,3,11.861611000565556
10.0,4.0,1,27.41916477840325
10.0,4.0,2,6.307756228174736
10.0,4.0,3,15.741447398921853
10.0,5.0,1,32.86407253744386
10.0,5.0,2,15.09997685214042
10.0,5.0,3,19.538885655098905
10.0,6.0,1,12.612767851941861
10.0,6.0,2,5.045143078071666
10.0,6.0,3,8.594298313257168
10.0,7.0,1,35.50696572204607
10.0,7.0,2,9.71738849198134
10.0,7.0,3,19.26259872796317
10.0,8.0,1,9.7861421913011
10.0,8.0,2,3.1803096892852545
10.0,8.0,3,11.58353939550696
10.0,9.0,1,7.177119725078876
10.0,9.0,2,5.026196958956568
10.0,9.0,3,10.53457280420901
10.0,10.0,1,402.7680470966161
10.0,10.0,2,279.2052364038598
10.0,10.0,3,202.52431762018904
10.0,11.0,1,1.0496928536763117
10.0,11.0,2,0.8307011996879269
10.0,11.0,3,2.0378069504387395
10.0,12.0,1,2.2681016265061595
10.0,12.0,2,1.457652103536056
10.0,12.0,3,1.6978353375317323
11.0,1.0,1,106.47649501924712
11.0,1.0,2,28.49931138569312
11.0,1.0,3,22.17408901084928
11.0,2.0,1,30.46008716890595
11.0,2.0,2,11.084431514307376
11.0,2.0,3,7.809330783921298
11.0,3.0,1,17.365354045555744
11.0,3.0,2,7.280632940544696
11.0,3.0,3,4.771649283681136
11.0,4.0,1,43.052445502595546
11.0,4.0,2,13.445993459262104
11.0,4.0,3,13.29141597153848
11.0,5.0,1,22.89343359032718
11.0,5.0,2,7.068868533011803
11.0,5.0,3,9.460119156753922
11.0,6.0,1,44.844748879800456
11.0,6.0,2,12.871707724778023
11.0,6.0,3,15.99166934768154
11.0,7.0,1,23.756630368308095
11.0,7.0,2,6.591436587069414
11.0,7.0,3,12.776937240520816
11.0,8.0,1,10.638669176593307
11.0,8.0,2,1.400760209438775
11.0,8.0,3,2.0342680327454277
11.0,9.0,1,16.501688769114224
11.0,9.0,2,3.4669372616393455
11.0,9.0,3,5.801380079332636
11.0,10.0,1,7.013749299284671
11.0,10.0,2,2.7707166401046495
11.0,10.0,3,1.2635405106823454
11.0,11.0,1,575.6993680979709
11.0,11.0,2,412.3723492404922
11.0,11.0,3,210.86509830113783
11.0,12.0,1,5.544936874908889
11.0,12.0,2,1.2745313363396182
11.0,12.0,3,2.8252745688231102
12.0,1.0,1,17223.010223422087
12.0,1.0,2,1647.1137390579431
12.0,1.0,3,1587.650765982591
12.0,2.0,1,1609.1675041620808
12.0,2.0,2,382.817349932525
12.0,2.0,3,209.4028323471964
12.0,3.0,1,1634.642738858003
12.0,3.0,2,401.020682491218
12.0,3.0,3,252.35695346575883
12.0,4.0,1,4562.936264201504
12.0,4.0,2,697.971912139929
12.0,4.0,3,510.76441389404374
12.0,5.0,1,465.35636025788955
12.0,5.0,2,191.6617944269817
12.0,5.0,3,121.7947454527761
12.0,6.0,1,779.6066954365176
12.0,6.0,2,174.22272281553646
12.0,6.0,3,117.46265894449225
12.0,7.0,1,816.696924876292
12.0,7.0,2,326.71247744425597
12.0,7.0,3,153.3927504800116
12.0,8.0,1,921.4260706885968
12.0,8.0,2,189.6264241334995
12.0,8.0,3,151.1386013942013
12.0,9.0,1,435.51001755810944
12.0,9.0,2,169.27064536593664
12.0,9.0,3,137.81701788174232
12.0,10.0,1,220.614999337954
12.0,10.0,2,123.77763033539576
12.0,10.0,3,59.3969351995737
12.0,11.0,1,194.9662729797168
12.0,11.0,2,85.99465847435673
12.0,11.0,3,41.96090677762891
12.0,12.0,1,1078.1397719180509
12.0,12.0,2,403.057207055719
12.0,12.0,3,215.29256458792335
