delt_dom,delt_int,growth,World Equal,World Negishi,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999999,1.0,0.01682028291357651,0.999904168881181,0.9998987870414313,0.9998931582477494,0.9999209146859089,0.9998976198918987,0.9998732854733224,0.9999860101061322,1.000010361888116,0.9999110925732134,0.9998727158481143,1.000049328788129,0.9999777946707025,0.9999916548118614,0.9998316161813298
0.1258925411794167,1.0,0.016815767764276394,0.9999441127247535,0.9999349820422813,0.9999292923456415,0.9999491792365363,0.9999328447873271,0.9999046460198576,0.9999947962081853,1.0000125603982635,0.9999423879314505,0.9999154312091524,1.0000394789560743,0.9999888039263674,0.9999994234773055,0.9999037873773381
0.15848931924611132,1.0,0.016812324189186673,0.9999671593274574,0.9999595234154345,0.9999532106691014,0.9999673084958789,0.9999560582509692,0.9999417563834031,0.9999987329042073,1.0000111692331404,0.9999628608881777,0.9999442391911592,1.0000293544290753,0.9999944010340996,1.0000022882030255,0.9999415516483079
0.19952623149688795,1.0,0.016809767409508805,0.9999807675174817,0.9999757210572406,0.999969287922575,0.9999792055244168,0.9999716587407783,0.9999708142783739,1.0000003001453033,1.00000865806319,0.9999764418018665,0.9999639152037855,1.0000205983812478,0.9999972364579685,1.0000028860426813,0.9999628650415658
0.25118864315095796,1.0,0.016807906324500993,0.9999880924166028,0.9999860429841732,0.999980964344188,0.9999867666725778,0.9999818593320589,0.9999914603859239,1.0000005091821302,1.0000058799385747,0.9999851458458532,0.9999769453824499,1.000013395163533,0.9999984194214432,1.0000022751381625,0.999973786970772
0.31622776601683794,1.0,0.016806625167416513,0.9999934081499267,0.9999921031894177,0.9999891028877211,0.9999922242464986,0.9999892144786116,0.999995801080072,1.0000006641754753,1.0000040054403174,0.999991255377362,0.9999861982988923,1.0000085369800809,0.9999993594620014,1.0000018055641458,0.999984804183436
0.3981071705534973,1.0,0.01680579018367379,0.9999965979770826,0.9999956764594491,0.9999938149407847,0.9999956392299852,0.9999938706274082,0.9999977078261542,1.0000006024718378,1.0000025913781563,0.9999950813633545,0.9999921029729079,1.0000052314613819,0.9999998220386419,1.000001305308981,0.9999918335116864
0.5011872336272724,1.0,0.016805255192542057,0.9999983241012425,0.9999977456286708,0.999996671231333,0.999997677429956,0.9999966976932225,0.9999988085289361,1.0000004287503461,1.000001541860787,0.9999973734987991,0.9999957204554615,1.0000029944805182,0.9999999902702994,1.0000008324456697,0.9999958125940537
0.6309573444801934,1.0,0.01680491884007451,0.9999992480158696,0.9999989340413155,0.9999983831241951,0.9999988817126395,0.9999983945594089,0.9999994383030821,1.0000002505181145,1.000000808418222,0.9999987325940864,0.999997909393199,1.0000015268937978,1.0000000300979788,1.0000004568864065,0.99999804869399
0.7943282347242815,1.0,0.01680471073744652,0.9999997393386217,0.9999996130661409,0.999999400034647,0.9999995879734918,0.9999994038536827,0.9999997966377028,1.0000001055444285,1.0000003176940093,0.9999995322000844,0.9999992206971254,1.0000005881463758,1.0000000215450937,1.000000185193797,0.9999993003256431
1.0,1.0,0.016804583701775306,0.999999999916992,0.9999999999170708,0.9999999999206607,0.9999999999163499,0.9999999999129522,0.9999999999128469,0.9999999999095509,0.9999999999135626,0.9999999999209372,0.9999999999180345,0.9999999999117999,0.999999999929729,0.999999999917182,0.9999999999207734
1.2589254117941675,1.0,0.016804507012617577,1.0000001381947285,1.0000002200383502,1.000000351893182,1.0000002392526643,1.0000003499683061,1.0000001150863376,0.9999999278025455,0.9999997992232544,1.0000002723436112,1.0000004599677899,0.9999996374218508,0.9999999789045105,0.9999998786190436,1.0000003911361484
1.584893192461114,1.0,0.016804461139382578,1.000000211803975,1.0000003452766288,1.0000005575349444,1.0000003779210167,1.0000005546626758,1.0000001803630676,0.999999880662466,0.999999674922366,1.000000430517255,1.0000007301646046,0.9999994170442474,0.9999999624766727,0.9999998015246808,1.0000006102803967
1.99526231496888,1.0,0.01680443390413593,1.0000002511908184,1.0000004165751075,1.0000006772881185,1.0000004581052049,1.0000006739423868,1.0000002173991822,0.9999998507684984,0.9999995991074391,1.0000005221453772,1.0000008882186546,0.9999992845188663,0.9999999508884977,0.9999997536009632,1.0000007333431105
2.511886431509581,1.0,0.016804417832533707,1.0000002724049397,1.0000004572088328,1.0000007468514007,1.0000005044115543,1.00000074326762,1.0000002384446793,0.9999998322332422,0.9999995534267203,1.0000005751417202,1.0000009803705519,0.9999992055014122,0.9999999431682706,0.9999997242884201,1.0000008026498484
3.162277660168379,1.0,0.01680440839544636,1.0000002838964919,1.0000004803909779,1.0000007871915146,1.0000005311283129,1.0000007834919489,1.0000002504065975,0.9999998209122607,0.999999526127668,1.0000006057618374,1.0000010339466117,0.999999158741765,0.9999999382477907,0.9999997065991484,1.0000008417897304
3.9810717055349727,1.0,0.0168044028759003,1.0000002901865352,1.0000004936328866,1.000000810539011,1.000000546522656,1.0000008067267763,1.0000002572187363,0.9999998141013191,0.9999995099690591,1.0000006234335603,1.0000010650457238,0.9999991312138086,0.9999999352204121,0.9999996960284219,1.0000008639764109
5.011872336272725,1.0,0.016804399657999725,1.0000002936481218,1.0000005012090312,1.0000008240454101,1.0000005553999014,1.000000820174945,1.0000002611129508,0.9999998100374661,0.9999995004445974,1.0000006336344165,1.000001083006669,0.9999991150899779,0.9999999333163005,0.9999996897685757,1.0000008765804818
