origin_code,destination_code,sectors,patent flows
1.0,1.0,1.0,174529.5404931031
1.0,1.0,2.0,58191.39563428449
1.0,2.0,1.0,13121.801844881451
1.0,2.0,2.0,5164.093558534354
1.0,3.0,1.0,9882.031415489588
1.0,3.0,2.0,6022.95620894081
1.0,4.0,1.0,25174.723124317454
1.0,4.0,2.0,8026.504137621467
1.0,5.0,1.0,3219.259470734478
1.0,5.0,2.0,2556.797176043123
1.0,6.0,1.0,7366.333184976615
1.0,6.0,2.0,2893.2939595377056
1.0,7.0,1.0,9368.494966825434
1.0,7.0,2.0,5713.963418259021
1.0,8.0,1.0,6701.444125392889
1.0,8.0,2.0,3769.111799280826
1.0,9.0,1.0,915.1327566553391
1.0,9.0,2.0,637.1569632167524
1.0,10.0,1.0,890.176678204126
1.0,10.0,2.0,492.7979933233924
1.0,11.0,1.0,255.17731677192216
1.0,11.0,2.0,168.2312061699468
1.0,12.0,1.0,731.3975574072642
1.0,12.0,2.0,576.8957932691619
2.0,1.0,1.0,40456.443885802684
2.0,1.0,2.0,11236.372793023067
2.0,2.0,1.0,30639.85106743459
2.0,2.0,2.0,7572.786709814857
2.0,3.0,1.0,10793.65948288239
2.0,3.0,2.0,5298.854403238887
2.0,4.0,1.0,28579.246037788806
2.0,4.0,2.0,8107.924762072445
2.0,5.0,1.0,4174.401157253934
2.0,5.0,2.0,2658.185498309094
2.0,6.0,1.0,8440.217270242005
2.0,6.0,2.0,2852.025449093728
2.0,7.0,1.0,5617.618763010754
2.0,7.0,2.0,3491.7354871946154
2.0,8.0,1.0,6811.260460195275
2.0,8.0,2.0,3421.1880477061623
2.0,9.0,1.0,2666.542709491707
2.0,9.0,2.0,1009.6174140265455
2.0,10.0,1.0,571.45589749004
2.0,10.0,2.0,363.6518992326251
2.0,11.0,1.0,520.3921019579841
2.0,11.0,2.0,290.25550095891793
2.0,12.0,1.0,511.71591294207053
2.0,12.0,2.0,384.7591547129822
3.0,1.0,1.0,45385.415471942804
3.0,1.0,2.0,9295.309539935803
3.0,2.0,1.0,8317.633200812183
3.0,2.0,2.0,2352.3403946837284
3.0,3.0,1.0,177376.94634936098
3.0,3.0,2.0,67576.80506943853
3.0,4.0,1.0,33075.97209722812
3.0,4.0,2.0,8219.041207094691
3.0,5.0,1.0,1016.9259844801036
3.0,5.0,2.0,409.59509655937325
3.0,6.0,1.0,3675.1445146060832
3.0,6.0,2.0,951.5350751124588
