origin_code,destination_code,sector,trade
1.0,1.0,0,23261650.7782045
1.0,1.0,1,8728469.8889575
1.0,1.0,2,675905.7244665001
1.0,2.0,0,259561.3759745
1.0,2.0,1,277224.5569135
1.0,2.0,2,39294.69629
1.0,3.0,0,52559.197027500006
1.0,3.0,1,68854.3130625
1.0,3.0,2,8855.121226
1.0,4.0,0,115536.38701549999
1.0,4.0,1,98204.024451
1.0,4.0,2,15566.08793
1.0,5.0,0,22884.616555499997
1.0,5.0,1,24094.702394499996
1.0,5.0,2,6083.135373
1.0,6.0,0,24920.026099
1.0,6.0,1,25770.467785
1.0,6.0,2,3140.302019
1.0,7.0,0,113736.50803900001
1.0,7.0,1,150916.496838
1.0,7.0,2,16262.985684
1.0,8.0,0,35152.502781
1.0,8.0,1,39719.0316975
1.0,8.0,2,6022.208801500001
1.0,9.0,0,8386.548203999999
1.0,9.0,1,13106.9938925
1.0,9.0,2,1363.20629
1.0,10.0,0,80401.3942985
1.0,10.0,1,127938.749087
1.0,10.0,2,19100.4200645
1.0,11.0,0,2558.712752
1.0,11.0,1,4534.195506
1.0,11.0,2,698.1290505
1.0,12.0,0,215159.4371605
1.0,12.0,1,243681.85712
1.0,12.0,2,28062.243136
2.0,1.0,0,234646.09182
2.0,1.0,1,371291.61295700003
2.0,1.0,2,124741.2715425
2.0,2.0,0,22421553.660926
2.0,2.0,1,10595789.142357498
2.0,2.0,2,802625.622886
2.0,3.0,0,43347.132104000004
2.0,3.0,1,82943.4423585
2.0,3.0,2,17090.639621
2.0,4.0,0,132879.42701400002
2.0,4.0,1,225456.910171
2.0,4.0,2,36058.1190145
2.0,5.0,0,32213.2574705
2.0,5.0,1,39576.756303
2.0,5.0,2,9542.722515000001
2.0,6.0,0,37514.076774
2.0,6.0,1,63242.676517
2.0,6.0,2,6305.9577945
2.0,7.0,0,28211.218883
2.0,7.0,1,47940.66295
2.0,7.0,2,8795.199473
2.0,8.0,0,28015.341317
2.0,8.0,1,53321.540187
2.0,8.0,2,8319.594386
2.0,9.0,0,58421.027768
2.0,9.0,1,84399.9534625
2.0,9.0,2,13660.317899500002
2.0,10.0,0,13898.6406675
2.0,10.0,1,44109.54023
2.0,10.0,2,7127.533275
2.0,11.0,0,7796.525539
2.0,11.0,1,22821.8439715
2.0,11.0,2,3123.918047
2.0,12.0,0,424044.6779875
2.0,12.0,1,586769.5124835
2.0,12.0,2,80755.72589
3.0,1.0,0,32331.861094
3.0,1.0,1,108975.0341005
3.0,1.0,2,6971.125795
3.0,2.0,0,42163.0741745
3.0,2.0,1,70982.36359600001
3.0,2.0,2,6825.3450809999995
3.0,3.0,0,4908916.3781055
3.0,3.0,1,2804433.319948
3.0,3.0,2,210830.300774
3.0,4.0,0,49686.528598499994
3.0,4.0,1,116659.351723
3.0,4.0,2,15188.507221
3.0,5.0,0,1661.1363685000001
3.0,5.0,1,3700.6841535000003
3.0,5.0,2,393.195153
3.0,6.0,0,4785.8525695
3.0,6.0,1,13702.374407
3.0,6.0,2,1438.7729774999998
3.0,7.0,0,2869.274618
3.0,7.0,1,11089.1921155
3.0,7.0,2,330.87140250000004
3.0,8.0,0,14335.3488955
3.0,8.0,1,38448.555823
3.0,8.0,2,7274.5919715
3.0,9.0,0,1745.951857
3.0,9.0,1,7471.739687
3.0,9.0,2,268.1320005
3.0,10.0,0,2820.7055345
3.0,10.0,1,13902.971126
3.0,10.0,2,466.4755980000001
3.0,11.0,0,489.78952000000004
3.0,11.0,1,2310.72224
3.0,11.0,2,113.98217550000001
3.0,12.0,0,70025.75487949999
3.0,12.0,1,167813.91879049997
3.0,12.0,2,10320.742406000001
4.0,1.0,0,54795.2176645
4.0,1.0,1,399641.5203335
4.0,1.0,2,20249.8871785
4.0,2.0,0,65720.7318925
4.0,2.0,1,339879.9918605
4.0,2.0,2,22593.0850215
4.0,3.0,0,24666.6608195
4.0,3.0,1,148710.80209
4.0,3.0,2,8468.6846495
4.0,4.0,0,15862596.098579999
4.0,4.0,1,13320630.7615325
4.0,4.0,2,1514450.4577330002
4.0,5.0,0,4584.743832
4.0,5.0,1,23697.788015
4.0,5.0,2,4972.995225500001
4.0,6.0,0,11315.50517
4.0,6.0,1,77964.24747850001
4.0,6.0,2,11951.4782915
4.0,7.0,0,7059.5876565
4.0,7.0,1,49367.037702500005
4.0,7.0,2,1505.1567304999999
4.0,8.0,0,20581.426801499998
4.0,8.0,1,86699.8955535
4.0,8.0,2,11551.397301
4.0,9.0,0,7740.0352275
4.0,9.0,1,44391.187948
4.0,9.0,2,2725.093463
4.0,10.0,0,6436.778122
4.0,10.0,1,66010.8185955
4.0,10.0,2,3422.072782
4.0,11.0,0,1805.4646404999999
4.0,11.0,1,13893.0114785
4.0,11.0,2,1252.0077985
4.0,12.0,0,112601.4778715
4.0,12.0,1,565614.1836625
4.0,12.0,2,48921.671838
5.0,1.0,0,13008.687251000001
5.0,1.0,1,24457.831289
5.0,1.0,2,1605.333576
5.0,2.0,0,23418.8941265
5.0,2.0,1,23117.9715945
5.0,2.0,2,1439.5833790000001
5.0,3.0,0,9534.726783
5.0,3.0,1,4020.6410829999995
5.0,3.0,2,289.647374
5.0,4.0,0,51329.196529999994
5.0,4.0,1,10229.827204500001
5.0,4.0,2,423.00166049999996
5.0,5.0,0,2038461.16995
5.0,5.0,1,874118.1928979999
5.0,5.0,2,103533.67130799999
5.0,6.0,0,3499.5314795
5.0,6.0,1,3565.2463239999997
5.0,6.0,2,218.14193
5.0,7.0,0,1160.5271295
5.0,7.0,1,2557.7806339999997
5.0,7.0,2,760.2029
5.0,8.0,0,2127.2643675
5.0,8.0,1,1797.7139849999999
5.0,8.0,2,155.9511735
5.0,9.0,0,1104.212849
5.0,9.0,1,1994.8896340000001
5.0,9.0,2,76.4468775
5.0,10.0,0,1356.7791375
5.0,10.0,1,4020.1392605
5.0,10.0,2,374.46331399999997
5.0,11.0,0,302.90784099999996
5.0,11.0,1,976.425204
5.0,11.0,2,70.398751
5.0,12.0,0,25687.0529355
5.0,12.0,1,45654.7948465
5.0,12.0,2,3239.0556104999996
6.0,1.0,0,18084.7742935
6.0,1.0,1,85564.69496349999
6.0,1.0,2,9176.825929499999
6.0,2.0,0,22754.794825999998
6.0,2.0,1,85037.81808699999
6.0,2.0,2,6316.250129
6.0,3.0,0,2771.8507655
6.0,3.0,1,9084.395488
6.0,3.0,2,650.3357715
6.0,4.0,0,9514.634573
6.0,4.0,1,24365.390026
6.0,4.0,2,2604.329588
6.0,5.0,0,1484.2571545
6.0,5.0,1,3815.1381615
6.0,5.0,2,1352.5008225
6.0,6.0,0,3008023.041332
6.0,6.0,1,1315190.244499
6.0,6.0,2,144597.0644445
6.0,7.0,0,1154.0334495000002
6.0,7.0,1,6005.738396500001
6.0,7.0,2,433.760887
6.0,8.0,0,2493.3574155
6.0,8.0,1,9056.391494
6.0,8.0,2,689.1561409999999
6.0,9.0,0,1238.2067445000002
6.0,9.0,1,3136.7874075
6.0,9.0,2,660.1287574999999
6.0,10.0,0,776.161681
6.0,10.0,1,4449.4723675
6.0,10.0,2,660.733041
6.0,11.0,0,756.443526
6.0,11.0,1,4494.6143015
6.0,11.0,2,613.9904
6.0,12.0,0,40590.9723045
6.0,12.0,1,134089.7010875
6.0,12.0,2,11387.935528999998
7.0,1.0,0,142234.425956
7.0,1.0,1,174435.220027
7.0,1.0,2,13185.357281
7.0,2.0,0,30621.746283
7.0,2.0,1,23101.4150445
7.0,2.0,2,1442.1458005
7.0,3.0,0,10849.735599
7.0,3.0,1,6058.5469455
7.0,3.0,2,408.5936815
7.0,4.0,0,15750.41012
7.0,4.0,1,14631.605646
7.0,4.0,2,1354.3722065
7.0,5.0,0,1222.1057445
7.0,5.0,1,1079.466067
7.0,5.0,2,612.2690745
7.0,6.0,0,2374.161519
7.0,6.0,1,1860.091888
7.0,6.0,2,248.11321400000003
7.0,7.0,0,1897813.247662
7.0,7.0,1,516463.3350845
7.0,7.0,2,25859.2702115
7.0,8.0,0,4505.039228
7.0,8.0,1,2710.1927355
7.0,8.0,2,293.37430100000006
7.0,9.0,0,675.904356
7.0,9.0,1,763.8790019999999
7.0,9.0,2,80.58492749999999
7.0,10.0,0,3791.9172605000003
7.0,10.0,1,7752.555023000001
7.0,10.0,2,631.03791
7.0,11.0,0,184.23898000000003
7.0,11.0,1,310.61330599999997
7.0,11.0,2,26.028751
7.0,12.0,0,20671.368435499997
7.0,12.0,1,16847.180347999998
7.0,12.0,2,1960.7000745
8.0,1.0,0,9489.779892999999
8.0,1.0,1,67799.50542
8.0,1.0,2,4773.4633355000005
8.0,2.0,0,10448.9568715
8.0,2.0,1,56354.4917605
8.0,2.0,2,6995.943605
8.0,3.0,0,6434.4383105
8.0,3.0,1,32054.508868
8.0,3.0,2,3180.875597
8.0,4.0,0,32081.526395
8.0,4.0,1,161520.5558335
8.0,4.0,2,27107.951315000002
8.0,5.0,0,1092.1783384999999
8.0,5.0,1,5815.9175705
8.0,5.0,2,573.6298489999999
8.0,6.0,0,3232.7831465
8.0,6.0,1,19677.2075015
8.0,6.0,2,2883.2582525
