origin_code,destination_code,patent flows
1.0,1.0,180769.1255316418
1.0,2.0,13640.949900742487
1.0,3.0,16069.504987507917
1.0,4.0,21060.409677674
1.0,5.0,6836.68883302398
1.0,6.0,8140.1786297639665
1.0,7.0,13083.09017582292
1.0,8.0,9763.372190865128
1.0,9.0,3316.234989583384
1.0,10.0,4906.3583959215
1.0,11.0,1556.5568723325637
1.0,12.0,1378.1932662771003
2.0,1.0,44479.85522028004
2.0,2.0,37156.8302541912
2.0,3.0,17408.769298269497
2.0,4.0,26326.50020174046
2.0,5.0,9884.300457253436
2.0,6.0,10846.403925452922
2.0,7.0,10205.30288933305
2.0,8.0,10086.418852169389
2.0,9.0,7423.567400845086
2.0,10.0,4336.235028999138
2.0,11.0,2475.8794484265545
2.0,12.0,1190.160341246892
3.0,1.0,45980.12661182125
3.0,2.0,8454.295646361414
3.0,3.0,282732.983548773
3.0,4.0,28631.52857652321
3.0,5.0,2277.3074548344234
3.0,6.0,2859.724996282823
3.0,7.0,1775.47332219419
3.0,8.0,12925.189743134357
3.0,9.0,1687.860727714238
3.0,10.0,728.3168643738047
3.0,11.0,265.6880893059282
3.0,12.0,583.2186704201561
4.0,1.0,7369.905391895693
4.0,2.0,1536.719216217512
4.0,3.0,1548.9623084311957
4.0,4.0,209616.87424813287
4.0,5.0,648.0013183382614
4.0,6.0,539.7265985431864
4.0,7.0,405.4165180024948
4.0,8.0,856.8246235349568
4.0,9.0,488.40239829352726
4.0,10.0,213.73378584456967
4.0,11.0,107.09931263969384
4.0,12.0,81.02211794235684
5.0,1.0,299.1595259272891
5.0,2.0,98.22124001935154
5.0,3.0,67.42710279486595
5.0,4.0,119.85224987001304
5.0,5.0,3891.516668784432
5.0,6.0,57.10833016744404
5.0,7.0,56.235461103224274
5.0,8.0,60.53868478013216
5.0,9.0,34.717380572643734
5.0,10.0,81.21480120756436
5.0,11.0,21.82222623867361
5.0,12.0,10.071356656270863
6.0,1.0,1785.9180910491405
6.0,2.0,272.8740914608321
6.0,3.0,253.960713996433
6.0,4.0,331.1369158517903
6.0,5.0,143.68136200018435
6.0,6.0,7093.461126957274
6.0,7.0,184.8501171929333
6.0,8.0,148.00314362562733
6.0,9.0,83.61197842542236
6.0,10.0,109.02607669095164
6.0,11.0,114.32427150688838
6.0,12.0,27.675868730373924
7.0,1.0,4985.132677090659
7.0,2.0,923.5183799637484
7.0,3.0,605.0913884098461
7.0,4.0,926.7879690209472
7.0,5.0,325.89339428917816
7.0,6.0,423.35551192737057
7.0,7.0,3794.8561651376926
7.0,8.0,414.5375602935176
7.0,9.0,152.61299146587854
7.0,10.0,242.7711536814892
7.0,11.0,100.71257053007322
7.0,12.0,61.62536793611596
8.0,1.0,14368.186422878996
8.0,2.0,2051.873393612469
8.0,3.0,4188.637443323978
8.0,4.0,6288.728724265258
8.0,5.0,291.3159398274749
8.0,6.0,659.5679222195291
8.0,7.0,371.7826064941416
8.0,8.0,108345.92252125782
8.0,9.0,348.90689408630584
8.0,10.0,181.22311875965383
8.0,11.0,40.61166118128447
8.0,12.0,96.6358039396974
9.0,1.0,262.50226244343884
9.0,2.0,95.54742700699192
9.0,3.0,52.381230697407176
9.0,4.0,105.26337355455004
9.0,5.0,29.49850427350427
9.0,6.0,42.67133717644853
9.0,7.0,52.23718307835955
9.0,8.0,49.33837355455002
9.0,9.0,23889.540079365088
9.0,10.0,14.0983238983239
9.0,11.0,12.4999111999112
9.0,12.0,7.887952695467659
10.0,1.0,143.3787970801129
10.0,2.0,23.31395284891079
10.0,3.0,16.06245508877088
10.0,4.0,25.373241524557315
10.0,5.0,44.395463746779534
10.0,6.0,7.953870647331872
10.0,7.0,36.21642334273914
10.0,8.0,8.182900432900432
10.0,9.0,7.215232866548655
10.0,10.0,754.0954637467796
10.0,11.0,3.277680652680652
10.0,12.0,2.0502737292621607
11.0,1.0,143.62970585685866
11.0,2.0,54.76841189851176
11.0,3.0,35.53962649177928
11.0,4.0,63.98248363463643
11.0,5.0,41.53480353695633
11.0,6.0,65.17581223121651
11.0,7.0,52.36700744416023
11.0,8.0,27.185051328380585
11.0,9.0,29.407880460033244
11.0,10.0,15.322749741078994
11.0,11.0,1255.3054384575908
11.0,12.0,10.481355917295092
12.0,1.0,19623.04130049549
12.0,2.0,2136.57670706779
12.0,3.0,2227.6414346767683
12.0,4.0,4743.523876670057
12.0,5.0,693.8273385529498
12.0,6.0,815.3832114939947
12.0,7.0,1307.133669315684
12.0,8.0,1134.44789348488
12.0,9.0,747.9220463218451
12.0,10.0,380.5657755966799
12.0,11.0,323.222517528158
12.0,12.0,1709.4516850741345
