origin_code,destination_code,sector,tariff
1,1,0,0.0
1,1,1,0.0
1,1,2,0.0
1,2,0,0.001545597
1,2,1,0.023891469999999998
1,2,2,0.03956680871883921
1,3,0,0.003864288
1,3,1,0.020656469999999996
1,3,2,0.029636028319647928
1,4,0,0.2295573
1,4,1,0.14964270000000002
1,4,2,0.15406909135260086
1,5,0,0.001166648
1,5,1,0.11218299999999999
1,5,2,0.08286715870579976
1,6,0,0.007902685
1,6,1,0.27199860000000003
1,6,2,0.31965776070010016
1,7,0,0.001352898
1,7,1,0.0127357
1,7,2,0.00348053101774848
1,8,0,0.2316847
1,8,1,0.05875973
1,8,2,0.08641914884222023
1,9,0,0.007084102
1,9,1,0.07948242999999999
1,9,2,0.08054979525586846
1,10,0,0.006683767
1,10,1,0.053651229999999994
1,10,2,0.044862756817049515
1,11,0,0.001294428
1,11,1,0.05550544
1,11,2,0.0591856064536233
1,12,0,0.005772272
1,12,1,0.060456170000000004
1,12,2,0.0714772776967556
2,1,0,0.001255452
2,1,1,0.02615926
2,1,2,0.02702787308525211
2,2,0,0.0
2,2,1,0.0
2,2,2,0.0
2,3,0,0.000697491
2,3,1,0.02799503
2,3,2,0.02923161008212185
2,4,0,0.009089194
2,4,1,0.2319964
2,4,2,0.16155836198784768
2,5,0,0.001236841
2,5,1,0.1244892
2,5,2,0.0847406448780708
2,6,0,0.01002269
2,6,1,0.34745750000000003
2,6,2,0.40061328523931883
2,7,0,0.000335416
2,7,1,0.06402692
2,7,2,0.028845145949376195
2,8,0,0.003660987
2,8,1,0.06871727
2,8,2,0.09507668353241466
2,9,0,0.005882918
2,9,1,0.1225707
2,9,2,0.0823171014027438
2,10,0,0.001683664
2,10,1,0.1193905
2,10,2,0.12158014012065527
2,11,0,0.000387249
2,11,1,0.08585134999999999
2,11,2,0.04958638335836364
2,12,0,0.003987252
2,12,1,0.1020745
2,12,2,0.08903148504083422
3,1,0,0.000211598
3,1,1,0.02670001
3,1,2,0.03617744699393403
3,2,0,6.6654e-05
3,2,1,0.04879799
3,2,2,0.04606489160079899
3,3,0,0.0
3,3,1,0.0
3,3,2,0.0
3,4,0,0.000517248
3,4,1,0.1879915
3,4,2,0.15851621255124299
3,5,0,0.000140934
3,5,1,0.1682036
3,5,2,0.08756750792726417
3,6,0,0.00042068
3,6,1,0.3292625
3,6,2,0.405522499444722
3,7,0,6.176100000000001e-05
3,7,1,0.05405404
3,7,2,0.04241928498813495
3,8,0,0.000585762
3,8,1,0.07578882
3,8,2,0.08444012069048051
3,9,0,6.0156000000000005e-05
3,9,1,0.23335
3,9,2,0.07926852677921312
3,10,0,8.013700000000001e-05
3,10,1,0.1198498
3,10,2,0.11413453695060002
3,11,0,0.000314572
3,11,1,0.1602402
3,11,2,0.05013302542986249
3,12,0,0.00029228
3,12,1,0.09998414
3,12,2,0.07082356994376413
4,1,0,0.001471989
4,1,1,0.04833224999999999
4,1,2,0.03332178355991137
4,2,0,0.002534494
4,2,1,0.04152259
4,2,2,0.018032211806840986
4,3,0,0.00364765
4,3,1,0.01719649
4,3,2,0.0012874956724115915
4,4,0,0.0
4,4,1,0.0
4,4,2,0.0
4,5,0,0.005064667
4,5,1,0.16571629999999998
4,5,2,0.0762372119636368
4,6,0,0.01721007
4,6,1,0.3531497
4,6,2,0.36400751185800484
4,7,0,0.0017439270000000002
4,7,1,0.05241482
4,7,2,0.021637443104617765
4,8,0,0.03883976
4,8,1,0.05395695
4,8,2,0.09184972843035286
4,9,0,0.006568083999999999
4,9,1,0.1096383
4,9,2,0.04983362582526614
4,10,0,0.004586754
4,10,1,0.1266474
4,10,2,0.10898287795503939
4,11,0,0.004432891
4,11,1,0.1820409
4,11,2,0.049928702002998204
4,12,0,0.008665633
4,12,1,0.08932598
4,12,2,0.0713455884238374
5,1,0,0.01259042
5,1,1,0.009143722
5,1,2,0.008406795956927587
5,2,0,0.01070144
5,2,1,0.04688663
5,2,2,0.01939387274847695
5,3,0,0.000870592
5,3,1,0.047455809999999994
5,3,2,0.013478859019093518
5,4,0,0.2750487
5,4,1,0.2818632
5,4,2,0.1753902571629464
5,5,0,0.0
5,5,1,0.0
5,5,2,0.0
5,6,0,0.17289069999999998
5,6,1,0.32766599999999996
5,6,2,0.43715716315270853
5,7,0,0.001583448
5,7,1,0.021303589999999997
5,7,2,0.0347540391163636
5,8,0,0.24762019999999998
5,8,1,0.04008399
5,8,2,0.15528473122741285
5,9,0,0.005687055
5,9,1,0.03479789
5,9,2,0.06781851604800959
5,10,0,0.00888657
5,10,1,0.1386319
5,10,2,0.10107616316029133
5,11,0,0.015154099999999998
5,11,1,0.08121924999999999
5,11,2,0.07194353447355366
5,12,0,0.025155479999999997
5,12,1,0.08627914
5,12,2,0.04913245513535765
6,1,0,0.004453199
6,1,1,0.039384260000000004
6,1,2,0.03441493034989471
6,2,0,0.004451827
6,2,1,0.05916663
6,2,2,0.03447116928837163
6,3,0,0.0037895010000000002
6,3,1,0.03367253
6,3,2,0.030829480218226672
6,4,0,0.008596047
6,4,1,0.113401
6,4,2,0.13685345766563325
6,5,0,0.03323637
6,5,1,0.1221004
6,5,2,0.08547274323800319
6,6,0,0.0
6,6,1,0.0
6,6,2,0.0
6,7,0,0.0008711629999999999
6,7,1,0.06661299999999999
6,7,2,0.017538095389252738
6,8,0,0.060559919999999996
6,8,1,0.0599917
6,8,2,0.0797509642136697
6,9,0,0.001041321
6,9,1,0.1266584
6,9,2,0.07566192987628438
6,10,0,0.01285022
6,10,1,0.13803559999999998
6,10,2,0.10902960171703016
6,11,0,0.0035167939999999997
6,11,1,0.22346080000000001
6,11,2,0.035356265309046626
6,12,0,0.01021307
6,12,1,0.08888595
6,12,2,0.08733837596392946
7,1,0,0.00039665400000000003
7,1,1,0.003118631
7,1,2,0.0014388948816951882
7,2,0,0.0018233289999999998
7,2,1,0.02241098
7,2,2,0.02250978338151045
7,3,0,0.005318832
7,3,1,0.030344419999999997
7,3,2,0.02418858030301131
7,4,0,0.07438274
7,4,1,0.1608144
7,4,2,0.14042095471146696
7,5,0,0.003503137
7,5,1,0.1083446
7,5,2,0.037745951356694396
7,6,0,0.05251542
7,6,1,0.16716419999999999
7,6,2,0.31085321209943256
7,7,0,0.0
7,7,1,0.0
7,7,2,0.0
7,8,0,0.009463434
7,8,1,0.09577892
7,8,2,0.05738243467743351
7,9,0,0.005444008
7,9,1,0.09835431
7,9,2,0.10480184973689441
7,10,0,0.001092401
7,10,1,0.06292075999999999
7,10,2,0.0443240796606496
7,11,0,0.001983397
7,11,1,0.04423633
7,11,2,0.057880445982384156
7,12,0,0.01822439
7,12,1,0.06958127
7,12,2,0.04877886302936649
8,1,0,0.001165669
8,1,1,0.02693728
8,1,2,0.031123851714014484
8,2,0,0.00025605800000000003
8,2,1,0.03525995
8,2,2,0.030612453296047275
8,3,0,0.000837011
8,3,1,0.0072475330000000004
8,3,2,0.0007205612368146656
8,4,0,0.001798062
8,4,1,0.13141529999999998
8,4,2,0.14768458433208337
8,5,0,0.0005302740000000001
8,5,1,0.248034
8,5,2,0.10924517371951666
8,6,0,0.001008479
8,6,1,0.32882399999999995
8,6,2,0.3882005932189806
8,7,0,0.00032412999999999995
8,7,1,0.03760289
8,7,2,0.030716335299554264
8,8,0,0.0
8,8,1,0.0
8,8,2,0.0
8,9,0,0.000144652
8,9,1,0.147997
8,9,2,0.06007122609009303
8,10,0,0.00018273999999999997
8,10,1,0.1055254
8,10,2,0.12266439163144464
8,11,0,6.467e-05
8,11,1,0.19613150000000001
8,11,2,0.06813833855508454
8,12,0,0.0015291940000000002
8,12,1,0.1129042
8,12,2,0.08619202341153948
9,1,0,0.0013619419999999999
9,1,1,0.008806719
9,1,2,0.00518175743869208
9,2,0,0.001925228
9,2,1,0.021232030000000002
9,2,2,0.022452927390543855
9,3,0,0.011310830000000001
9,3,1,0.0244975
9,3,2,0.019176121195921922
9,4,0,0.012822579999999998
9,4,1,0.09550872
9,4,2,0.0989168627420149
9,5,0,0.005914569
9,5,1,0.102841
9,5,2,0.02884022164941126
9,6,0,0.05592634999999999
9,6,1,0.2905152
9,6,2,0.3147404889401736
9,7,0,0.000195041
9,7,1,0.014399569999999999
9,7,2,0.0035403004480435503
9,8,0,0.030046629999999998
9,8,1,0.06665295
9,8,2,0.07056847422191427
9,9,0,0.0
9,9,1,0.0
9,9,2,0.0
9,10,0,0.005703385
9,10,1,0.09888208999999999
9,10,2,0.0821608231730337
9,11,0,0.00030281700000000004
9,11,1,0.02762276
9,11,2,0.018437504721606636
9,12,0,0.003520689
9,12,1,0.056740849999999995
9,12,2,0.050139956079947055
10,1,0,0.003048034
10,1,1,0.01121116
10,1,2,0.0022516262057853524
10,2,0,0.00336889
10,2,1,0.03280411
10,2,2,0.015215431984152145
10,3,0,0.008023441
10,3,1,0.01855593
10,3,2,0.00035748722882279933
10,4,0,0.014048769999999999
10,4,1,0.252046
10,4,2,0.13106348067090162
10,5,0,0.00046399099999999997
10,5,1,0.05592136
10,5,2,0.06870721614927769
10,6,0,0.08391505
10,6,1,0.3514655
10,6,2,0.4027396186909158
10,7,0,0.005402547
10,7,1,0.03731591
10,7,2,0.006988850813354868
10,8,0,0.008247250000000001
10,8,1,0.0490202
10,8,2,0.08602510011267885
10,9,0,0.008248166
10,9,1,0.3429833
10,9,2,0.101480661466409
10,10,0,0.0
10,10,1,0.0
10,10,2,0.0
10,11,0,0.000614614
10,11,1,0.1415265
10,11,2,0.03094360287381559
10,12,0,0.007333993
10,12,1,0.08881867
10,12,2,0.06791893086523737
11,1,0,0.001362004
11,1,1,0.02372251
11,1,2,0.035997988414436084
11,2,0,0.007442569
11,2,1,0.03774498
11,2,2,0.03795122360815606
11,3,0,0.004048468
11,3,1,0.01302365
11,3,2,0.029276979852445425
11,4,0,0.01257168
11,4,1,0.04454299
11,4,2,0.16038244078875574
11,5,0,0.001729466
11,5,1,0.09975673
11,5,2,0.07161126743896848
11,6,0,0.11677989999999999
11,6,1,0.4549895
11,6,2,0.40279933026757136
11,7,0,0.002026195
11,7,1,0.05273962
11,7,2,0.016696125643457595
11,8,0,0.05337383
11,8,1,0.03968117
11,8,2,0.12178955419533527
11,9,0,0.04866491
11,9,1,0.09141901000000001
11,9,2,0.06002904401101615
11,10,0,0.060712169999999996
11,10,1,0.1041388
