delt,growth,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,AUS,MEX,ROW
-0.0,0.016667087662049263,0.9999999999999952,0.9999999999999956,0.999999999999996,0.9999999999999948,0.999999999999996,0.9999999999999959,0.9999999999999973,0.9999999999999958,0.9999999999999956,0.9999999999999974,0.9999999999999944,0.9999999999999956
0.009999999999999854,0.016668714497402808,1.0000145288204265,0.9999347883070873,1.0000144172923287,0.9998888586275616,0.9999357064893167,0.9999338609623593,1.000191036682878,1.0002666949476957,0.9999289485403715,1.0004229267011868,0.9999469224326109,1.0000234931894718
0.020000000000000615,0.01667036901746156,1.0000294518039468,0.9998689738339286,1.0000293114266752,0.9997768290659651,0.9998712465605515,0.9998663012624432,1.0003820527595073,1.000533136268972,0.9998573319387688,1.0008448704385244,0.9998929004190577,1.0000470453224735
0.030000000000000606,0.016672051521614807,1.0000447737443847,0.9998025520689382,1.0000446880090121,0.9996639057192093,0.9998066213286197,0.9997972940370574,1.000573053518538,1.0007993295810147,0.9997851467393918,1.0012658224869995,0.9998379190180658,1.0000706310226193
0.04000000000000054,0.01667376231805399,1.000060499570283,0.9997355186052849,1.0000605528226572,0.9995500830599802,0.9997418320018492,0.9997268121783861,1.0007640444093113,1.0010652807143061,0.9997123895728335,1.0016857744728573,0.9997819632386051,1.0000942229389302
0.050000000000000426,0.01667550172428154,1.0000766343526253,0.9996678691495734,1.00007691183876,0.999435355635864,0.9996768798877163,0.999654828341108,1.0009550310499675,1.0013309957224343,0.9996390571628098,1.00210471838504,0.999725018047599,1.000117791615811
0.060000000000000366,0.016677270067644554,1.0000931833129425,0.9995995995309146,1.00009377122734,0.9993197180758255,0.9996117663988452,0.9995813149500162,1.0011460192359514,1.0015964808924829,0.9995651463332348,1.0025226465871397,0.9996670683780693,1.0001413053553079
0.0700000000000007,0.016679067685895332,1.0001101518318407,0.9995307057104605,1.000111137368908,0.9992031650970106,0.9995464930592933,0.999506244208082,1.0013370149489702,1.001861742755926,0.9994906540155819,1.0029395518298125,0.9996080991376444,1.0001647300712564
0.08000000000000099,0.016680894927777655,1.0001275454579528,0.9994611837913252,1.0001290168666896,0.9990856915118013,0.9994810615111124,0.9994295881050423,1.0015280243664384,1.0021267881001599,0.9994155772565949,1.0033554272637484,0.9995480952174912,1.0001880291349632
0.09000000000000101,0.01668275215364309,1.0001453699173803,0.9993910300290326,1.0001474165595023,0.9989672922352445,0.9994154735212587,0.9993513184264593,1.0017190538713505,1.0023916239806154,0.9993399132263264,1.0037702664531019,0.9994870415016618,1.000211163212011
0.10000000000000095,0.01668463973609243,1.0001636311234896,0.9993202408423387,1.0001663435352373,0.998847962292709,0.9993497309887176,0.9992714067633445,1.0019101100627017,1.0026562577335065,0.9992636592265229,1.0041840633895716,0.999424922876856,1.0002340900897777
0.11000000000000014,0.016686558060648303,1.000182335187288,0.9992488128245938,1.000185805145051,0.9987276968279203,0.9992838359520213,0.9991898245222173,1.0021011997663558,1.002920696989222,0.9991868126993309,1.0045968125069635,0.9993617242425931,1.000256764495258
0.12000000000000045,0.01668850990909084,1.0002011971932958,0.9991767755568534,1.0002058357520056,0.9986075808024321,0.9992178198319676,0.9991065721047984,1.0022923689590513,1.003184666725561,0.999109403772971,1.005008537680504,0.9992974604815922,1.0002791765925738
0.13000000000000095,0.016690493688305014,1.000220461027759,0.9991040983424426,1.0002264205134461,0.9984867316895608,0.9991516603244239,0.9990215959090946,1.0024835924333566,1.003448402862963,0.9990314027509158,1.0054192098765586,0.9992320912359932,1.0003012418598543
0.1400000000000003,0.016692509401240667,1.0002401847796174,0.9990307725078044,1.0002475628625742,0.9983649540169687,0.9990853547107547,0.9989348616344299,1.0026748708348654,1.0037119635459792,0.998952801736778,1.0058288197699476,0.9991655961501915,1.0003228977372858
0.15000000000000094,0.016694557491925176,1.0002603754524735,0.9989567954616213,1.0002692713503154,0.9982422437075045,0.9990189056638281,0.9988463400551827,1.002866212008391,1.0039753576375399,0.9988735988227551,1.006237363712994,0.9990979602795235,1.0003440846711569
0.1600000000000003,0.016696638421112412,1.000281040306548,0.9988821648512044,1.0002915548723295,0.9981185968488843,0.9989523160381761,0.9987560018197957,1.0030576240880784,1.0042385943714225,0.9987937922903218,1.0066448385822313,0.99902916874957,1.000364738976421
0.1700000000000011,0.016698752667135112,1.0003021868720336,0.9988068785768072,1.000314422687574,0.9979940097036569,0.9988855888793645,0.9986638174640882,1.0032491155115588,1.0045016833700011,0.9987133806210704,1.0070512417967765,0.998959206768945,1.000384792587592
0.18000000000000005,0.01670090072678717,1.000323822962927,0.9987309348064513,1.0003378844376356,0.9978684787194428,0.998818727433661,0.9985697574250813,1.0034406950347023,1.004764634662698,0.9986323625078625,1.0074565713374295,0.9988880596424656,1.000404172796963
0.19000000000000103,0.016703083116235407,1.0003459566914188,0.9986543319912329,1.0003619501668637,0.9977420005394966,0.9987517351580195,0.9984737920553597,1.0036323717469398,1.0050274587052797,0.9985507368663242,1.0078608257664097,0.9988157127847586,1.0004228019798156
0.20000000000000068,0.01670530037196243,1.0003685964827995,0.9985770688811721,1.000386630343311,0.9976145720135492,0.9986846157303662,0.9983758916379672,1.0038241550871636,1.0052901663999447,0.9984685028466845,1.0082640042478366,0.9987421517342833,1.0004405973062196
0.21000000000000066,0.016707553051736188,1.0003917510908757,0.9984991445415123,1.000411935880449,0.9974861902089512,0.9986173730601458,0.9982760264017595,1.0040160548602142,1.0055527691161925,0.998385659845902,1.0086661065689082,0.998667362167694,1.0004574704389715
